	Oui/vie/saine	Oui/personne/saine	Oui/peau/saine	Oui/nourriture/saine	Oui/chair/saine	Oui/écorces/saines	Oui/dents/saines	Oui/bouche/saine	Oui/jambe/saine	Oui/feuilles/saines	Non/colère/saine	Oui/bretelles/fines	Oui/peau/fine	Oui/couche/fine	Oui/robe/fine	Oui/lames/fines	Oui/feuilles/fines	Oui/moustaches/fines	Oui/laine/fine	Oui/tissu/fin	Oui/matelas/fin	Non/observateur/fin	Oui/marquise/belle	Oui/princesse/belle	Oui/chevaux/beaux	Oui/violon/beau	Oui/baron/beau	Oui/fleurs/belles	Oui/maison/belle	Oui/visage/beau	Oui/pantalon/beau	Oui/bateau/beau	Non/couple/beau	Oui/salle/grande	Oui/arbres/grands	Oui/escalier/grand	Oui/supermarché/grand	Oui/chapiteau/grand	Oui/écurie/grande	Oui/chapeau/grand	Oui/couteau/grand	Oui/îles/grandes	Oui/panneaux/grands	Non/journalistes/grands	Oui/lèvres/brillantes	Oui/veine/brillante	Oui/épées/brillantes	Oui/boule/brillante	Oui/constellations/brillantes	Oui/tissu/brillant	Oui/cuirasse/brillante	Oui/sphère/brillante	Oui/halo/brillant	Oui/pièces/brillantes	Non/idée/brillante	Oui/éclats/brillants	Oui/dents/brillantes	Oui/lunettes/brillantes	Oui/chaussures/brillantes	Oui/cristaux/brillants	Oui/lame/brillante	Oui/lune/brillante	Oui/métal/brillant	Oui/anneau/brillant	Oui/aiguilles/brillantes	Non/élève/brillante	Oui/moustache/fine	Oui/membrane/fine	Oui/sandales/fines	Oui/pattes/fines	Oui/lunettes/fines	Oui/bandes/fines	Oui/mouchoir/fin	Oui/collier/fin	Oui/cigarettes/fines	Oui/stylet/fin	Non/ouïe/fine	Oui/cadres/grands	Oui/lévrier/grand	Oui/nef/grande	Oui/portefeuille/grand	Oui/figurines/grandes	Oui/salon/grand	Oui/fenêtres/grandes	Oui/carnets/grands	Oui/mains/grandes	Oui/arc/grand	Non/chanteur/grand	Oui/salon/beau	Oui/garçon/beau	Oui/robe/belle	Oui/bracelet/beau	Oui/sièges/beaux	Oui/feuillages/beaux	Oui/cathédrale/belle	Oui/seins/beaux	Oui/table/belle	Oui/chapeau/beau	Non/temps/beau	Oui/père/bon	Oui/élèves/bons	Oui/mère/bonne	Oui/nageur/bon	Oui/tireur/bon	Oui/étudiants/bons	Oui/professeure/bonne	Oui/commandant/bon	Oui/jardinier/bon	Oui/comédienne/bonne	Non/douche/bonne
Oui/sphère/brillante	0.24644310772418976	0.20217880606651306	0.15286040306091309	0.2636670768260956	0.2753117084503174	0.13964501023292542	0.08817477524280548	0.1766691654920578	0.24498271942138672	0.23291996121406555	0.06257572025060654	0.1627245843410492	0.12988410890102386	-0.06752050668001175	-0.014139171689748764	-0.07994568347930908	0.046965036541223526	-0.00964856892824173	-0.040779031813144684	-0.010876263491809368	0.0005269628018140793	-0.18906740844249725	-0.05482296645641327	-0.039783742278814316	-0.052890144288539886	-0.05409252271056175	-0.031359706073999405	0.09073887765407562	0.12886883318424225	0.013185527175664902	-0.025555241852998734	-0.03977695107460022	-0.011736412532627583	-0.010774093680083752	-0.1438598483800888	-0.1286696493625641	-0.12705859541893005	-0.1360437572002411	-0.09050143510103226	-0.04128369316458702	-0.21999575197696686	-0.06491082161664963	0.057250071316957474	0.02027669921517372	0.28771355748176575	0.41633033752441406	0.15355825424194336	0.3508569002151489	0.32925519347190857	0.23011793196201324	0.315358430147171	1.0	0.26115652918815613	0.20352819561958313	0.24180428683757782	0.028127023950219154	0.2404634952545166	0.17422617971897125	0.32819002866744995	0.17495757341384888	0.21987026929855347	0.20406953990459442	0.3158343732357025	0.1308998167514801	0.24487611651420593	0.05603567510843277	-0.22590623795986176	-0.09542933851480484	-0.12694822251796722	0.000868520000949502	-0.06519518792629242	0.0088060162961483	-0.05040861666202545	-0.1281256228685379	0.09037908166646957	-0.060415271669626236	-0.017239905893802643	0.013171781785786152	0.015698382630944252	-0.044417329132556915	-0.016240928322076797	0.10732684284448624	-0.14816328883171082	-0.08689485490322113	-0.01276987325400114	0.04991886019706726	-0.08410775661468506	-0.018387630581855774	-0.011948144063353539	-0.0330006442964077	0.07608095556497574	0.07125361263751984	-0.01280433963984251	0.02460690774023533	0.019710391759872437	0.00710945064201951	0.10547327995300293	-0.048481542617082596	-0.040593862533569336	-0.0490017905831337	-0.11339885741472244	-0.002015897771343589	-0.19581130146980286	-0.03186846897006035	-0.10572246462106705	-0.08906660974025726	-0.09192346781492233	-0.1146492287516594	-0.028173798695206642	-0.02031104639172554	
Oui/halo/brillant	0.06398184597492218	0.0792183130979538	0.192083939909935	-0.0024771466851234436	0.16595473885536194	0.06080220639705658	0.12385430932044983	0.19480346143245697	0.12331682443618774	0.15749914944171906	-0.07661618292331696	0.015809407457709312	0.15622493624687195	0.005348295904695988	0.06729787588119507	-0.002243118593469262	0.1053507924079895	0.20066972076892853	-0.014801212586462498	0.1722940355539322	0.227402925491333	-0.08704105764627457	0.02952912077307701	-0.041212912648916245	-0.027023455128073692	-0.015021958388388157	0.013843757100403309	0.0659707561135292	-0.08011722564697266	-0.08853983879089355	-0.0793662741780281	-0.01434621773660183	-0.18159623444080353	0.06448765844106674	0.031369421631097794	-0.022261282429099083	-0.08798305690288544	0.045548923313617706	-0.01320581417530775	0.012559440918266773	-0.054990947246551514	0.01176976878196001	0.16648267209529877	-0.035479336977005005	0.21241290867328644	0.18080580234527588	0.12332965433597565	0.34227225184440613	0.2703094482421875	0.26142892241477966	0.36829888820648193	0.26115652918815613	1.0	0.15983252227306366	0.0508633553981781	0.3263474106788635	0.25538188219070435	0.04524778947234154	0.2631610929965973	0.29117172956466675	0.21894191205501556	0.21425996720790863	0.25546666979789734	0.35467973351478577	0.22800087928771973	0.0947788655757904	-0.04883943125605583	0.039764415472745895	-0.08326415717601776	-0.10902303457260132	0.004227203316986561	-0.02982216514647007	0.04548458009958267	-0.03725677728652954	0.12771788239479065	-0.10233093053102493	0.1620451658964157	0.12181191146373749	0.269407719373703	0.0033465244341641665	0.007163365837186575	0.06563933938741684	-0.09590935707092285	0.0461849607527256	0.1784517914056778	0.16163215041160583	-0.02311132848262787	-0.04035019502043724	-0.007151184603571892	-0.15030249953269958	0.09902000427246094	0.019623735919594765	-0.11417748034000397	0.3392709195613861	0.061157044023275375	-0.04331746697425842	-0.06923610717058182	-0.0179850235581398	-0.1326155662536621	-0.1581181436777115	-0.059789665043354034	-0.0406024307012558	-0.1822071373462677	-0.05169197916984558	-0.21058177947998047	-0.03661808744072914	-0.09749551117420197	-0.08187055587768555	-0.18223096430301666	0.12429576367139816	
Oui/pièces/brillantes	0.09371443837881088	0.12865155935287476	0.06837386637926102	-0.002442682161927223	0.17572319507598877	0.12128038704395294	0.11963686347007751	0.15192647278308868	0.21126052737236023	0.1658255159854889	-0.05880478769540787	0.08398517966270447	0.050285641103982925	0.0008236928842961788	0.020193753764033318	0.13820913434028625	0.04638152942061424	-0.0631844624876976	-0.10012571513652802	0.0712779313325882	0.012037204578518867	-0.15317723155021667	-0.02735273167490959	0.02602597326040268	0.07748783379793167	0.07274448871612549	0.010183406062424183	0.09933056682348251	0.0828116312623024	0.08923883736133575	0.08424574136734009	0.12088803946971893	0.06008819118142128	0.053121503442525864	-0.06472615152597427	-0.05581720545887947	-0.02748309075832367	-0.10738760232925415	-0.06591270864009857	-0.045791178941726685	0.028007755056023598	-0.018536873161792755	-0.015914607793092728	-0.0417720191180706	0.23087655007839203	0.1369784027338028	0.23351448774337769	0.22882325947284698	0.26170840859413147	0.26144373416900635	0.20908337831497192	0.20352819561958313	0.15983252227306366	1.0	0.17876428365707397	0.14697906374931335	0.26215386390686035	0.24274370074272156	0.3596888780593872	0.2850611209869385	0.2551693618297577	0.3303249478340149	0.30436158180236816	0.16496552526950836	0.29591506719589233	0.16815705597400665	-0.0873807743191719	-0.02771938219666481	-0.0359812006354332	-0.07300863415002823	0.026424776762723923	-0.023395249620079994	-0.11422757059335709	-0.13499049842357635	0.0823788121342659	-0.12967686355113983	0.03721145540475845	-0.0001344529737252742	0.04294845834374428	-0.06973496079444885	-0.10317467898130417	0.01569560170173645	0.014565123245120049	0.09215428680181503	-0.07188878208398819	-0.06065019220113754	-0.04876970872282982	-0.025284457951784134	0.04595823958516121	0.0391266904771328	0.0712367370724678	0.09281503409147263	0.011398447677493095	0.10819117724895477	0.11292976886034012	-0.03166256472468376	0.14243341982364655	0.06643425673246384	-0.047430165112018585	-0.015332157723605633	0.01234949566423893	-0.041976429522037506	-0.1297738254070282	0.0426722876727581	-0.06342428177595139	0.010084062814712524	-0.023687146604061127	-0.04536272585391998	-0.032535966485738754	-0.0252256877720356	
Non/idée/brillante	0.23949052393436432	0.25246503949165344	0.11013291776180267	0.10616118460893631	0.18652531504631042	0.09738573431968689	0.016031768172979355	0.10344082862138748	0.2128661870956421	0.19161385297775269	0.05891646072268486	0.1111062690615654	0.04834688454866409	-0.08898632973432541	0.014139460399746895	0.07792207598686218	0.05684931203722954	-0.13077126443386078	-0.03424888476729393	-0.01663811132311821	-0.11682882905006409	-0.18059657514095306	-0.14556488394737244	-0.14763720333576202	-0.018465237691998482	-0.18772675096988678	-0.150009423494339	0.0011182031594216824	0.05231767147779465	0.09725265204906464	0.01097217109054327	0.0716419592499733	0.03012141026556492	0.06813371926546097	-0.09443870186805725	-0.10622754693031311	-0.059715501964092255	-0.13431720435619354	-0.10797948390245438	0.030378524214029312	-0.07229460775852203	-0.0022718568798154593	-0.09438305348157883	0.08932997286319733	0.2405630201101303	0.2968018651008606	0.14042901992797852	0.31189867854118347	0.12460368871688843	0.20406650006771088	0.15594159066677094	0.24180428683757782	0.0508633553981781	0.17876428365707397	1.0	0.0862373411655426	0.17793284356594086	0.2689875662326813	0.2835003435611725	0.10738231986761093	0.2249916046857834	0.08411788195371628	0.20702707767486572	0.16037602722644806	0.18661794066429138	0.2964869439601898	-0.09384360164403915	-0.07842652499675751	-0.06733950972557068	0.101398766040802	-0.0804341658949852	-0.032859496772289276	-0.16137751936912537	-0.17369894683361053	-0.019996996968984604	-0.1802973598241806	0.006934097968041897	-0.059747468680143356	-0.03256576508283615	-0.09481890499591827	-0.04104756936430931	-0.021602872759103775	-0.1922856718301773	0.04454902559518814	-0.10884402692317963	-0.041961293667554855	-0.06540932506322861	0.07362566888332367	-0.06386566907167435	-0.04325280711054802	-0.046053554862737656	-0.08692112565040588	-0.004228770267218351	-0.09989254921674728	-0.09834258258342743	-0.04632735997438431	0.07550770789384842	0.03673325479030609	-0.02314886450767517	-0.05616122484207153	-0.05481706187129021	-0.10377155989408493	-0.19214588403701782	-0.05124689266085625	-0.12496277689933777	-0.11453066021203995	-0.17320257425308228	-0.08176448941230774	0.04818577319383621	-0.1815384477376938	
Oui/éclats/brillants	0.09391827881336212	0.01771058700978756	0.15479932725429535	-0.014425624161958694	0.2050248086452484	0.08803658932447433	0.1729096919298172	0.04272284358739853	0.1330733448266983	0.18582072854042053	0.06988953053951263	-0.05902448296546936	0.08920539915561676	0.03907930105924606	0.02356077916920185	0.05068473517894745	0.13382695615291595	0.03028830699622631	-0.03388911485671997	0.04318671673536301	0.08351067453622818	-0.054742664098739624	0.17345568537712097	0.09821920841932297	0.06590816378593445	0.02908960171043873	0.002301102736964822	0.19902688264846802	0.12037213891744614	-0.05593712627887726	0.01662989892065525	0.08653096109628677	-0.04211951792240143	0.09029175341129303	0.11365577578544617	0.1446601003408432	0.029245777055621147	0.15582679212093353	0.2597828805446625	-0.02301219291985035	-0.03071693331003189	0.21408648788928986	0.238287091255188	0.20472756028175354	0.15556897222995758	0.16761140525341034	0.3715806007385254	0.29610374569892883	0.16344167292118073	0.10275491327047348	0.10939645022153854	0.028127023950219154	0.3263474106788635	0.14697906374931335	0.0862373411655426	1.0	0.30097538232803345	0.10620592534542084	0.16452115774154663	0.4594164490699768	0.1571890115737915	0.12240244448184967	0.20862646400928497	0.540904700756073	0.41257283091545105	0.20971137285232544	-0.09047622978687286	-0.0034055791329592466	-0.07611924409866333	-0.06692305207252502	-0.07920055091381073	-0.06944619119167328	0.04801621660590172	-0.07210539281368256	0.1155005395412445	0.0544443316757679	0.2548142373561859	0.10012607276439667	0.07392612099647522	0.03609940782189369	0.0359066016972065	0.1288895308971405	-0.17121699452400208	0.0684390738606453	0.13686875998973846	0.10041214525699615	0.09887482970952988	0.2054269015789032	-0.08616051822900772	-0.12037886679172516	0.22614619135856628	-0.038489922881126404	0.0001320069277426228	0.25786226987838745	0.2282264083623886	-0.001370615093037486	-0.0580424889922142	-0.07173328101634979	-0.04474629834294319	-0.056512970477342606	0.03644605353474617	-0.06028665974736214	-0.042375341057777405	0.03220702335238457	-0.2498178631067276	0.08367294073104858	0.017964573577046394	-0.010753531008958817	-0.04215562343597412	0.0722731351852417	
Oui/dents/brillantes	0.22885958850383759	0.12970195710659027	0.3130339980125427	0.1150471568107605	0.25590524077415466	0.1585008054971695	0.5379078984260559	0.31316930055618286	0.2694011330604553	0.22232605516910553	0.060131773352622986	0.12753009796142578	0.3436277210712433	0.12609146535396576	0.1343371868133545	0.17198868095874786	0.1654522567987442	0.18808019161224365	0.020489715039730072	0.02365514636039734	0.09608220309019089	-0.08114390075206757	-0.005144287832081318	0.015156734734773636	0.024828379973769188	-0.05343015864491463	-0.005130860488861799	0.16257528960704803	0.08565042167901993	0.008338343352079391	-0.07338216155767441	-0.04860210046172142	-0.10253892093896866	0.10627029836177826	0.016452275216579437	0.02287956327199936	-0.09828506410121918	0.06147705763578415	0.10847238451242447	0.02285483479499817	-0.01579410582780838	0.10991022735834122	0.1589810997247696	-0.02710934355854988	0.4312559962272644	0.3163982927799225	0.4262395203113556	0.25280800461769104	0.3679775297641754	0.12635357677936554	0.3485759496688843	0.2404634952545166	0.25538188219070435	0.26215386390686035	0.17793284356594086	0.30097538232803345	1.0	0.23410923779010773	0.45645180344581604	0.3181270956993103	0.4222889244556427	0.22210238873958588	0.23774288594722748	0.2423001378774643	0.41786158084869385	0.07134994864463806	-0.07959691435098648	0.03729349002242088	-0.052715253084897995	0.02920442633330822	0.030715366825461388	0.06005817651748657	0.02739381417632103	-0.02775394916534424	0.2540777325630188	-0.018258098512887955	0.22152280807495117	0.009517483413219452	0.05911356583237648	0.006295597646385431	0.0102023184299469	0.146987184882164	-0.1550278514623642	-0.029654869809746742	0.12514860928058624	0.23536203801631927	0.03903626650571823	-0.04347054287791252	-0.10225831717252731	-0.11946713179349899	0.0474306084215641	0.03621004521846771	-0.07441366463899612	0.1746179163455963	0.10217123478651047	-0.04283110424876213	0.04820529744029045	-0.010967823676764965	-0.15972673892974854	-0.045112334191799164	-0.1019357219338417	0.1044711321592331	-0.11358810216188431	-0.052287373691797256	-0.18242213129997253	-0.06027817726135254	-0.0031328967306762934	-0.10740010440349579	-0.1345929205417633	0.14734534919261932	
Oui/lunettes/brillantes	0.10281629860401154	0.12757721543312073	0.08920804411172867	0.040514227002859116	0.09093878418207169	0.11729399859905243	0.07700798660516739	0.13754168152809143	0.14163731038570404	0.20249325037002563	0.053641390055418015	0.11728265881538391	0.08212846517562866	-0.02415807545185089	-0.03352661430835724	0.11391723901033401	0.00011223773617530242	-0.10620902478694916	-0.048280008137226105	0.04546719044446945	-0.09740443527698517	-0.07926382124423981	-0.07769178599119186	-0.06457263976335526	-0.05813572555780411	0.03042943961918354	-0.03946761414408684	0.0484338104724884	0.07335607707500458	0.0968792513012886	0.16161762177944183	0.1548711657524109	0.19377495348453522	0.05101542919874191	-0.10359275341033936	-0.08167301118373871	0.04265071451663971	0.013654457405209541	-0.03458791598677635	0.1412515938282013	0.07670503854751587	0.004110392648726702	-0.0722242221236229	0.22040404379367828	0.3599395751953125	0.2545822858810425	0.1552065908908844	0.29165294766426086	0.2052638977766037	0.21167027950286865	0.04395974427461624	0.17422617971897125	0.04524778947234154	0.24274370074272156	0.2689875662326813	0.10620592534542084	0.23410923779010773	1.0	0.3210154175758362	0.18141157925128937	0.17668399214744568	0.04322482645511627	0.22323743999004364	0.13053402304649353	0.3254391849040985	0.22614440321922302	-0.008599764667451382	0.017175910994410515	-0.011324292980134487	0.1585676670074463	0.07395046949386597	-0.09448236972093582	0.05152682214975357	0.022579986602067947	0.08769898116588593	0.023954985663294792	-0.019453512504696846	0.005191044416278601	-0.0068892850540578365	-0.005709355231374502	0.06288269907236099	0.007758302614092827	-0.006415637210011482	0.07525492459535599	-0.1288384348154068	-0.03411680459976196	0.09408515691757202	0.1199784204363823	0.024322299286723137	0.019583407789468765	-0.016860295087099075	0.11061104387044907	0.1343315988779068	-0.07339289784431458	0.006632304284721613	0.022209685295820236	0.10209889709949493	0.18108315765857697	0.038041338324546814	0.03890538960695267	-0.06485765427350998	-0.031702373176813126	-0.04834030941128731	0.10906535387039185	-0.12234607338905334	-0.045945242047309875	0.027830546721816063	0.04994169622659683	0.1286386251449585	-0.13719435036182404	
Oui/chaussures/brillantes	0.27205684781074524	0.225700244307518	0.20659595727920532	0.12254124134778976	0.2995576858520508	0.14209337532520294	0.2810349464416504	0.1770443171262741	0.2783721685409546	0.28553497791290283	0.047773756086826324	0.12649495899677277	0.20879201591014862	-0.06370437145233154	0.18080943822860718	0.1744019240140915	0.17371276021003723	0.13325752317905426	-0.0028028893284499645	0.16596585512161255	0.14488539099693298	-0.23441120982170105	-0.135872483253479	-0.12122254818677902	-0.015694422647356987	-0.14140629768371582	-0.06528214365243912	0.029878510162234306	0.08739431202411652	0.0770353153347969	0.036197733134031296	-0.026358187198638916	-0.13056091964244843	0.06516321748495102	-0.13271471858024597	-0.13414832949638367	-0.09875598549842834	-0.08804408460855484	-0.047911424189805984	0.023141207173466682	-0.055599819868803024	-0.05573459714651108	0.029179086908698082	-0.019756071269512177	0.4262372553348541	0.321949303150177	0.34800276160240173	0.2817602753639221	0.3148917853832245	0.3062446117401123	0.359856516122818	0.32819002866744995	0.2631610929965973	0.3596888780593872	0.2835003435611725	0.16452115774154663	0.45645180344581604	0.3210154175758362	1.0	0.23376083374023438	0.35281747579574585	0.2582952380180359	0.3398931622505188	0.1677248626947403	0.31930845975875854	0.14525628089904785	-0.08037301152944565	0.07809671014547348	-0.01915729232132435	-0.04459892213344574	0.016029495745897293	0.06449677050113678	-0.06775999814271927	-0.11855819076299667	0.20882785320281982	-0.07639404386281967	0.016468564048409462	-0.10997185111045837	0.0812131017446518	-0.06786944717168808	0.02769363299012184	0.08088574558496475	-0.10635896772146225	-0.11122362315654755	0.061627428978681564	0.14006932079792023	-0.015270003117620945	-0.08048231154680252	-0.0846010223031044	-0.13863901793956757	0.1146063581109047	-0.05696224048733711	-0.0447322241961956	0.08275085687637329	-0.07494954019784927	-0.14053979516029358	0.017394084483385086	0.06582678854465485	-0.11726333200931549	-0.09489771723747253	-0.07390061765909195	0.010448889806866646	-0.30407702922821045	-0.09082537144422531	-0.17248691618442535	-0.14821933209896088	-0.12980277836322784	-0.14415565133094788	-0.06579789519309998	0.02773851342499256	
Oui/cristaux/brillants	0.1031390056014061	0.11732813715934753	0.19786480069160461	0.013312781229615211	0.2960894703865051	0.02366490289568901	0.1357947736978531	0.13316303491592407	0.2964555025100708	0.27128249406814575	-0.017969777807593346	-0.10236362367868423	0.1312539130449295	0.008436821401119232	0.03162069618701935	-0.011548022739589214	0.11634469777345657	-0.08050759136676788	-0.013977986760437489	0.13341569900512695	0.031150242313742638	-0.17516349256038666	0.14717188477516174	0.10485433042049408	-0.04469488188624382	-0.024497274309396744	-0.05202299728989601	0.2687903940677643	0.13034245371818542	-0.0478837788105011	0.026498563587665558	-0.003895379137247801	-0.013130883686244488	0.10952666401863098	-0.03443925082683563	-0.027702439576387405	-0.04194585233926773	0.011587841436266899	0.12290916591882706	-0.12289335578680038	-0.17672313749790192	0.08909353613853455	0.18446238338947296	0.11725674569606781	0.13895530998706818	0.31005921959877014	0.14674846827983856	0.4233320951461792	0.157070592045784	0.2929350435733795	0.25481605529785156	0.17495757341384888	0.29117172956466675	0.2850611209869385	0.10738231986761093	0.4594164490699768	0.3181270956993103	0.18141157925128937	0.23376083374023438	1.0	0.1862134486436844	0.27502012252807617	0.44195303320884705	0.4005582630634308	0.4129570424556732	0.06598512828350067	-0.1863870918750763	-0.021209701895713806	-0.12362238764762878	-0.06121067330241203	-0.1583435833454132	-0.14419490098953247	-0.005603357683867216	-0.25377723574638367	0.13925720751285553	-0.017252899706363678	0.09748512506484985	0.06994502991437912	0.18832552433013916	0.033793482929468155	0.06199764087796211	0.13209165632724762	-0.19041071832180023	0.08767407387495041	-0.010701014660298824	0.042798612266778946	-0.022412311285734177	0.12958264350891113	-0.14764295518398285	-0.08809958398342133	0.13689525425434113	0.09912930428981781	-0.06428331881761551	0.1820926070213318	0.1934620887041092	-0.07924962788820267	-0.01766279526054859	-0.16806401312351227	-0.132322296500206	-0.1273331493139267	-0.06473925709724426	-0.13166815042495728	-0.0746094360947609	-0.002373581053689122	-0.33619317412376404	-0.004317504819482565	-0.06865999847650528	-0.08636745810508728	-0.08822105079889297	-0.039553623646497726	
Oui/lame/brillante	0.2066381573677063	0.33993303775787354	0.3374392092227936	0.2327481061220169	0.23464833199977875	0.23259122669696808	0.3143354058265686	0.27884992957115173	0.29110991954803467	0.22246578335762024	0.02106441557407379	0.13244427740573883	0.3788785934448242	0.17596247792243958	0.23852398991584778	0.46503472328186035	0.18832054734230042	0.13066472113132477	0.07577696442604065	0.05582137778401375	0.016638068482279778	-0.11024785786867142	0.05587822571396828	-0.009433119557797909	0.013710680417716503	0.03078312799334526	0.024658121168613434	0.19776959717273712	0.10525161772966385	0.04605567082762718	0.034489188343286514	0.06149827316403389	0.02728128433227539	0.14196258783340454	0.018948592245578766	0.00037092683487571776	-0.042274318635463715	-0.08253926038742065	0.004340747836977243	0.0536050871014595	0.12740184366703033	0.09149298816919327	0.1212029904127121	0.02848794497549534	0.34814053773880005	0.3065529465675354	0.3306087255477905	0.35124000906944275	0.263437956571579	0.22256767749786377	0.36849093437194824	0.21987026929855347	0.21894191205501556	0.2551693618297577	0.2249916046857834	0.1571890115737915	0.4222889244556427	0.17668399214744568	0.35281747579574585	0.1862134486436844	1.0	0.18988986313343048	0.23573534190654755	0.2821410000324249	0.330299437046051	0.160378098487854	0.07270534336566925	0.11315754055976868	-0.017335878685116768	-0.02621295489370823	0.10779266804456711	0.0955497995018959	-0.03887920826673508	-0.05502961575984955	0.23352453112602234	-0.058907464146614075	0.19692707061767578	0.02944450080394745	0.1437659114599228	0.02971559204161167	0.020655445754528046	0.06844823062419891	0.014959035441279411	0.09223434329032898	0.10966888070106506	0.1363484114408493	0.038707930594682693	-0.04443369060754776	0.035252127796411514	-0.06354966014623642	0.046932000666856766	0.1395149677991867	-0.040033817291259766	0.1880614310503006	0.16480512917041779	0.08095090091228485	0.20428596436977386	0.06330735981464386	-0.06470628082752228	-0.007379258517175913	0.03318995237350464	0.03175267577171326	-0.10511204600334167	0.03175540268421173	0.009360036812722683	-0.03701247274875641	-0.0684368759393692	-0.032135896384716034	-0.052622660994529724	0.10029319673776627	
Oui/lune/brillante	0.09567037224769592	0.07430839538574219	0.12511330842971802	-0.0021761672105640173	0.19715449213981628	0.06342072039842606	0.09571724385023117	0.12515011429786682	0.2110728919506073	0.12734529376029968	0.1099206805229187	0.025138888508081436	0.10994303971529007	-0.020320653915405273	0.047980520874261856	-0.006453446112573147	0.07154037803411484	-0.009704099036753178	-0.03087039291858673	0.07300259172916412	0.14033259451389313	-0.06313946843147278	-0.04593335837125778	-0.054426152259111404	-0.1090969666838646	-0.07228648662567139	-0.13593760132789612	0.014454434625804424	0.03717333450913429	-0.08822605758905411	-0.06688783317804337	-0.06834056973457336	-0.16504977643489838	-0.062272194772958755	-0.052398305386304855	-0.07513948529958725	-0.16679897904396057	-0.07611218839883804	-0.054692111909389496	-0.15852956473827362	-0.1079920306801796	-0.020451052114367485	0.07096712291240692	-0.08351793140172958	0.07414776086807251	0.14156141877174377	0.18864263594150543	0.1657717078924179	0.15108898282051086	0.1791331171989441	0.28496238589286804	0.20406953990459442	0.21425996720790863	0.3303249478340149	0.08411788195371628	0.12240244448184967	0.22210238873958588	0.04322482645511627	0.2582952380180359	0.27502012252807617	0.18988986313343048	1.0	0.1534273773431778	0.17061486840248108	0.21061021089553833	0.07216500490903854	-0.11381455510854721	-0.06738341599702835	-0.08780223876237869	-0.08157281577587128	-0.06416177749633789	-0.09849676489830017	-0.054165635257959366	-0.15119367837905884	0.06295911967754364	-0.05330577865242958	0.06577081978321075	-0.019432183355093002	0.1271894872188568	-0.10561782866716385	-0.08528971672058105	0.03010622411966324	-0.19311244785785675	0.06398609280586243	0.016848290339112282	0.10364075750112534	-0.07852555811405182	-0.045669443905353546	-0.1778942495584488	-0.1837010383605957	0.015225699171423912	-0.045708589255809784	-0.17877225577831268	0.11572928726673126	0.06514117121696472	-0.15791107714176178	-0.08811645954847336	-0.15585683286190033	-0.15574565529823303	-0.16143393516540527	-0.0819413810968399	-0.01035194844007492	-0.190805584192276	-0.07204004377126694	-0.1818176805973053	0.027494171634316444	-0.10854683816432953	-0.05486888810992241	-0.20850436389446259	0.005005222279578447	
Oui/métal/brillant	0.23339127004146576	0.22687408328056335	0.17466123402118683	0.08505166321992874	0.3888852894306183	0.015331276692450047	0.11079631000757217	0.12783828377723694	0.2347167283296585	0.2534905970096588	-0.046306535601615906	0.03848312050104141	0.18892613053321838	0.003435218008235097	-0.018779948353767395	0.06947024166584015	0.07021007686853409	-0.08664433658123016	-0.15501241385936737	0.21752962470054626	0.010605557821691036	-0.3385521471500397	-0.022028019651770592	-0.0464237816631794	-0.08381503075361252	-0.12880057096481323	-0.040809378027915955	0.10482995957136154	0.12283385545015335	-0.03840199485421181	0.03423325717449188	0.11682582646608353	-0.006739554926753044	0.09802104532718658	-0.11254414170980453	-0.11168014258146286	-0.03539171442389488	-0.07813183218240738	-0.0022054912988096476	-0.05641058832406998	-0.08323269337415695	-0.05783342942595482	0.08700241148471832	0.09682880342006683	0.23459933698177338	0.29735904932022095	0.17689728736877441	0.3616659939289093	0.2107132226228714	0.5103592872619629	0.3154606223106384	0.3158343732357025	0.25546666979789734	0.30436158180236816	0.20702707767486572	0.20862646400928497	0.23774288594722748	0.22323743999004364	0.3398931622505188	0.44195303320884705	0.23573534190654755	0.1534273773431778	1.0	0.33102884888648987	0.3470355272293091	0.1490398794412613	-0.1295936107635498	0.004708540625870228	-0.2025832086801529	0.037629250437021255	-0.16578392684459686	-0.07128575444221497	-0.0565488375723362	-0.1399010568857193	0.1236216202378273	-0.07174259424209595	-0.008246282115578651	0.08574915677309036	0.05481704697012901	-0.006289071869105101	0.038674309849739075	0.041788291186094284	-0.10953420400619507	0.014483683742582798	-0.04461029917001724	0.07160848379135132	0.04130531847476959	0.08804497122764587	-0.09289278835058212	-0.108944371342659	0.05145464092493057	0.07448828220367432	-0.008297034539282322	0.06789631396532059	0.07316270470619202	-0.10034533590078354	0.05212997645139694	-0.16299228370189667	-0.1545339971780777	-0.08776498585939407	-0.12268626689910889	-0.057242002338171005	-0.24364851415157318	0.03840374946594238	-0.27148836851119995	-0.13419897854328156	-0.08852627873420715	-0.1053110882639885	-0.030330408364534378	-0.10714856535196304	
