	Oui/balles/plomb	Oui/lamelles/plomb	Oui/balle/plomb	Oui/noyaux/plomb	Oui/cartouches/plomb	Oui/billes/plomb	Oui/boulet/plomb	Oui/bille/plomb	Oui/plaque/plomb	Oui/coupole/plomb	Non/soleil/plomb	Oui/urne/plomb	Oui/tablette/plomb	Oui/tuyau/plomb	Oui/cercueil/plomb	Oui/cage/plomb	Oui/gants/plomb	Oui/masse/plomb	Oui/lingot/plomb	Oui/morceau/plomb	Oui/armatures/plomb	Non/silence/plomb	Oui/cheval/grand	Oui/appartement/grand	Oui/lit/grand	Oui/seau/grand	Oui/tableau/grand	Oui/table/grande	Oui/parking/grand	Oui/librairie/grande	Oui/bureau/grand	Oui/miroir/grand	Non/vent/grand	Oui/manteaux/grands	Oui/surface/grande	Oui/mur/grand	Oui/maison/grande	Oui/femme/grande	Oui/parc/grand	Oui/poignard/grand	Oui/chêne/grand	Oui/tentes/grandes	Oui/sacs/grands	Non/ami/grand	Oui/fossé/profond	Oui/galeries/profondes	Oui/gorges/profondes	Oui/puits/profond	Oui/fosse/profonde	Oui/grotte/profonde	Oui/faille/profonde	Oui/caverne/profonde	Oui/forêt/profonde	Oui/cavité/profonde	Non/dégoût/profond	Oui/lac/profond	Oui/tranchées/profondes	Oui/canyons/profonds	Oui/crique/profonde	Oui/sous-sol/profond	Oui/trous/profonds	Oui/remous/profond	Oui/sillon/profond	Oui/douve/profonde	Oui/puisard/profond	Non/sommeil/profond	Oui/lunettes/grosses	Oui/boutons/gros	Oui/chevalière/grosse	Oui/piquets/gros	Oui/objet/gros	Oui/vaisseau/gros	Oui/poche/grosse	Oui/bacs/gros	Oui/flocons/gros	Oui/cloches/grosses	Non/chagrin/gros	Oui/troupeau/éléphants	Oui/groupe/éléphants	Oui/bouse/éléphant	Oui/pattes/éléphants	Oui/défenses/éléphant	Oui/trompe/éléphant	Oui/crânes/éléphant	Oui/peau/éléphant	Oui/dents/éléphant	Oui/tête/éléphant	Non/mémoire/éléphant	Oui/équipement/lourd	Oui/plateau/lourd	Oui/cartable/lourd	Oui/manteau/lourd	Oui/ouvrage/lourd	Oui/bouclier/lourd	Oui/portail/lourd	Oui/revolver/lourd	Oui/crâne/lourd	Oui/sac/lourd	Non/bilan/lourd	Oui/doigts/longs	Oui/mèches/longues	Oui/chaussette/longue	Oui/bras/long	Oui/tables/longues	Oui/guibolles/longues	Oui/moustaches/longues	Oui/siège/long	Oui/mur/long	Oui/queue/longue	Non/lettre/longue
Oui/forêt/profonde	-0.0034792337100952864	0.055014029145240784	-0.0725569799542427	-0.0043121203780174255	-0.04362542927265167	0.059397801756858826	0.013995897956192493	-0.02681424282491207	0.08043042570352554	-0.02819286473095417	0.03589986637234688	0.012482976540923119	0.00416316045448184	0.06847703456878662	0.024009883403778076	0.09653855115175247	-0.020663494244217873	0.0018577356822788715	0.14319083094596863	0.012935541570186615	0.18917997181415558	0.010210172273218632	-0.006525089498609304	-0.05887850746512413	-0.07125954329967499	-0.07378628104925156	0.07763305306434631	0.045491885393857956	-0.019199710339307785	-0.05577892065048218	-0.013977237045764923	0.08243092149496078	-0.03547970578074455	0.005187669303268194	-0.03735528886318207	-0.05817210301756859	-0.08810698240995407	0.09340523928403854	0.03140624612569809	-0.09552411735057831	-0.03969685360789299	-0.12798944115638733	-0.034752458333969116	-0.04492659121751785	0.2918913960456848	0.20824696123600006	0.29799750447273254	0.3085934817790985	0.3278810381889343	0.3890925347805023	0.38946861028671265	0.4223959445953369	1.0	0.1942444145679474	0.07255267351865768	0.23722122609615326	-0.023155270144343376	0.21975243091583252	0.32045048475265503	0.19982154667377472	0.28193801641464233	0.15927906334400177	0.12818807363510132	0.4143984913825989	0.1361609250307083	0.21220065653324127	0.061925824731588364	0.0019039957551285625	0.06674368679523468	0.13519138097763062	0.04028675705194473	-0.050767406821250916	0.031440261751413345	-0.14618927240371704	-0.008786293677985668	0.07440122216939926	-0.05995306000113487	0.02562948502600193	0.0009212929871864617	0.23019154369831085	0.018062731251120567	0.10976807028055191	0.16791260242462158	0.19051633775234222	0.047575198113918304	0.15963555872440338	0.09500515460968018	0.09478408843278885	-0.027625393122434616	-0.12467339634895325	0.11000862717628479	0.04847075417637825	-0.04098142310976982	0.04390573129057884	0.07569209486246109	0.004362322855740786	0.03468780592083931	0.06190350279211998	0.07223282754421234	-0.07674446702003479	0.02764667384326458	0.08293117582798004	-0.11929245293140411	-0.09947121143341064	0.07705892622470856	0.017464831471443176	-0.14187173545360565	-0.0514197014272213	-0.01370592974126339	-0.1258203685283661	
Oui/cavité/profonde	0.09719374030828476	0.10370878130197525	0.1444324105978012	0.03863342106342316	0.011331160552799702	0.07365452498197556	0.003220693441107869	0.11687149107456207	0.11196750402450562	0.1472550332546234	0.0383254773914814	0.27843454480171204	0.13275453448295593	0.03851856291294098	0.0691421627998352	0.1244361400604248	0.04247323423624039	0.09002359211444855	0.0600607693195343	0.05601738020777702	0.03755969926714897	0.03843533992767334	0.06622498482465744	0.196116641163826	0.17361773550510406	0.14988483488559723	0.16110478341579437	0.11467649042606354	0.1290886402130127	0.14025606215000153	0.22599714994430542	0.16529250144958496	0.1112499088048935	0.13366088271141052	0.26066502928733826	0.20686516165733337	0.1592499315738678	0.08923935145139694	0.05962631106376648	-0.0069951023906469345	0.1010088324546814	0.21251188218593597	0.18246880173683167	0.2648444175720215	0.1360785961151123	0.42512246966362	0.30822497606277466	0.1978943943977356	0.24496643245220184	0.3337087333202362	0.35472625494003296	0.4380784034729004	0.1942444145679474	1.0	0.3381178379058838	0.20549815893173218	0.229971781373024	0.13211561739444733	0.23141808807849884	0.13519102334976196	0.1451861411333084	0.21545228362083435	0.2321927696466446	0.29041534662246704	0.29285120964050293	0.21604321897029877	0.17389731109142303	0.06424617022275925	0.030506528913974762	0.039825260639190674	0.04755394160747528	0.04523452743887901	0.17947325110435486	0.0052270349115133286	-0.0010719987330958247	0.0983390212059021	0.09496650099754333	0.02002895623445511	-0.016431491822004318	0.029229173436760902	0.10876119136810303	-0.04018864035606384	0.0669059157371521	-0.0031196409836411476	0.044950660318136215	0.11041666567325592	-0.0012876233085989952	0.1474679857492447	0.009499100968241692	0.2129216492176056	0.19386355578899384	0.2393161654472351	0.17922930419445038	0.07444579899311066	0.07684056460857391	0.1032763123512268	0.04497532919049263	0.28163301944732666	0.05350511521100998	0.2685907185077667	0.1507834792137146	0.17154237627983093	0.028261128813028336	0.04046330228447914	0.1856427937746048	0.20178543031215668	0.13456991314888	0.07880009710788727	0.23377764225006104	0.18272006511688232	
Non/dégoût/profond	-0.12918530404567719	0.048136938363313675	-0.04237106069922447	-0.0451417975127697	-0.0394783541560173	0.04411174729466438	0.011853559873998165	0.14377078413963318	-0.040140677243471146	0.09071408212184906	-0.007386740762740374	-0.02768365480005741	0.010943364351987839	0.07547441124916077	0.059999603778123856	0.04350503906607628	-0.03197576478123665	-0.07741249352693558	-0.09072186797857285	0.02395383082330227	-0.1352200210094452	-0.005136115476489067	0.23784139752388	0.16780145466327667	0.12168833613395691	0.2858443856239319	0.26328033208847046	0.0250316821038723	0.23957790434360504	0.12532411515712738	0.2802584767341614	0.2893056273460388	0.2756761312484741	0.22441907227039337	0.20996598899364471	0.3514725863933563	0.17289723455905914	-0.021403798833489418	0.12215038388967514	0.18889202177524567	0.3304521143436432	0.2408027946949005	0.2466248869895935	0.33210352063179016	0.3020050525665283	0.20663504302501678	0.22592586278915405	0.27812278270721436	0.19362320005893707	0.06790619343519211	0.12974707782268524	0.0956403985619545	0.07255267351865768	0.3381178379058838	1.0	0.28289201855659485	0.23617975413799286	0.1545124500989914	-0.014671972021460533	0.2504703402519226	0.1700955480337143	0.3599995970726013	0.35487601161003113	0.0009204202797263861	0.16961060464382172	0.21222522854804993	0.1555754691362381	0.18218718469142914	0.09951869398355484	0.02643730118870735	0.14575639367103577	0.2011527270078659	0.28528013825416565	0.17595161497592926	0.19699153304100037	0.10939056426286697	0.2579621374607086	0.08452553302049637	0.03928377479314804	-0.04662158712744713	0.08281698822975159	0.0653657540678978	0.007606548722833395	-0.1578810214996338	-0.032098643481731415	0.03227253258228302	-0.03697551041841507	0.05393311753869057	0.10639214515686035	0.11926180869340897	0.01611059159040451	0.14373454451560974	0.3070601224899292	0.11508907377719879	0.08195654302835464	0.08838897198438644	-0.0005227365763857961	0.23783881962299347	0.07137524336576462	0.2977088987827301	0.1675921231508255	0.004529382102191448	0.2451740801334381	0.10995102673768997	0.2200511246919632	0.1617547571659088	0.2347312569618225	0.2529996931552887	0.2890610098838806	0.2882901728153229	
Oui/lac/profond	-0.07372931391000748	-0.036834508180618286	0.07948299497365952	-0.11573147028684616	-0.06829777359962463	-0.016721991822123528	0.019512712955474854	0.11408412456512451	0.10578742623329163	0.051371075212955475	0.13505159318447113	-0.0029383718501776457	-0.019686277955770493	0.08955180644989014	-0.02597792074084282	-0.053663283586502075	-0.05579951032996178	0.05553993210196495	-0.02572682499885559	0.05187705159187317	-0.06495372205972672	-0.013837656937539577	0.07455087453126907	0.09754658490419388	0.1055481806397438	0.13050250709056854	0.24382904171943665	-0.024621188640594482	0.1311323046684265	-0.005761000793427229	0.1590997576713562	0.0932067260146141	0.1665530949831009	0.13635645806789398	0.028577303513884544	0.2111912965774536	0.0036217449232935905	0.06443395465612411	0.045482754707336426	-0.05326436832547188	0.1682843565940857	0.08395005762577057	0.08825137466192245	0.11532872915267944	0.42201530933380127	0.15074612200260162	0.30465540289878845	0.44515010714530945	0.3382083773612976	0.22504186630249023	0.2269522100687027	0.27162614464759827	0.23722122609615326	0.20549815893173218	0.28289201855659485	1.0	0.14316938817501068	0.20456989109516144	0.15710823237895966	0.32457399368286133	0.2593499422073364	0.37874025106430054	0.474843293428421	0.2475002259016037	0.09174615144729614	0.3152574598789215	0.1395052820444107	0.02531169354915619	-0.04959357529878616	0.05798584595322609	-0.052536945790052414	0.0035837171599268913	0.05028967559337616	-0.04955022409558296	0.003494537901133299	0.052792999893426895	0.007949937134981155	0.1654852330684662	0.16208134591579437	0.095046766102314	0.15780627727508545	0.043182652443647385	0.0861392617225647	-0.043326761573553085	0.15032899379730225	0.05176989361643791	0.07248416543006897	0.1917717456817627	-0.025435911491513252	0.08251272886991501	0.1170102134346962	0.19836167991161346	0.1478952020406723	0.05864911898970604	0.1465606987476349	-0.023110829293727875	0.18717390298843384	0.2884621322154999	0.05084759742021561	0.09331029653549194	0.0209359098225832	-0.00852348655462265	0.11673248559236526	0.09684458374977112	0.08879296481609344	-0.03117522969841957	0.20065981149673462	0.11174231767654419	0.1736467182636261	0.022185606881976128	
Oui/tranchées/profondes	-0.139398992061615	-0.0872701033949852	0.010328566655516624	-0.05861950293183327	0.029256895184516907	-0.11404065787792206	0.03831377625465393	0.024982767179608345	-0.07605995237827301	0.07067496329545975	-0.05849907174706459	-0.041895054280757904	-0.015918118879199028	-0.05859793350100517	-0.02529267407953739	0.01847536675632	-0.10275726020336151	-0.08821994811296463	-0.06835028529167175	-0.0827847495675087	-0.1333804577589035	0.016097605228424072	0.2559383511543274	0.1650441437959671	0.19678553938865662	0.1637093722820282	0.08404690027236938	0.17938227951526642	0.147719144821167	0.22681231796741486	0.2610974609851837	0.2627999782562256	0.15856218338012695	0.19315269589424133	0.03908254951238632	0.10157585889101028	0.07133138179779053	-0.13843655586242676	0.20153790712356567	0.25989729166030884	0.26294806599617004	0.282903790473938	0.2683636248111725	0.08627457171678543	0.15775294601917267	0.31614693999290466	0.03953845053911209	0.15511246025562286	-0.014316115528345108	-0.004840144421905279	0.09955542534589767	0.09047624468803406	-0.023155270144343376	0.229971781373024	0.23617975413799286	0.14316938817501068	1.0	0.1285042017698288	0.15757536888122559	0.0657968819141388	0.09854979813098907	0.23315219581127167	0.19563814997673035	0.05217285826802254	0.29652872681617737	0.09771179407835007	0.2493319809436798	0.18987831473350525	0.2239796668291092	0.07427117228507996	0.13828390836715698	0.27713680267333984	0.14095628261566162	0.31525999307632446	0.1579810231924057	0.0726085901260376	0.2552206218242645	-0.12809965014457703	-0.07736863195896149	-0.11433350294828415	-0.07132398337125778	-0.13198693096637726	-0.15797683596611023	-0.09282882511615753	-0.11664840579032898	-0.09720340371131897	-0.17967703938484192	-0.15818826854228973	0.2224901020526886	0.17866694927215576	0.1237991601228714	0.19296139478683472	0.14262136816978455	0.22763101756572723	0.19370324909687042	0.23634487390518188	0.07737177610397339	0.10770244896411896	0.19915488362312317	0.1434778869152069	0.16405674815177917	0.19242332875728607	0.2505890727043152	0.15160530805587769	0.20710083842277527	0.2107747346162796	0.1953747719526291	0.09277139604091644	0.15388131141662598	0.17256063222885132	
Oui/canyons/profonds	-0.09765272587537766	-0.12173715233802795	0.04846889525651932	-0.1736445128917694	-0.09908750653266907	-0.1123419925570488	0.004394021816551685	0.0005447693401947618	0.21364553272724152	-0.008706972934305668	0.11876153945922852	0.039469677954912186	0.049204226583242416	0.1925325244665146	-0.016381295397877693	0.058051832020282745	-0.06285256147384644	0.0985485389828682	0.11779116094112396	0.1541919708251953	0.02501681260764599	-0.010864716954529285	0.03069051168859005	-0.040396470576524734	0.05351203680038452	-0.05135441571474075	0.037235915660858154	0.06437475979328156	-0.020106982439756393	-0.02300041727721691	-0.04206841066479683	0.05420831963419914	0.055503297597169876	0.06694922596216202	-0.013536832295358181	-0.05932779610157013	-0.04427271708846092	-0.04070362448692322	0.11801992356777191	-0.07789932936429977	-0.033052630722522736	-0.024484043940901756	-0.008224344812333584	-0.04183235391974449	0.1324617862701416	0.2550021708011627	0.06068723276257515	0.16431207954883575	0.03734881803393364	0.14827926456928253	0.1325845867395401	0.1996220499277115	0.21975243091583252	0.13211561739444733	0.1545124500989914	0.20456989109516144	0.1285042017698288	1.0	0.3214116394519806	-0.05357545241713524	0.27148890495300293	-0.013498618267476559	0.03929470479488373	0.2290935069322586	0.10006901621818542	-0.08208773285150528	0.07779091596603394	-0.014968282543122768	0.00693683885037899	0.1680431216955185	0.03670381382107735	0.07854398339986801	0.00802384689450264	0.05902329459786415	-0.03895797207951546	0.07931628823280334	0.022883614525198936	0.1266765147447586	0.1772414743900299	0.08601802587509155	0.058388497680425644	-0.01896924339234829	0.15094096958637238	0.007556024007499218	0.03280689939856529	0.02141760289669037	0.19419437646865845	0.09118925034999847	0.12302695214748383	0.1340825855731964	0.12162625044584274	0.19957192242145538	-0.01689344458281994	0.2192128747701645	0.20670919120311737	0.118558868765831	0.09627989679574966	0.21878834068775177	0.19470269978046417	-0.06925799697637558	-0.06180212274193764	-0.09811122715473175	0.03538978099822998	0.09060212224721909	0.033207688480615616	-0.01603739894926548	-0.02713707834482193	-0.007578862365335226	0.0054454258643090725	-0.0741817057132721	
Oui/crique/profonde	0.0387728288769722	0.12448116391897202	0.005849748849868774	0.04677296802401543	0.007686142344027758	-0.004702182020992041	-0.04278755933046341	-0.085914246737957	0.21743954718112946	0.031408146023750305	0.10333314538002014	0.15276364982128143	0.045152146369218826	0.0665813684463501	-0.10191982984542847	-0.007148100063204765	0.10331806540489197	0.0650113895535469	0.2734294831752777	0.0628131702542305	0.2978249192237854	-0.09646288305521011	-0.09997589141130447	-0.05753537267446518	0.00109107734169811	-0.17704008519649506	-0.012622624635696411	0.15058261156082153	-0.14394477009773254	0.019041163846850395	-0.06086825951933861	0.0634455755352974	0.12472543120384216	0.03482895344495773	-0.07732837647199631	-0.19091059267520905	-0.22096896171569824	0.0724092423915863	0.1221279427409172	-0.11887431889772415	-0.12537291646003723	-0.14081864058971405	0.04510807618498802	-0.07060509920120239	0.14953720569610596	0.27634063363075256	0.1502215713262558	0.11475694179534912	0.031463999301195145	0.20691105723381042	0.21239294111728668	0.3723400831222534	0.32045048475265503	0.23141808807849884	-0.014671972021460533	0.15710823237895966	0.15757536888122559	0.3214116394519806	1.0	0.011354103684425354	0.2501849830150604	0.061669401824474335	0.034652262926101685	0.40533456206321716	0.35254132747650146	0.13570569455623627	0.10990656167268753	0.10384349524974823	-0.029269801452755928	0.28003793954849243	0.06900797039270401	0.049378469586372375	0.006090426351875067	-0.11232377588748932	0.009410763159394264	-2.4214907170971856e-05	0.02201964147388935	-0.12825050950050354	-0.047678980976343155	0.4157823622226715	0.15951459109783173	0.11373219639062881	0.21605119109153748	0.3435867130756378	0.14770390093326569	0.21969033777713776	0.15569432079792023	0.06937401741743088	-0.00560506246984005	0.0942520797252655	0.398366779088974	0.05212203785777092	-0.11327265202999115	0.06794942915439606	0.12570354342460632	0.07488854229450226	0.02071615494787693	0.07570437341928482	0.13431669771671295	-0.010360926389694214	0.06911444664001465	0.304579496383667	-0.08985023200511932	-0.13287946581840515	0.24244751036167145	0.22875474393367767	-0.05568303167819977	-0.18349802494049072	0.016963016241788864	-0.1429262012243271	
Oui/sous-sol/profond	-0.08158554881811142	0.19383351504802704	-0.07576054334640503	0.1034000962972641	0.007058919407427311	0.14053840935230255	-0.026578189805150032	0.11426864564418793	-0.07053690403699875	0.234309583902359	-0.09850773960351944	-0.01647222228348255	0.011455846019089222	-0.06283628195524216	-0.023106763139367104	0.018587734550237656	0.043133899569511414	-0.061741430312395096	-0.07700876891613007	-0.0827036201953888	-0.10347016155719757	-0.07134281098842621	0.0561235249042511	0.061674270778894424	-0.00035337143344804645	0.07324786484241486	-0.018813276663422585	-0.14794133603572845	0.07119632512331009	-0.0247651357203722	0.09944050014019012	0.08013268560171127	0.11179384589195251	-0.02033260278403759	-0.037507228553295135	0.19774143397808075	0.028265826404094696	-0.004130337852984667	-0.03654018044471741	0.20682859420776367	0.1805759072303772	0.01982388086616993	0.09324366599321365	0.165071502327919	0.44518497586250305	-0.041721899062395096	0.379498690366745	0.5643740296363831	0.2904517650604248	0.19170016050338745	0.2365419566631317	0.11111773550510406	0.19982154667377472	0.13519102334976196	0.2504703402519226	0.32457399368286133	0.0657968819141388	-0.05357545241713524	0.011354103684425354	1.0	0.08447953313589096	0.5256432890892029	0.5636179447174072	-0.04564530774950981	0.0870429053902626	0.5813628435134888	0.049215156584978104	0.11899638921022415	0.04043141007423401	0.04650391638278961	0.04198014736175537	0.04545404016971588	0.11529278755187988	0.06781335920095444	0.1779426634311676	-0.05538681522011757	0.1130363941192627	-0.059552956372499466	-0.11066476255655289	0.04533294960856438	0.07819277048110962	0.16738185286521912	0.0012487241765484214	0.03543776646256447	0.06064736098051071	0.03976147994399071	-0.11725111305713654	0.005955961532890797	-0.17700141668319702	-0.14932875335216522	0.1520293951034546	-0.1362592726945877	0.10564164817333221	-0.12434389442205429	-0.09850557148456573	-0.14316053688526154	0.06824778020381927	-0.04514840990304947	-0.08831088244915009	0.21512167155742645	0.09894636273384094	0.10130691528320312	0.10039246827363968	-0.03416426479816437	0.1894739717245102	0.1325058937072754	0.19708798825740814	0.19281314313411713	0.20601405203342438	0.10268370807170868	
Oui/trous/profonds	-0.060778941959142685	-0.032152026891708374	-0.10257431864738464	-0.05250633880496025	0.014758740551769733	0.04023661091923714	0.05578239634633064	-0.1048918291926384	0.08795605599880219	-0.16599109768867493	-0.008065731264650822	-0.004521535709500313	-0.13437442481517792	0.19722208380699158	0.00114410649985075	0.031879618763923645	-0.0007438678294420242	-0.09596772491931915	0.10341400653123856	0.09146051853895187	-0.01745283231139183	-0.1349307894706726	0.18738412857055664	-0.01782853901386261	0.03708001598715782	0.008409812115132809	0.0723787322640419	0.24821902811527252	-0.026021407917141914	-0.006567646749317646	0.03250070661306381	0.21053436398506165	0.13621307909488678	0.05662235617637634	-0.020369799807667732	0.025004688650369644	-0.05215756222605705	-0.01260813232511282	0.11916227638721466	-7.651941996300593e-05	0.05688418820500374	-0.07149676978588104	-0.04060607776045799	-0.06604095548391342	0.3846740126609802	0.03461071103811264	0.24670132994651794	0.36331090331077576	0.14577271044254303	0.09140951931476593	0.19662432372570038	0.1933705061674118	0.28193801641464233	0.1451861411333084	0.1700955480337143	0.2593499422073364	0.09854979813098907	0.27148890495300293	0.2501849830150604	0.08447953313589096	1.0	0.1774623692035675	0.2676939070224762	0.13905248045921326	0.0796806737780571	0.09687911719083786	0.18495476245880127	0.0867372378706932	0.1045248731970787	0.16420306265354156	0.23150844871997833	0.23132772743701935	0.13291163742542267	0.05669424310326576	0.12198615819215775	0.11623509973287582	0.10813674330711365	-0.004338483326137066	0.10901013761758804	0.16191095113754272	-0.02646831050515175	0.038941409438848495	0.06431445479393005	0.17184153199195862	-0.02600720524787903	0.11042822897434235	0.1406543105840683	-0.0374104306101799	0.19122764468193054	0.032678209245204926	0.06275282055139542	0.027217449620366096	-0.03755598142743111	0.20865297317504883	0.27575841546058655	0.2653222680091858	0.1861150860786438	0.15251584351062775	0.26966169476509094	-0.08688929677009583	0.09327954053878784	0.03342275321483612	0.07127583026885986	-0.038848619908094406	0.05492953583598137	-0.06087595224380493	0.0013582635438069701	-0.06687765568494797	0.026264987885951996	-0.06226290017366409	
Oui/remous/profond	-0.03140417858958244	0.19437256455421448	-0.013064917176961899	0.1525472104549408	0.0184202641248703	0.13174477219581604	0.06758275628089905	0.17320546507835388	-0.08281916379928589	0.18001145124435425	-0.09830567985773087	0.013525639660656452	0.05955920368432999	-0.051845747977495193	0.0077729132026433945	0.05783353000879288	0.06677375733852386	-0.09548415243625641	-0.06552121788263321	-0.08394846320152283	0.003603776218369603	0.020722389221191406	0.09051772207021713	0.16578342020511627	0.09515879303216934	0.3044717311859131	0.19486674666404724	-0.025841673836112022	0.2837286591529846	0.07330812513828278	0.29990363121032715	0.18694384396076202	0.16274763643741608	0.0862014964222908	0.057237979024648666	0.2884353995323181	0.1947949379682541	0.05097316950559616	-0.012116828002035618	0.22870679199695587	0.2998427152633667	0.1487167924642563	0.145176500082016	0.20859189331531525	0.5765090584754944	0.12125394493341446	0.454032301902771	0.4319990575313568	0.36550241708755493	0.20151430368423462	0.41733598709106445	0.2536795735359192	0.15927906334400177	0.21545228362083435	0.3599995970726013	0.37874025106430054	0.23315219581127167	-0.013498618267476559	0.061669401824474335	0.5256432890892029	0.1774623692035675	1.0	0.6443555951118469	0.057950861752033234	0.286201149225235	0.5005307197570801	0.013259152881801128	0.11780492961406708	0.08803533017635345	-0.00755317322909832	0.019301293417811394	0.07231878489255905	0.2165783941745758	0.14754514396190643	0.17121830582618713	0.017864732071757317	0.10814797878265381	-0.10404474288225174	-0.19804365932941437	-0.1079748198390007	0.02735600620508194	0.07086163759231567	-0.03185991570353508	-0.037644971162080765	-0.007238359190523624	0.01975083164870739	-0.223641499876976	-0.02149311453104019	-0.16784583032131195	-0.14403307437896729	0.017537489533424377	-0.06580690294504166	0.2439129650592804	-0.08924512565135956	-0.09487002342939377	-0.11073087900876999	0.09063858538866043	-0.05303880572319031	-0.08283297717571259	0.22442884743213654	0.1378815472126007	0.08462996780872345	0.11751922219991684	-0.05463187023997307	0.12368883192539215	0.1708819419145584	0.153244286775589	0.14623355865478516	0.12635231018066406	0.17429539561271667	
Oui/sillon/profond	-0.10092692822217941	0.2028505653142929	0.03417089581489563	0.06213134154677391	0.033971115946769714	0.11948078125715256	0.10989020764827728	0.2618906497955322	0.009809669107198715	0.2110712230205536	-0.002355890115723014	0.054550640285015106	0.08663854002952576	0.10774903744459152	0.0455511249601841	0.03108007088303566	-0.00229165842756629	-0.06043250486254692	-0.0311909057199955	-0.022150103002786636	-0.06655268371105194	0.04620641469955444	0.16068609058856964	0.13922084867954254	0.059305235743522644	0.17791222035884857	0.16596472263336182	-0.10989273339509964	0.20707198977470398	0.027704162523150444	0.24205730855464935	0.1717994213104248	0.1717788577079773	0.12113595008850098	0.004540861118584871	0.24297767877578735	0.041692785918712616	-0.058354996144771576	0.04151336848735809	0.1736360639333725	0.3025625944137573	0.10028641670942307	0.1318615823984146	0.18654213845729828	0.5713660717010498	0.09987271577119827	0.42437297105789185	0.5938611626625061	0.3541041612625122	0.17677558958530426	0.3151567876338959	0.1487734466791153	0.12818807363510132	0.2321927696466446	0.35487601161003113	0.474843293428421	0.19563814997673035	0.03929470479488373	0.034652262926101685	0.5636179447174072	0.2676939070224762	0.6443555951118469	1.0	0.026327205821871758	0.19614295661449432	0.4961963891983032	0.11264482140541077	0.1650518774986267	0.06281642615795135	0.04040076211094856	0.09133180975914001	0.11998407542705536	0.1587410271167755	0.1310216784477234	0.15553641319274902	0.029423698782920837	0.1446516215801239	0.008458111435174942	-0.05964077264070511	-0.07638102024793625	0.03219384700059891	0.0011494345963001251	-0.1147487461566925	-0.0639757439494133	0.02106587588787079	0.007257053162902594	-0.18693631887435913	-0.019257308915257454	-0.011294391006231308	0.011825576424598694	0.16315972805023193	0.041324302554130554	0.21822874248027802	-0.01701086387038231	0.014463630504906178	-0.09705019742250443	0.16460803151130676	0.1119348555803299	0.011024833656847477	0.24277973175048828	0.08158725500106812	0.07930762320756912	0.1252116709947586	-0.041662972420454025	0.152555912733078	0.11157054454088211	0.25779807567596436	0.10301528126001358	0.25648704171180725	0.08790158480405807	
Oui/douve/profonde	0.2777215242385864	-0.04230137914419174	0.14553610980510712	0.011469039134681225	0.019326945766806602	0.09172254055738449	0.03335840255022049	-0.034959688782691956	0.09941471368074417	-0.043332647532224655	0.20122207701206207	0.08501669764518738	0.11457663774490356	0.010924373753368855	-0.011744797229766846	0.004115857649594545	0.14782068133354187	0.13790667057037354	0.27589747309684753	0.0897967740893364	0.3595808148384094	0.08106036484241486	-0.15108360350131989	0.04413529112935066	0.07398243248462677	-0.0841386541724205	0.047464463859796524	0.09105046093463898	-0.014221178367733955	-0.018863091245293617	-0.021987857297062874	-0.1285676509141922	-0.10788111388683319	0.059283796697854996	-0.037878844887018204	-0.19539406895637512	-0.1245357096195221	0.13414837419986725	0.06931649148464203	-0.33403638005256653	-0.21890540421009064	-0.11999878287315369	-0.07131732255220413	-0.057793717831373215	0.13399910926818848	0.44725120067596436	0.28422051668167114	0.10778652131557465	0.3450942933559418	0.28495535254478455	0.41934630274772644	0.5849505066871643	0.4143984913825989	0.29041534662246704	0.0009204202797263861	0.2475002259016037	0.05217285826802254	0.2290935069322586	0.40533456206321716	-0.04564530774950981	0.13905248045921326	0.057950861752033234	0.026327205821871758	1.0	0.32799574732780457	0.20586970448493958	0.04846629872918129	-0.088252492249012	-0.08580080419778824	0.13182203471660614	-0.20748676359653473	-0.1527983397245407	-0.16344162821769714	-0.3330644369125366	-0.21221067011356354	0.022400489076972008	-0.19797828793525696	0.05317005515098572	0.01946638710796833	0.21062259376049042	0.15670929849147797	0.07158094644546509	0.19114257395267487	0.2049318104982376	0.15696564316749573	0.26128950715065	0.1373419314622879	0.1946474015712738	-0.014051408506929874	0.12851133942604065	0.19594760239124298	0.2705545425415039	-0.03367264196276665	0.09218072891235352	0.11279687285423279	0.045644450932741165	0.04252411797642708	0.17817680537700653	0.06126104295253754	-0.04874817654490471	-0.03627118095755577	0.13967548310756683	-0.11153377592563629	-0.13460302352905273	0.06885410845279694	0.11341790854930878	-0.07467091083526611	-0.15608766674995422	-0.12290813028812408	-0.19207121431827545	
