	Non/soleil/plomb	Oui/balles/plomb	Oui/lamelles/plomb	Oui/balle/plomb	Oui/noyaux/plomb	Oui/cartouches/plomb	Oui/billes/plomb	Oui/boulet/plomb	Oui/bille/plomb	Oui/plaque/plomb	Oui/coupole/plomb	Non/silence/plomb	Oui/urne/plomb	Oui/tablette/plomb	Oui/tuyau/plomb	Oui/cercueil/plomb	Oui/cage/plomb	Oui/gants/plomb	Oui/masse/plomb	Oui/lingot/plomb	Oui/morceau/plomb	Oui/armatures/plomb	Non/vent/grand	Non/vents/grands	Oui/cheval/grand	Oui/appartement/grand	Oui/lit/grand	Oui/seau/grand	Oui/tableau/grand	Oui/table/grande	Oui/parking/grand	Oui/librairie/grande	Oui/bureau/grand	Oui/miroir/grand	Non/ami/grand	Non/amie/grande	Non/amis/grands	Oui/manteaux/grands	Oui/surface/grande	Oui/mur/grand	Oui/maison/grande	Oui/femme/grande	Oui/parc/grand	Oui/poignard/grand	Oui/chêne/grand	Oui/tentes/grandes	Oui/sacs/grands	Non/dégoût/profond	Oui/fossé/profond	Oui/galeries/profondes	Oui/gorges/profondes	Oui/puits/profond	Oui/fosse/profonde	Oui/grotte/profonde	Oui/faille/profonde	Oui/caverne/profonde	Oui/forêt/profonde	Oui/cavité/profonde	Non/sommeil/profond	Oui/lac/profond	Oui/tranchées/profondes	Oui/canyons/profonds	Oui/crique/profonde	Oui/sous-sol/profond	Oui/trous/profonds	Oui/remous/profond	Oui/sillon/profond	Oui/douve/profonde	Oui/puisard/profond	Non/chagrin/gros	Non/chagrins/gros	Oui/lunettes/grosses	Oui/boutons/gros	Oui/chevalière/grosse	Oui/piquets/gros	Oui/objet/gros	Oui/vaisseau/gros	Oui/poche/grosse	Oui/bacs/gros	Oui/flocons/gros	Oui/cloches/grosses	Non/mémoire/éléphant	Non/mémoires/éléphant	Oui/troupeau/éléphants	Oui/groupe/éléphants	Oui/bouse/éléphant	Oui/pattes/éléphants	Oui/défenses/éléphant	Oui/trompe/éléphant	Oui/crânes/éléphant	Oui/peau/éléphant	Oui/dents/éléphant	Oui/tête/éléphant	Non/bilan/lourd	Oui/équipement/lourd	Oui/plateau/lourd	Oui/cartable/lourd	Oui/manteau/lourd	Oui/ouvrage/lourd	Oui/bouclier/lourd	Oui/portail/lourd	Oui/revolver/lourd	Oui/crâne/lourd	Oui/sac/lourd	Non/lettre/longue	Non/lettres/longues	Oui/doigts/longs	Oui/mèches/longues	Oui/chaussette/longue	Oui/bras/long	Oui/tables/longues	Oui/guibolles/longues	Oui/moustaches/longues	Oui/siège/long	Oui/mur/long	Oui/queue/longue
Oui/cavité/profonde	-0.0726081132888794	0.014707691967487335	0.09013001620769501	0.10908330231904984	0.06439134478569031	-0.055957186967134476	0.09319539368152618	-0.07761440426111221	0.13818511366844177	0.11788100004196167	0.09004368633031845	-0.08141326159238815	0.18397460877895355	0.013669980689883232	0.06716261059045792	0.012187100015580654	0.2733114957809448	0.0190744511783123	0.0822981595993042	0.11597682535648346	-0.001961382571607828	-0.016897547990083694	0.03648907318711281	0.0782579705119133	0.044525329023599625	0.08952458947896957	0.09210780262947083	0.16462330520153046	0.15910333395004272	0.22944292426109314	0.17176158726215363	0.06671839207410812	0.12289910018444061	0.1786220222711563	-0.11094189435243607	-0.04610856622457504	-0.0440632700920105	0.09364839643239975	0.2511681020259857	0.21998341381549835	0.13783054053783417	-0.013434343971312046	0.16299490630626678	0.09485999494791031	0.09369273483753204	0.07591184228658676	0.15649637579917908	-0.061619844287633896	0.14419415593147278	0.2651350200176239	0.3245299160480499	0.3642333149909973	0.4285578429698944	0.6136435866355896	0.20825086534023285	0.531657874584198	0.31474190950393677	1.0	0.13475298881530762	0.1419340819120407	0.2545923590660095	0.2458656132221222	0.3578050136566162	0.3202756941318512	0.3520956039428711	0.001651700702495873	0.22312846779823303	0.31852635741233826	0.30682840943336487	-0.0922764390707016	-0.04648653417825699	0.014982449822127819	0.07997166365385056	0.00017385868704877794	0.05990259721875191	0.0852232351899147	0.1425747275352478	0.17092232406139374	0.12633511424064636	0.1258767694234848	0.10870055109262466	-0.0055594658479094505	-0.04589274153113365	0.03548191860318184	0.03450608253479004	0.0935397669672966	0.18064220249652863	0.03854481503367424	-0.03408094123005867	0.20450037717819214	0.08930075913667679	0.1262328177690506	0.1272769272327423	0.11784867197275162	0.15047164261341095	0.27207648754119873	0.10633189976215363	0.16831964254379272	0.12614542245864868	0.18075339496135712	0.18335109949111938	0.11785662919282913	0.3399033546447754	0.21175995469093323	0.011882242746651173	0.06010432168841362	0.10569854080677032	0.13197222352027893	0.17242275178432465	0.049879636615514755	0.23101435601711273	0.14302939176559448	0.10409470647573471	0.11778861284255981	0.18815134465694427	0.16601504385471344	
Non/sommeil/profond	0.05665779486298561	-0.0014159157872200012	-0.08275734633207321	-0.03160947561264038	-0.038208652287721634	-0.020173221826553345	-0.02368679828941822	-0.05315660312771797	-0.05663802847266197	-0.06702060252428055	-0.07641677558422089	-0.012953013181686401	-0.06764329969882965	0.024164613336324692	-0.11084046959877014	-0.043821725994348526	0.023294571787118912	-0.0025574692990630865	-0.051433760672807693	-0.04136335104703903	-0.04214557260274887	-0.04416479542851448	0.10550424456596375	-0.003460498061031103	0.14592213928699493	0.2020876556634903	0.18939878046512604	-0.0011993509251624346	0.1423424780368805	0.16273847222328186	0.138525128364563	0.17280012369155884	0.22501683235168457	0.0837022140622139	0.08052298426628113	0.11014018952846527	0.09939339756965637	0.08590410649776459	0.03972802311182022	-0.05482588708400726	0.17565082013607025	0.11406507343053818	0.15180912613868713	0.10887151956558228	0.05691060423851013	0.13257794082164764	0.029439274221658707	0.23013107478618622	0.09681501984596252	0.196019247174263	0.05651850625872612	0.2055417150259018	0.048747286200523376	0.2234041392803192	0.13853120803833008	0.27715998888015747	0.20746219158172607	0.13475298881530762	1.0	0.11656738072633743	0.1871749311685562	0.14904962480068207	0.20028860867023468	0.44968181848526	0.08917280286550522	0.22033803164958954	0.19393423199653625	0.0691041424870491	0.2938094735145569	0.11188872903585434	0.17103958129882812	0.14860402047634125	0.17152036726474762	0.002938357414677739	0.12254802137613297	0.10933897644281387	0.1244652047753334	0.04711615666747093	0.06104814261198044	0.21739760041236877	0.1118258535861969	-0.004537532571703196	-0.03940277174115181	-0.01774647645652294	-0.03431672602891922	-0.05566710978746414	0.020065348595380783	0.02919531986117363	-0.0900045707821846	-0.01096054445952177	0.03590085357427597	0.03993667662143707	-0.05460222065448761	0.2108205258846283	0.20637868344783783	0.09854811429977417	0.22823140025138855	0.13865718245506287	0.15174022316932678	0.16494621336460114	0.15702837705612183	0.16392751038074493	0.12733201682567596	0.07972604781389236	-0.08439109474420547	-0.08297174423933029	-0.008583924733102322	-0.07154956459999084	0.05369966849684715	0.11592505872249603	0.06962089985609055	0.028184587135910988	-0.0074045127257704735	0.1884596198797226	-0.042074430733919144	-7.165845454437658e-05	
Oui/lac/profond	0.10156121104955673	-0.01393810473382473	-0.029881427064538002	0.020469030365347862	-0.05133351683616638	-0.07529757916927338	-0.027451515197753906	-0.019556310027837753	0.006747788283973932	-0.0433751679956913	0.022964291274547577	-0.027590347453951836	0.031821563839912415	-0.03931543976068497	0.09538046270608902	-0.012751605361700058	0.061399929225444794	-0.04423573240637779	-0.010101670399308205	0.07067915052175522	0.005889611318707466	-0.07452481985092163	0.05977754294872284	0.022967472672462463	0.09607209265232086	-0.020865244790911674	0.20057229697704315	0.10215267539024353	-0.011743447743356228	0.0960616022348404	0.0842319056391716	-0.004328188020735979	0.059381406754255295	0.06929755210876465	0.08998215198516846	0.10425101220607758	0.10506854951381683	-0.04888962209224701	0.07586777955293655	0.12814967334270477	0.14989237487316132	0.018936844542622566	0.3631058931350708	-0.14210495352745056	0.0842595249414444	0.09920980781316757	0.0352870374917984	0.031135236844420433	0.22075583040714264	0.12526609003543854	0.2842610478401184	0.31963929533958435	0.16813510656356812	0.33207768201828003	0.0013313712552189827	0.2343849241733551	0.4125748574733734	0.1419340819120407	0.11656738072633743	1.0	0.031102754175662994	0.2949802279472351	0.39783090353012085	0.23809097707271576	0.10713215917348862	0.2182043194770813	0.1512715369462967	0.1884353905916214	0.12835529446601868	0.029490163549780846	0.0006065414054319263	0.0860801562666893	0.015236608684062958	-0.004355959594249725	0.06491844356060028	0.02772662416100502	0.08965348452329636	0.07727126777172089	0.08508545905351639	0.11763858795166016	0.08366195112466812	-0.1628994345664978	-0.21135257184505463	0.006066703237593174	-0.0577794685959816	-0.03824055194854736	0.002653596457093954	-0.1936492770910263	-0.14468185603618622	-0.05136288329958916	0.00562251266092062	-0.03537072613835335	-0.05521135777235031	0.16650815308094025	0.12209663540124893	0.24456626176834106	0.1233556941151619	0.1824512928724289	0.1077384203672409	0.14572808146476746	0.155283585190773	0.10691949725151062	0.14811335504055023	0.21216771006584167	0.044626034796237946	-0.022131983190774918	0.09987038373947144	0.0533197820186615	0.09109082818031311	0.06319551914930344	0.17739106714725494	0.08285528421401978	0.08200130611658096	0.05228894576430321	0.12833048403263092	0.16511563956737518	
Oui/tranchées/profondes	-0.09843908250331879	0.02286074124276638	-0.04499045014381409	0.06407079845666885	-0.02923537790775299	-0.043773353099823	-0.041799869388341904	0.030491705983877182	0.024516703560948372	0.018398165702819824	-0.01740930788218975	-0.06911157816648483	0.03554283455014229	-0.025945022702217102	0.007922952994704247	-0.013606146909296513	0.060235608369112015	0.02324812300503254	-0.01447224523872137	-0.05435638502240181	-0.0448918491601944	-0.02743610553443432	-3.35116965288762e-05	-0.08754280209541321	0.16824504733085632	0.13251981139183044	0.11276080459356308	0.15330059826374054	0.11686792969703674	0.14122258126735687	0.18934182822704315	0.10808040201663971	0.1433737576007843	0.07517903298139572	-0.05347421392798424	9.928006329573691e-05	-0.04198519513010979	0.07234380394220352	0.03376416862010956	0.19059614837169647	0.22065585851669312	0.042989183217287064	0.14434248208999634	0.10856493562459946	0.026229865849018097	0.18439845740795135	0.08831889182329178	0.1759938895702362	0.28886789083480835	0.4728477895259857	0.21453039348125458	0.2812800109386444	0.3171844184398651	0.200749009847641	0.12440545856952667	0.2550877630710602	0.19717703759670258	0.2545923590660095	0.1871749311685562	0.031102754175662994	1.0	0.2043289989233017	0.17520354688167572	0.2548508942127228	0.22533833980560303	0.021019501611590385	0.1659480482339859	0.2242787778377533	0.27978217601776123	-0.03796473518013954	-0.041976213455200195	0.05110426992177963	0.06620822101831436	-0.029681038111448288	0.1434023231267929	-0.02895546145737171	0.034302644431591034	0.006642874330282211	0.0972985103726387	0.07114538550376892	0.03195342794060707	-0.025920120999217033	-0.03650043532252312	0.05821288004517555	-0.0034790118224918842	0.09755917638540268	0.010264496318995953	-0.004583549685776234	-0.08586113899946213	0.06321315467357635	-0.05071225017309189	-0.10517889261245728	0.06165356934070587	0.08270199596881866	0.15785355865955353	0.16459687054157257	0.14197342097759247	0.10410550236701965	0.16096185147762299	0.1268615424633026	0.13942359387874603	0.15052959322929382	0.1266416609287262	0.12287025898694992	-0.02729373425245285	0.10682052373886108	-0.04211936891078949	0.07064614444971085	0.05915521830320358	0.01709134504199028	0.1365879476070404	0.15739856660366058	0.1346237063407898	0.05755922198295593	0.14733396470546722	0.006735066417604685	
Oui/canyons/profonds	0.028678471222519875	-0.006192104425281286	0.053295861929655075	-0.04271095618605614	-0.02238631621003151	-0.0430389903485775	0.02616358920931816	-0.062300488352775574	-0.013642998412251472	-0.03751643747091293	-0.038876041769981384	-0.00538483913987875	-0.015721891075372696	-0.023999756202101707	-0.05106807127594948	-0.04546262323856354	-0.029607560485601425	-0.0490243025124073	-0.00011354711750755087	0.05617401748895645	0.00480220653116703	-0.01874847337603569	0.06792821735143661	0.02428954280912876	0.13168711960315704	0.08482152223587036	0.0008577248663641512	0.0032714148983359337	0.06091234087944031	0.042258717119693756	0.10170581191778183	0.09549980610609055	0.03681172430515289	0.08041444420814514	0.01794598437845707	0.04978788644075394	0.06079508736729622	0.08307123184204102	0.12383561581373215	0.06185935437679291	0.10117005556821823	-0.012422047555446625	0.2636360824108124	0.0640517994761467	0.1587718427181244	0.16578733921051025	0.025524841621518135	0.003158870153129101	0.11912593245506287	0.2831035256385803	0.46814417839050293	0.1511404663324356	0.11372960358858109	0.41102486848831177	0.2148078829050064	0.3507000505924225	0.2993893623352051	0.2458656132221222	0.14904962480068207	0.2949802279472351	0.2043289989233017	1.0	0.3656556010246277	0.20175063610076904	0.2703792452812195	0.03666228801012039	0.23943135142326355	0.0958385020494461	0.10240409523248672	0.0021054379176348448	-0.019686046987771988	0.015023114159703255	0.06335898488759995	0.11850910633802414	0.1305103451013565	0.0631205141544342	0.15304775536060333	0.09567786753177643	0.10587895661592484	0.15256395936012268	0.03248477354645729	-0.12218406051397324	-0.11849287897348404	0.06938830763101578	0.01904536783695221	0.019612794741988182	0.04236365482211113	-0.061189454048871994	-0.15682929754257202	0.015275291167199612	-0.05218740552663803	0.023306027054786682	-0.09193513542413712	0.049604639410972595	0.1700366586446762	0.22737641632556915	0.13436093926429749	0.18558037281036377	0.09564381837844849	0.19120731949806213	0.17880423367023468	0.0978587195277214	0.11036620289087296	0.09267698973417282	-0.039334170520305634	-0.0598495751619339	0.04774463176727295	-0.06689044088125229	0.08026815950870514	-0.009121976792812347	0.05926143750548363	0.07325669378042221	-0.03788730129599571	0.009384209290146828	0.0304957814514637	0.052690085023641586	
Oui/crique/profonde	0.07722299546003342	0.03345831483602524	-0.02355881966650486	0.0594000481069088	-0.024352937936782837	-0.053279466927051544	0.059187859296798706	0.037287820130586624	0.07107344269752502	0.012296403758227825	-0.0283296350389719	-0.06985350698232651	0.019321314990520477	-0.0034218579530715942	0.0432678647339344	-0.029204078018665314	0.18719623982906342	0.04849640280008316	-0.042040735483169556	0.10593180358409882	0.020991362631320953	-0.05092976987361908	0.10924533754587173	0.12506872415542603	0.11933024972677231	0.1263103485107422	0.10515058785676956	0.0959143415093422	0.10135553777217865	0.17143073678016663	0.22874070703983307	0.11798694729804993	0.11394473910331726	0.08399731665849686	0.06030033156275749	0.12546434998512268	0.06423014402389526	0.043351683765649796	0.06393733620643616	0.10193486511707306	0.2629391849040985	0.08046947419643402	0.24806760251522064	0.05346761643886566	0.03507821634411812	0.14903762936592102	0.13715720176696777	0.011211318895220757	0.09943221509456635	0.24015933275222778	0.33603087067604065	0.23391816020011902	0.29625675082206726	0.523395299911499	0.2520714998245239	0.474089652299881	0.3801458775997162	0.3578050136566162	0.20028860867023468	0.39783090353012085	0.17520354688167572	0.3656556010246277	1.0	0.3227698802947998	0.2281666249036789	0.17406578361988068	0.2526455223560333	0.23676928877830505	0.2425992786884308	-0.09632314741611481	-0.045422594994306564	-0.003439472522586584	-0.0293943639844656	0.04567122086882591	0.0647638589143753	-0.031944628804922104	0.08621325343847275	0.04980267956852913	0.13746277987957	0.050465792417526245	0.011246941983699799	-0.17628952860832214	-0.19194789230823517	-0.001163142267614603	-0.03952883929014206	-0.012349876575171947	0.07359816879034042	-0.10645552724599838	-0.0997239351272583	-0.021547287702560425	0.01743376813828945	0.02429894544184208	-0.01084214635193348	0.04625590518116951	0.13297292590141296	0.20831076800823212	0.15235303342342377	0.10829271376132965	0.10435833781957626	0.11521018296480179	0.14849865436553955	0.14089491963386536	0.10694605857133865	0.20204654335975647	-0.006032643374055624	0.010079976171255112	0.15107634663581848	0.012570040300488472	0.12145579606294632	0.0804699957370758	0.1351255625486374	0.1463303118944168	0.07266892492771149	0.05744249001145363	0.0798814669251442	0.12607751786708832	
Oui/sous-sol/profond	-0.00460471585392952	0.027232516556978226	-0.020411506295204163	-0.04130105301737785	-0.03515669330954552	0.00318146706558764	0.009250744245946407	-0.06161559373140335	-0.04183155298233032	0.050172124058008194	0.047899484634399414	-0.11260662972927094	0.04835819825530052	0.06334351748228073	0.021132273599505424	0.002054185839369893	0.11998797953128815	0.03076675347983837	-0.00041042579687200487	0.08249820023775101	0.0076379673555493355	-0.009041125886142254	-0.007845892570912838	0.004677438642829657	0.09122312813997269	0.3058663606643677	0.06259287148714066	0.04181373119354248	0.16808661818504333	0.16413435339927673	0.3423265516757965	0.2473991960287094	0.3596285283565521	0.07746327668428421	0.03554445505142212	0.06151662394404411	0.07753510773181915	0.10234633833169937	0.17810069024562836	0.12699709832668304	0.2989262640476227	0.03923710435628891	0.29741916060447693	0.027170367538928986	0.1208740845322609	0.12439848482608795	0.05818510055541992	0.24316564202308655	0.28310057520866394	0.3658221364021301	0.07354936748743057	0.5163872241973877	0.2908192276954651	0.3862871825695038	0.20829741656780243	0.38938412070274353	0.31392210721969604	0.3202756941318512	0.44968181848526	0.23809097707271576	0.2548508942127228	0.20175063610076904	0.3227698802947998	1.0	0.17709247767925262	0.2869476079940796	0.31051570177078247	0.1895420253276825	0.5782490968704224	0.009680013172328472	0.08642350137233734	0.05301062762737274	0.1357487142086029	0.0724959522485733	0.1509076952934265	0.08511705696582794	0.16349513828754425	0.09189127385616302	0.20423290133476257	0.16395363211631775	0.13159061968326569	-0.03488265350461006	-0.005804806016385555	-0.004011944402009249	0.07349079102277756	0.03678947687149048	0.0015037868870422244	0.040354736149311066	-0.06553376466035843	0.036426592618227005	-0.026719341054558754	-0.008048697374761105	-0.06857277452945709	0.17751535773277283	0.28829601407051086	0.28719502687454224	0.2507166266441345	0.205797016620636	0.24022293090820312	0.16928818821907043	0.2754983603954315	0.21059024333953857	0.13828492164611816	0.10798988491296768	0.0884382501244545	0.14255298674106598	0.11119110882282257	0.0540752150118351	0.189492329955101	0.11282318085432053	0.2585805356502533	0.14957943558692932	0.12867209315299988	0.24484969675540924	0.18109600245952606	0.04224245995283127	
Oui/trous/profonds	-0.11675580590963364	0.13507653772830963	-0.007071145810186863	0.14144332706928253	-0.007944817654788494	-0.052842628210783005	0.07654555886983871	-0.002780131297186017	0.09990156441926956	0.053421203047037125	-0.06574378162622452	-0.13231880962848663	-0.030867096036672592	-0.11533016711473465	0.11974041163921356	-0.0941334143280983	0.03549548611044884	0.029790610074996948	-0.06288699805736542	-0.023893192410469055	-0.030781153589487076	-0.11697040498256683	0.05958769842982292	0.03903675824403763	0.09450284391641617	0.06251537799835205	0.09175586700439453	0.19303317368030548	0.13468913733959198	0.18047024309635162	0.1085980162024498	0.05226457118988037	0.044388365000486374	0.10566864907741547	0.0002890198375098407	-0.014035661704838276	-0.011628980748355389	0.05088081955909729	0.1476706713438034	0.21707846224308014	0.1711113601922989	0.06385410577058792	0.12176287174224854	0.06442437320947647	0.0656866803765297	0.1325315684080124	0.15470576286315918	0.0770360603928566	0.2634489834308624	0.21999870240688324	0.22412557899951935	0.2742610275745392	0.1443885862827301	0.16118498146533966	0.19996272027492523	0.16298463940620422	0.18451276421546936	0.3520956039428711	0.08917280286550522	0.10713215917348862	0.22533833980560303	0.2703792452812195	0.2281666249036789	0.17709247767925262	1.0	0.1076454445719719	0.3100285232067108	0.17155513167381287	0.28384891152381897	-0.1710847169160843	-0.12839505076408386	-0.009366059675812721	-0.0036011540796607733	-0.04857420548796654	0.03208678588271141	-0.10689778625965118	-0.09662480652332306	0.06117532029747963	0.018026020377874374	-0.005553634837269783	-0.03388756886124611	-0.024190429598093033	-0.02700352855026722	0.005956240929663181	-0.06002112478017807	0.09394115954637527	0.3088620901107788	-0.017373835667967796	0.0018863420700654387	0.08443552255630493	0.002464819932356477	0.13631632924079895	0.06171371042728424	0.07440254837274551	0.07584124803543091	0.14497289061546326	0.16977949440479279	0.11077499389648438	0.09854811429977417	0.12194224447011948	0.09677749127149582	0.16133689880371094	0.184932142496109	0.22362978756427765	0.11518450081348419	0.12109963595867157	0.10199061781167984	0.15184660255908966	0.15055784583091736	0.05054080858826637	0.1501777023077011	0.08904861658811569	0.10838407278060913	-0.010658240877091885	0.18305885791778564	0.2688552141189575	
Oui/remous/profond	0.09209612756967545	0.10586723685264587	-0.0019541503861546516	0.04580942541360855	0.04480494186282158	0.0007512085139751434	0.07464508712291718	0.07935932278633118	0.06714679300785065	0.015501949936151505	0.03572412580251694	-0.0029948975425213575	-0.032769959419965744	-0.0012707258574664593	0.041356272995471954	-0.03910032659769058	0.0434420183300972	0.11527025699615479	0.022152582183480263	0.004786817356944084	-0.025132378563284874	0.05534652993083	0.15618354082107544	0.0881345123052597	0.06315836310386658	0.0505119152367115	0.05777762457728386	0.04367220774292946	0.018738863989710808	0.04824789613485336	0.1738361269235611	0.05946682393550873	0.10391255468130112	0.08494976907968521	-0.02769743651151657	-0.08121136575937271	0.05271436646580696	-0.04312964528799057	0.031488269567489624	-0.019599080085754395	0.03998096287250519	-0.055610619485378265	0.06098081171512604	-0.029294200241565704	-0.0031014031264930964	0.07664179056882858	-0.0013123637763783336	0.2408721148967743	0.17979365587234497	0.05036367475986481	0.08442888408899307	0.2113821655511856	0.007127012591809034	0.040695883333683014	0.07593858242034912	0.03304357826709747	0.09723909944295883	0.001651700702495873	0.22033803164958954	0.2182043194770813	0.021019501611590385	0.03666228801012039	0.17406578361988068	0.2869476079940796	0.1076454445719719	1.0	0.15981453657150269	0.050259217619895935	0.2409544438123703	-0.07450853288173676	0.10294019430875778	0.011511770077049732	0.015924355015158653	0.007843129336833954	0.0268836859613657	-0.02316581830382347	-0.09708563983440399	-0.023095279932022095	0.08788513392210007	0.056658387184143066	-0.04256034642457962	-0.04076274111866951	0.07490874081850052	-0.046161945909261703	-0.04122670739889145	-0.03690424561500549	0.06805101782083511	0.007604975253343582	-0.022316545248031616	0.06787891685962677	-0.02643899992108345	0.07083926349878311	0.05844412371516228	0.055135924369096756	0.10238958150148392	0.05593200773000717	0.05114249140024185	0.049478061497211456	0.07707449793815613	0.06264352053403854	0.0777939036488533	0.04678071290254593	0.01993299461901188	0.02656829170882702	-0.03593353554606438	-0.00896431040018797	-0.05405646935105324	0.045191600918769836	0.022889820858836174	0.1218087300658226	0.048943497240543365	-0.02183467708528042	0.019074616953730583	0.09219581633806229	0.00918266549706459	0.05069566145539284	
Oui/sillon/profond	0.026121094822883606	0.020098354667425156	0.026549292728304863	0.05720018595457077	0.010223795659840107	-0.03432851657271385	0.048846565186977386	0.0062725176103413105	0.09015683829784393	0.059513844549655914	0.009726625867187977	-0.02683582529425621	-0.013294726610183716	-0.01356123574078083	0.0618177205324173	-0.012179178185760975	-0.00039444671710953116	-0.03807564079761505	0.04045708477497101	0.11677254736423492	0.0749962255358696	-0.02128930762410164	0.10722480714321136	0.0005877034272998571	0.184457927942276	0.11138256639242172	0.05093476176261902	0.12304767221212387	0.097613126039505	0.13331738114356995	0.17588840425014496	0.14672338962554932	0.1001264750957489	0.11347716301679611	0.04247865453362465	0.05795122683048248	-0.06148916482925415	-0.034574639052152634	0.17141714692115784	0.15378980338573456	0.10734673589468002	0.08778751641511917	0.13129206001758575	0.08947332203388214	0.0026868944987654686	-0.013277189806103706	0.05177787318825722	0.13309885561466217	0.40643051266670227	0.15045657753944397	0.12787915766239166	0.2582821249961853	0.1900714635848999	0.13446711003780365	0.19120502471923828	0.16297169029712677	0.1305350810289383	0.22312846779823303	0.19393423199653625	0.1512715369462967	0.1659480482339859	0.23943135142326355	0.2526455223560333	0.31051570177078247	0.3100285232067108	0.15981453657150269	1.0	0.16881722211837769	0.28586500883102417	0.04489251226186752	0.08685276657342911	-0.019821520894765854	0.059390708804130554	0.06219075992703438	0.16835737228393555	0.07636697590351105	0.09957380592823029	0.07704930007457733	0.15856847167015076	0.12869100272655487	0.011570113711059093	-0.0262902919203043	0.0018084984039887786	0.12103167921304703	0.13051576912403107	0.027355220168828964	0.1385854035615921	-0.01771462894976139	-0.037506699562072754	0.027664056047797203	0.07343267649412155	0.112705759704113	0.0634036436676979	0.14431528747081757	0.10237053036689758	0.1597527116537094	0.1479705274105072	0.10976936668157578	0.13180433213710785	0.13506698608398438	0.11437544971704483	0.13008709251880646	0.15711648762226105	0.14853572845458984	0.055459365248680115	0.02952641434967518	0.077065609395504	0.07254975289106369	0.10628487914800644	0.0697035863995552	0.015587861649692059	0.07847364246845245	0.06086903065443039	0.03876234218478203	0.07828712463378906	0.14086656272411346	
Oui/douve/profonde	0.036081861704587936	0.08834883570671082	0.049268536269664764	0.08703649789094925	0.02270745113492012	0.08189499378204346	0.03970437869429588	0.09117337316274643	0.08339279145002365	0.05291283503174782	0.11515937745571136	-0.003417165018618107	0.06815411895513535	0.011216179467737675	0.12671172618865967	0.05773531273007393	0.2057289332151413	0.03242350369691849	0.01866309717297554	0.056817490607500076	0.02003260888159275	0.053134024143218994	0.06043520197272301	0.048239823430776596	0.11243929713964462	-0.004933551885187626	0.11133598536252975	0.13212664425373077	-0.018732232972979546	0.11204598098993301	0.09189450740814209	-0.006012663710862398	0.0003620900970418006	0.03424381837248802	-0.026021065190434456	0.01764763332903385	0.030695125460624695	0.10047926753759384	0.017567330971360207	0.2823057174682617	0.10425246506929398	0.009396427311003208	0.18353275954723358	-0.006454583257436752	0.09674383699893951	0.03489840403199196	0.06283615529537201	0.14141158759593964	0.37557029724121094	0.21082746982574463	0.23823420703411102	0.27272868156433105	0.3085968792438507	0.3063777685165405	0.12180013954639435	0.2984754741191864	0.2244596928358078	0.31852635741233826	0.0691041424870491	0.1884353905916214	0.2242787778377533	0.0958385020494461	0.23676928877830505	0.1895420253276825	0.17155513167381287	0.050259217619895935	0.16881722211837769	1.0	0.2601442039012909	0.04423828795552254	0.023299945518374443	-0.04139892756938934	0.05042203143239021	-0.046248700469732285	0.10506949573755264	-0.013368955813348293	0.09864361584186554	-0.054268866777420044	0.0875156968832016	0.03983352705836296	0.022185388952493668	-0.1023666113615036	-0.11071613430976868	0.0020527062006294727	-0.11794311553239822	0.037702471017837524	0.11092688888311386	0.10021642595529556	-0.0681113451719284	-0.05337360501289368	0.016597867012023926	-0.019841685891151428	-0.023579515516757965	0.0698295533657074	0.15021824836730957	0.1952885538339615	0.14207495748996735	0.21013367176055908	0.16704444587230682	0.22459223866462708	0.1913837492465973	0.09869898110628128	0.18639254570007324	0.13727688789367676	-0.005767683032900095	0.11879061162471771	0.051599737256765366	0.03284198418259621	0.13357239961624146	0.04912751168012619	0.14885462820529938	0.11656505614519119	0.11882372945547104	0.07187069207429886	0.29056310653686523	0.25047484040260315	
