	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Oui/balles/plomb	Oui/lamelles/plomb	Oui/balle/plomb	Oui/noyaux/plomb	Oui/cartouches/plomb	Oui/billes/plomb	Oui/boulet/plomb	Oui/bille/plomb	Oui/plaque/plomb	Oui/coupole/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Oui/urne/plomb	Oui/tablette/plomb	Oui/tuyau/plomb	Oui/cercueil/plomb	Oui/cage/plomb	Oui/gants/plomb	Oui/masse/plomb	Oui/lingot/plomb	Oui/morceau/plomb	Oui/armatures/plomb
Non/silence/plomb	0.79266357421875	0.790928840637207	0.8287280797958374	0.833992063999176	0.8363266587257385	0.7569586634635925	0.8014588952064514	0.7596350908279419	0.7268249988555908	0.7835451364517212	0.6917220950126648	0.5419065952301025	0.7373600006103516	0.7334404587745667	0.7540662288665771	0.7368041276931763	0.6790167689323425	0.7127306461334229	0.7448099255561829	0.7279605865478516	1.0	0.917104959487915	0.8928281664848328	0.9321927428245544	0.9087180495262146	0.8294032216072083	0.8830806016921997	0.9000696539878845	0.8979318737983704	0.914324164390564	0.7702229022979736	0.7193837761878967	0.7667614221572876	0.7222309112548828	0.7205634117126465	0.7001792788505554	0.7450564503669739	0.688171923160553	0.7405727505683899	0.5949804186820984	
Non/silence/plomb	0.8072564601898193	0.7896983623504639	0.8562586903572083	0.7884282469749451	0.7829755544662476	0.7527365684509277	0.8021551370620728	0.7049217820167542	0.7031512260437012	0.7632941007614136	0.6833187937736511	0.5900169610977173	0.7466634511947632	0.7481074929237366	0.7113741636276245	0.7253295183181763	0.7057480216026306	0.7250517010688782	0.7668545842170715	0.7597652077674866	0.917104959487915	1.0	0.9330700039863586	0.9225471019744873	0.9116439819335938	0.8825185298919678	0.9319024085998535	0.9446883797645569	0.907740592956543	0.9356345534324646	0.7798628807067871	0.7516054511070251	0.7548771500587463	0.7139583230018616	0.7618545293807983	0.736251950263977	0.7651895880699158	0.6795189380645752	0.7387325763702393	0.5584464073181152	
Non/silence/plomb	0.7297254800796509	0.7643090486526489	0.8174017071723938	0.7671063542366028	0.7444676756858826	0.6908603310585022	0.7824313640594482	0.6897044777870178	0.7158570885658264	0.714444100856781	0.6874779462814331	0.5826985836029053	0.7447618842124939	0.7601286768913269	0.7319504618644714	0.7069437503814697	0.6629109382629395	0.7037503123283386	0.7739624381065369	0.7645289301872253	0.8928281664848328	0.9330700039863586	1.0	0.8953176140785217	0.8676047921180725	0.8944485187530518	0.8972126245498657	0.9193206429481506	0.8918620944023132	0.9139091372489929	0.7918962240219116	0.7496837973594666	0.7447077035903931	0.7030705809593201	0.7488649487495422	0.7167954444885254	0.7675425410270691	0.6451212167739868	0.7193959951400757	0.5656964182853699	
Non/silence/plomb	0.7932041883468628	0.8024390339851379	0.832557201385498	0.7990637421607971	0.8124762773513794	0.7529961466789246	0.7791509032249451	0.7238975763320923	0.6835465431213379	0.7667228579521179	0.6366494297981262	0.568059504032135	0.709250271320343	0.7034956812858582	0.7133474946022034	0.6769244074821472	0.6797943711280823	0.6805907487869263	0.7314558029174805	0.7116333842277527	0.9321927428245544	0.9225471019744873	0.8953176140785217	1.0	0.9334006309509277	0.8378317952156067	0.9096463322639465	0.9392353892326355	0.9057333469390869	0.9180496335029602	0.7119894623756409	0.6914295554161072	0.7311865091323853	0.7140030264854431	0.6973364949226379	0.6748648881912231	0.702538788318634	0.644565224647522	0.7107767462730408	0.5553627014160156	
Non/silence/plomb	0.839669406414032	0.8048133850097656	0.8666439056396484	0.8245533108711243	0.8307405710220337	0.7778760194778442	0.8038632869720459	0.7514494061470032	0.6685676574707031	0.7844645380973816	0.6276155710220337	0.5367308259010315	0.7041165828704834	0.6630153656005859	0.6904124021530151	0.6630488634109497	0.6641924977302551	0.6644710302352905	0.7181234359741211	0.676072895526886	0.9087180495262146	0.9116439819335938	0.8676047921180725	0.9334006309509277	1.0	0.8248659372329712	0.8615704774856567	0.9189158082008362	0.8881542682647705	0.8957576155662537	0.70835942029953	0.691781222820282	0.707699716091156	0.6748201847076416	0.6869869828224182	0.6694756746292114	0.685676634311676	0.6257137060165405	0.6798524856567383	0.5163690447807312	
Non/silence/plomb	0.7229751348495483	0.7477746605873108	0.7898407578468323	0.7145270705223083	0.6982461810112	0.6834645867347717	0.7433830499649048	0.6539278626441956	0.6515988111495972	0.6949820518493652	0.6146798133850098	0.516542911529541	0.6894580125808716	0.7080036997795105	0.6475147008895874	0.6597487330436707	0.6521348357200623	0.6793106198310852	0.7046282291412354	0.7096595764160156	0.8294032216072083	0.8825185298919678	0.8944485187530518	0.8378317952156067	0.8248659372329712	1.0	0.8604031205177307	0.8759294152259827	0.8412850499153137	0.876990020275116	0.7397797107696533	0.7117692232131958	0.6954673528671265	0.6567642688751221	0.7026057839393616	0.6770707964897156	0.7271641492843628	0.6214558482170105	0.6613268852233887	0.49310973286628723	
Non/silence/plomb	0.7483418583869934	0.7608893513679504	0.8072712421417236	0.7318882942199707	0.7458263039588928	0.7100827097892761	0.7431058883666992	0.658728837966919	0.6931231617927551	0.7217147946357727	0.6193101406097412	0.5769948363304138	0.6794379949569702	0.7131877541542053	0.6665538549423218	0.6647021770477295	0.6817077994346619	0.6683465242385864	0.7126245498657227	0.6927645206451416	0.8830806016921997	0.9319024085998535	0.8972126245498657	0.9096463322639465	0.8615704774856567	0.8604031205177307	1.0	0.9372001886367798	0.9120783805847168	0.9273725152015686	0.7026798129081726	0.6849012970924377	0.7050843238830566	0.7164188027381897	0.7043002247810364	0.6688310503959656	0.7074396014213562	0.6255494356155396	0.6970083713531494	0.5262945890426636	
Non/silence/plomb	0.7973005771636963	0.8039937019348145	0.8533233404159546	0.7754136919975281	0.7770044803619385	0.7501010298728943	0.7781800031661987	0.7174060344696045	0.6851195096969604	0.7606046795845032	0.64002525806427	0.5670245885848999	0.7043346762657166	0.6960179805755615	0.6927357912063599	0.6768792271614075	0.6597700715065002	0.6759181022644043	0.7239007353782654	0.6945293545722961	0.9000696539878845	0.9446883797645569	0.9193206429481506	0.9392353892326355	0.9189158082008362	0.8759294152259827	0.9372001886367798	1.0	0.91166090965271	0.9454390406608582	0.718937337398529	0.7063876390457153	0.7166124582290649	0.6771357655525208	0.7103935480117798	0.6892033219337463	0.7157853245735168	0.6433676481246948	0.6892364025115967	0.5416735410690308	
Non/silence/plomb	0.734022319316864	0.7373673319816589	0.7935245037078857	0.7577372193336487	0.7441664338111877	0.6721227169036865	0.7418369054794312	0.6715376973152161	0.698213517665863	0.7130497694015503	0.6427032947540283	0.5460802316665649	0.682784914970398	0.7084687948226929	0.6845428347587585	0.6599373817443848	0.6575360894203186	0.6528346538543701	0.7178127765655518	0.6916046738624573	0.8979318737983704	0.907740592956543	0.8918620944023132	0.9057333469390869	0.8881542682647705	0.8412850499153137	0.9120783805847168	0.91166090965271	1.0	0.8881683349609375	0.7232824563980103	0.6896407008171082	0.6923186779022217	0.6949806809425354	0.683559238910675	0.6554267406463623	0.6967989206314087	0.6270321011543274	0.6917915940284729	0.530075192451477	
Non/silence/plomb	0.7771024107933044	0.8026009202003479	0.8384535908699036	0.788068950176239	0.8039222359657288	0.7555594444274902	0.7770693302154541	0.725415825843811	0.7273966073989868	0.7690288424491882	0.627331018447876	0.5534107685089111	0.6886983513832092	0.7138379812240601	0.6880329251289368	0.6752180457115173	0.666034460067749	0.6753809452056885	0.702174961566925	0.6891598105430603	0.914324164390564	0.9356345534324646	0.9139091372489929	0.9180496335029602	0.8957576155662537	0.876990020275116	0.9273725152015686	0.9454390406608582	0.8881683349609375	1.0	0.7337507605552673	0.6977609992027283	0.7221112251281738	0.6951766014099121	0.7047304511070251	0.6776922345161438	0.7208964824676514	0.6362008452415466	0.6799948215484619	0.5570530891418457	
Oui/urne/plomb	0.6885981559753418	0.7131023406982422	0.7419515252113342	0.7683713436126709	0.6844831109046936	0.6855123043060303	0.7739960551261902	0.7231333255767822	0.7111430764198303	0.7181599736213684	0.8139882683753967	0.5737894773483276	0.8362714648246765	0.852044403553009	0.8150160908699036	0.8864544034004211	0.7067425847053528	0.8965924382209778	0.8370251655578613	0.881023108959198	0.7702229022979736	0.7798628807067871	0.7918962240219116	0.7119894623756409	0.70835942029953	0.7397797107696533	0.7026798129081726	0.718937337398529	0.7232824563980103	0.7337507605552673	1.0	0.8603913187980652	0.8685829639434814	0.741251528263092	0.8014262914657593	0.8280389904975891	0.912956178188324	0.8635575175285339	0.8433891534805298	0.7160413861274719	
Oui/tablette/plomb	0.6852264404296875	0.669876217842102	0.7117830514907837	0.657451868057251	0.6083853840827942	0.6316388249397278	0.711036741733551	0.5918400883674622	0.6444586515426636	0.6584058403968811	0.8473865389823914	0.6653486490249634	0.8667711019515991	0.8131185173988342	0.7847060561180115	0.8490850329399109	0.716536283493042	0.8786365985870361	0.8873324990272522	0.8602965474128723	0.7193837761878967	0.7516054511070251	0.7496837973594666	0.6914295554161072	0.691781222820282	0.7117692232131958	0.6849012970924377	0.7063876390457153	0.6896407008171082	0.6977609992027283	0.8603913187980652	1.0	0.8384957313537598	0.7566125988960266	0.8156743049621582	0.860525369644165	0.9140539169311523	0.8070780038833618	0.8533329367637634	0.6663041114807129	
Oui/tuyau/plomb	0.7057415843009949	0.6946151256561279	0.7341679930686951	0.7412095069885254	0.6586717963218689	0.7269185185432434	0.7409846782684326	0.6979039311408997	0.6509977579116821	0.7456853985786438	0.7875944972038269	0.5811800360679626	0.8401095867156982	0.7935845851898193	0.8151347637176514	0.8703951835632324	0.7213764190673828	0.8760575652122498	0.8301446437835693	0.8342289924621582	0.7667614221572876	0.7548771500587463	0.7447077035903931	0.7311865091323853	0.707699716091156	0.6954673528671265	0.7050843238830566	0.7166124582290649	0.6923186779022217	0.7221112251281738	0.8685829639434814	0.8384957313537598	1.0	0.7366111874580383	0.7562894225120544	0.8303501009941101	0.8766895532608032	0.8719915747642517	0.8380126953125	0.7011967301368713	
Oui/cercueil/plomb	0.6174530386924744	0.6198729276657104	0.6546135544776917	0.6178871989250183	0.6208512783050537	0.5877974033355713	0.6457754969596863	0.5510620474815369	0.7127426862716675	0.6214117407798767	0.7268180847167969	0.613563597202301	0.7574920654296875	0.7739813923835754	0.7124971747398376	0.746767520904541	0.7400286793708801	0.7354480624198914	0.7799425721168518	0.7717595100402832	0.7222309112548828	0.7139583230018616	0.7030705809593201	0.7140030264854431	0.6748201847076416	0.6567642688751221	0.7164188027381897	0.6771357655525208	0.6949806809425354	0.6951766014099121	0.741251528263092	0.7566125988960266	0.7366111874580383	1.0	0.7259296178817749	0.707578718662262	0.7588680386543274	0.6975510716438293	0.8144537806510925	0.6726875305175781	
