	Non/colère/saine	Non/colères/saines	Oui/vie/saine	Oui/personne/saine	Oui/peau/saine	Oui/nourriture/saine	Oui/chair/saine	Oui/écorces/saines	Oui/dents/saines	Oui/bouche/saine	Oui/jambe/saine	Oui/feuilles/saines	Non/observateur/fin	Oui/bretelles/fines	Oui/peau/fine	Oui/couche/fine	Oui/robe/fine	Oui/lames/fines	Oui/feuilles/fines	Oui/moustaches/fines	Oui/laine/fine	Oui/tissu/fin	Oui/matelas/fin	Non/couple/beau	Oui/marquise/belle	Oui/princesse/belle	Oui/chevaux/beaux	Oui/violon/beau	Oui/baron/beau	Oui/fleurs/belles	Oui/maison/belle	Oui/visage/beau	Oui/pantalon/beau	Oui/bateau/beau	Non/journalistes/grands	Non/journaliste/grand	Non/journaliste/grande	Oui/salle/grande	Oui/arbres/grands	Oui/escalier/grand	Oui/supermarché/grand	Oui/chapiteau/grand	Oui/écurie/grande	Oui/chapeau/grand	Oui/couteau/grand	Oui/îles/grandes	Oui/panneaux/grands	Non/idée/brillante	Oui/lèvres/brillantes	Oui/veine/brillante	Oui/épées/brillantes	Oui/boule/brillante	Oui/constellations/brillantes	Oui/tissu/brillant	Oui/cuirasse/brillante	Oui/sphère/brillante	Oui/halo/brillant	Oui/pièces/brillantes	Non/élève/brillant	Non/élève/brillante	Non/élèves/brillants	Oui/éclats/brillants	Oui/dents/brillantes	Oui/lunettes/brillantes	Oui/chaussures/brillantes	Oui/cristaux/brillants	Oui/lame/brillante	Oui/lune/brillante	Oui/métal/brillant	Oui/anneau/brillant	Oui/aiguilles/brillantes	Non/ouïe/fine	Oui/moustache/fine	Oui/membrane/fine	Oui/sandales/fines	Oui/pattes/fines	Oui/lunettes/fines	Oui/bandes/fines	Oui/mouchoir/fin	Oui/collier/fin	Oui/cigarettes/fines	Oui/stylet/fin	Non/chanteur/grand	Oui/cadres/grands	Oui/lévrier/grand	Oui/nef/grande	Oui/portefeuille/grand	Oui/figurines/grandes	Oui/salon/grand	Oui/fenêtres/grandes	Oui/carnets/grands	Oui/mains/grandes	Oui/arc/grand	Non/temps/beau	Oui/salon/beau	Oui/garçon/beau	Oui/robe/belle	Oui/bracelet/beau	Oui/sièges/beaux	Oui/feuillages/beaux	Oui/cathédrale/belle	Oui/seins/beaux	Oui/table/belle	Oui/chapeau/beau	Non/douche/bonne	Oui/père/bon	Oui/élèves/bons	Oui/mère/bonne	Oui/nageur/bon	Oui/tireur/bon	Oui/étudiants/bons	Oui/professeure/bonne	Oui/commandant/bon	Oui/jardinier/bon	Oui/comédienne/bonne
Oui/constellations/brillantes	0.15347260236740112	0.18219032883644104	0.04805021360516548	0.21687549352645874	0.08091013133525848	0.19014586508274078	0.0818411111831665	0.22535374760627747	0.1077866405248642	0.1168009489774704	0.14817963540554047	0.20448893308639526	0.10553646832704544	0.3006577491760254	0.04519873484969139	0.10298037528991699	0.02045309543609619	0.21967977285385132	0.30241313576698303	0.3029240071773529	0.07881753146648407	0.07720702886581421	0.11775534600019455	0.2599579691886902	0.17163892090320587	0.23181168735027313	0.19579221308231354	0.15480434894561768	0.16168412566184998	0.26323023438453674	0.25635629892349243	0.22164809703826904	0.17979860305786133	0.246470108628273	0.04182823374867439	0.11416775733232498	0.09459548443555832	0.09209474921226501	0.11696530133485794	0.12490160018205643	0.1317160427570343	0.19523067772388458	0.15510685741901398	0.0866376981139183	0.13748523592948914	0.20401857793331146	0.08663731068372726	0.15152795612812042	0.19208303093910217	0.18888598680496216	0.19105735421180725	0.22914482653141022	1.0	0.22746466100215912	0.3013547360897064	0.3259502947330475	0.15224392712116241	0.29088523983955383	0.20733025670051575	0.18645846843719482	0.21242007613182068	0.09221705049276352	0.17335322499275208	0.36381831765174866	0.4245588183403015	0.27230164408683777	0.16192510724067688	0.2549514174461365	0.16112950444221497	0.34162139892578125	0.45447516441345215	0.14813926815986633	0.07298915088176727	0.10934291034936905	0.2742653489112854	0.30163639783859253	0.2787964642047882	0.24583293497562408	0.0807090625166893	0.10749536752700806	0.2855512797832489	0.10061495006084442	0.159764364361763	0.020986683666706085	0.1470569521188736	0.06437317281961441	0.17691278457641602	0.18855136632919312	0.0950218215584755	0.14192532002925873	0.04008607566356659	0.07766097038984299	0.0872703418135643	0.19484075903892517	0.1664188802242279	0.15622395277023315	0.05646196007728577	0.25340884923934937	0.19177120923995972	0.228307843208313	0.23010611534118652	0.11517323553562164	0.1910780519247055	0.17076407372951508	0.11363798379898071	0.12295703589916229	0.15215983986854553	0.09575116634368896	0.18907013535499573	0.16815684735774994	0.14286364614963531	0.1352330595254898	0.19947893917560577	0.20417571067810059	0.10376542061567307	
Oui/tissu/brillant	-0.018474191427230835	-0.09440957009792328	0.10779548436403275	-0.026135781779885292	0.23943081498146057	0.0516473725438118	0.1516345739364624	0.1037852019071579	-0.013566390611231327	0.027975523844361305	0.1921825110912323	0.033877015113830566	0.031127510592341423	0.06801540404558182	0.15950055420398712	0.03195793181657791	0.18712525069713593	0.05388692393898964	0.0074962833896279335	-0.06975651532411575	0.32283931970596313	0.5336840748786926	0.22844338417053223	0.02527425065636635	0.06383146345615387	0.0925266370177269	0.06383835524320602	0.08438178896903992	0.031225573271512985	0.18298505246639252	0.16464589536190033	0.09925588220357895	0.21163839101791382	0.13850213587284088	0.05291241034865379	-0.004160618409514427	-0.0547909177839756	0.07605401426553726	0.21559232473373413	0.09267652034759521	0.09742915630340576	0.14120367169380188	0.029466990381479263	0.15639740228652954	0.15524883568286896	0.08564414829015732	0.1707063615322113	0.1293804943561554	0.12634742259979248	0.1780306100845337	0.14740146696567535	0.24063241481781006	0.22746466100215912	1.0	0.32265904545783997	0.24371477961540222	0.20803821086883545	0.272613525390625	0.07593031972646713	0.053433068096637726	0.0967266708612442	0.11552847176790237	0.11768294125795364	0.16010962426662445	0.30110952258110046	0.21336235105991364	0.21159300208091736	0.060218680649995804	0.3831872045993805	0.3061160743236542	0.28113245964050293	0.010148823261260986	-0.06321705877780914	0.08529552072286606	0.029741395264863968	0.003384954761713743	-0.047781895846128464	0.10815991461277008	0.19181296229362488	0.15313376486301422	-0.03043798916041851	0.10157310217618942	0.01160990260541439	0.19047923386096954	0.028811829164624214	0.1514531672000885	0.13557809591293335	0.0457506962120533	0.16052111983299255	0.035096704959869385	0.15747004747390747	0.07582934200763702	0.13490088284015656	0.0691726952791214	0.11932624876499176	0.05425601825118065	0.32915785908699036	0.14972354471683502	0.2155846208333969	0.11467467993497849	0.12110505253076553	0.1848316639661789	0.12805159389972687	0.1107691079378128	0.1219533383846283	-0.0030283781234174967	0.01292052399367094	0.06034405156970024	0.05707067251205444	0.013305816799402237	0.009837514720857143	0.030270617455244064	0.0030114413239061832	0.007544609252363443	-0.010108625516295433	
Oui/cuirasse/brillante	0.16074629127979279	0.1616050750017166	0.0882825180888176	0.14495360851287842	0.24284808337688446	0.20075006783008575	0.24202574789524078	0.15597134828567505	0.1715715080499649	0.15917640924453735	0.2730318009853363	0.13338467478752136	0.1505769044160843	0.09001421183347702	0.1618259698152542	0.14453700184822083	0.12926316261291504	0.18908868730068207	0.021404488012194633	0.043155133724212646	0.20256832242012024	0.2461037039756775	0.23173509538173676	0.151866614818573	0.2028151899576187	0.23583343625068665	0.223788782954216	0.13786980509757996	0.15755358338356018	0.11644801497459412	0.2144683450460434	0.1860925704240799	0.25438961386680603	0.2198096513748169	0.04952555149793625	0.05236802622675896	0.08297521620988846	0.05559768155217171	0.11569327861070633	0.13457974791526794	0.06803020089864731	0.13048915565013885	0.1622709035873413	0.18216674029827118	0.20493966341018677	0.09676913172006607	0.11734594404697418	0.003660061862319708	0.10585948079824448	0.20200565457344055	0.41159534454345703	0.21145032346248627	0.3013547360897064	0.32265904545783997	1.0	0.26585063338279724	0.16621249914169312	0.30132538080215454	0.08521126210689545	0.1613326072692871	0.06588566303253174	0.19700239598751068	0.20580750703811646	0.3108135461807251	0.35483747720718384	0.21398767828941345	0.3237147331237793	0.03978047892451286	0.29910266399383545	0.2642461359500885	0.2780185639858246	0.11863397061824799	0.10053607821464539	0.17039698362350464	0.15217378735542297	0.08978808671236038	0.08790622651576996	0.058795735239982605	0.21150721609592438	0.23886226117610931	0.02831277996301651	0.2010566145181656	0.06123834848403931	0.05838978290557861	0.14549240469932556	0.19909286499023438	0.11655520647764206	0.22365865111351013	0.0790010318160057	0.11336176097393036	0.04929601028561592	0.10034438222646713	0.17718982696533203	0.08168471604585648	0.1116027906537056	0.15601502358913422	0.2235509604215622	0.2242172807455063	0.13424837589263916	0.21177653968334198	0.2747381031513214	0.1932288259267807	0.14287464320659637	0.20042911171913147	0.147747203707695	0.15360724925994873	0.08821532875299454	0.13994555175304413	0.18097558617591858	0.19226783514022827	0.07660847902297974	0.14515386521816254	0.16194702684879303	0.1557469367980957	0.14753101766109467	
Oui/sphère/brillante	0.0610085092484951	0.036915309727191925	0.2634907364845276	0.09429264813661575	0.07879558205604553	0.05959411710500717	0.07209628075361252	0.04052406921982765	0.010982857085764408	0.11029452085494995	0.11962185055017471	0.027063697576522827	0.0030938521958887577	0.027031464502215385	0.03747265413403511	0.06168634817004204	0.02486267127096653	0.06404869258403778	0.04631083831191063	0.008032900281250477	0.030833600088953972	0.048681218177080154	0.010559922084212303	0.17689615488052368	0.11966022849082947	0.12718410789966583	0.12622089684009552	0.06433571130037308	0.10257510095834732	0.11718140542507172	0.24485565721988678	0.16727781295776367	0.13559255003929138	0.14936088025569916	-0.018612153828144073	-0.046454787254333496	-0.09120728820562363	0.13011839985847473	0.04741526022553444	0.05077463388442993	-0.007890317589044571	0.049655936658382416	0.023722754791378975	-0.01571214385330677	-0.009083683602511883	0.14003945887088776	-0.048857204616069794	0.1477162092924118	0.13908575475215912	0.3502451181411743	0.14688149094581604	0.4363483786582947	0.3259502947330475	0.24371477961540222	0.26585063338279724	1.0	0.3338416814804077	0.21370144188404083	0.09615500271320343	0.11156289279460907	0.12259098887443542	0.1549934595823288	0.1233479380607605	0.20413462817668915	0.22375941276550293	0.27796754240989685	0.22655300796031952	0.19911201298236847	0.31961125135421753	0.40835312008857727	0.2517179250717163	0.0853021964430809	-0.019671058282256126	0.09859195351600647	0.05204590782523155	0.06413998454809189	0.0437462218105793	0.09061190485954285	0.01572389155626297	0.024691209197044373	0.04823707416653633	0.01615113951265812	-0.031261324882507324	0.08416519314050674	-0.01673221029341221	0.11653779447078705	0.021938506513834	0.013062294572591782	0.06749972701072693	-0.04609023779630661	-0.0037645946722477674	0.07143474370241165	0.09448576718568802	0.20484298467636108	0.18052802979946136	0.08194375038146973	0.11213252693414688	0.1762681007385254	0.1521359235048294	0.15176846086978912	0.17314143478870392	0.20350445806980133	0.23557217419147491	0.13030636310577393	0.1451278179883957	0.01769963651895523	0.029885321855545044	0.04855361953377724	0.06907697021961212	0.08317793905735016	0.03118821606040001	0.015544764697551727	0.05330526456236839	0.06590644270181656	-0.036375679075717926	
Oui/halo/brillant	0.08994590491056442	0.06420014053583145	0.09655874967575073	0.01577092707157135	0.1368754357099533	0.034775275737047195	0.14079122245311737	0.09374944120645523	0.03875068575143814	0.10898319631814957	0.08114033192396164	0.07408002018928528	-0.028945213183760643	-0.09191228449344635	0.031146353110671043	0.0039005568251013756	0.08016497641801834	0.056741904467344284	-0.10078497976064682	-0.06886892020702362	0.05118387192487717	0.060251232236623764	-0.016434190794825554	-0.031201135367155075	-0.023035626858472824	-0.046972449868917465	0.017259294167160988	-0.02456313744187355	0.0015282828826457262	0.10133446753025055	0.022307801991701126	0.08115402609109879	-0.015960894525051117	-0.029059618711471558	0.004467687103897333	-0.12127550691366196	-0.1278950273990631	0.031192883849143982	0.15006086230278015	0.04785079136490822	-0.06508512794971466	0.03434167802333832	-0.016186578199267387	0.05034822225570679	-0.02241421863436699	0.13127030432224274	0.10005997866392136	0.08783800154924393	0.12158383429050446	0.06597674638032913	0.20673708617687225	0.29893699288368225	0.15224392712116241	0.20803821086883545	0.16621249914169312	0.3338416814804077	1.0	0.0946124792098999	-0.027795711532235146	-0.04620034992694855	-0.07469512522220612	0.14478814601898193	-0.006250176578760147	0.19436095654964447	0.026309756562113762	0.1803668737411499	0.13195675611495972	0.28240787982940674	0.2170264571905136	0.36796945333480835	0.08171003311872482	0.09538298100233078	-0.042842090129852295	0.020695924758911133	-0.06106800213456154	-0.07432902604341507	0.019404280930757523	0.004685148596763611	0.014457548968493938	0.03070029430091381	-0.04214663431048393	0.050352029502391815	-0.03776898235082626	0.13614419102668762	-0.0548793226480484	0.13340601325035095	-0.019599350169301033	0.09418343007564545	0.06708280742168427	0.044472239911556244	0.02404814399778843	-0.03205554187297821	0.24033936858177185	0.021568963304162025	0.03999900072813034	-0.07279716432094574	0.1564476490020752	0.039018452167510986	0.015399419702589512	0.10875380784273148	0.0604788213968277	0.11735151708126068	0.05136089026927948	0.022801591083407402	0.08893370628356934	-0.05600063502788544	-0.034789517521858215	-0.015812650322914124	-0.023311862722039223	0.0016634281491860747	-0.010569862090051174	-0.05579819157719612	-0.03623463958501816	-0.057554323226213455	-0.037067558616399765	
Oui/pièces/brillantes	0.12763452529907227	0.10570435225963593	0.14585763216018677	0.1648169457912445	0.12741917371749878	0.20469722151756287	0.1719316840171814	0.20291391015052795	0.17763526737689972	0.16944390535354614	0.22209304571151733	0.20769654214382172	-0.032021746039390564	0.057184867560863495	0.04689422622323036	0.055416740477085114	0.1725485473871231	0.2254098802804947	0.061976779252290726	-0.039794519543647766	0.16224133968353271	0.08488127589225769	0.09566929936408997	0.10540179163217545	0.05396663770079613	-9.07756038941443e-05	0.08755043894052505	0.10093598067760468	0.05781417712569237	0.0876355841755867	0.244165301322937	0.04224568232893944	0.13982939720153809	0.15347841382026672	-0.03306122124195099	-0.11014730483293533	-0.12293785810470581	0.15543372929096222	0.08650616556406021	0.0978778749704361	-0.009783574379980564	0.025015821680426598	0.05343465507030487	-0.00400722399353981	0.058493006974458694	0.15364542603492737	0.1198170930147171	0.17473849654197693	0.13893069326877594	0.2105494737625122	0.3305124342441559	0.286728173494339	0.29088523983955383	0.272613525390625	0.30132538080215454	0.21370144188404083	0.0946124792098999	1.0	0.06432104855775833	0.09018470346927643	0.20567283034324646	0.25721389055252075	0.2386777698993683	0.3311350345611572	0.409366250038147	0.28116482496261597	0.2671275734901428	0.10033650696277618	0.3515416979789734	0.27663329243659973	0.3741335868835449	0.05920974910259247	0.011831501498818398	0.08631706237792969	0.05546211823821068	0.10641995817422867	0.04580165073275566	0.12617632746696472	0.057065486907958984	0.08711136132478714	0.06460078805685043	0.04195332154631615	-0.05399513617157936	0.06799467653036118	-0.07189109921455383	0.1149972453713417	-0.018971024081110954	0.13904911279678345	0.1166834905743599	0.052537426352500916	0.0926075205206871	0.07854726910591125	-0.04789431020617485	0.1015021950006485	0.16734609007835388	0.043638356029987335	0.18906688690185547	0.11797089874744415	0.14481092989444733	0.03379916399717331	0.07128522545099258	0.0790436863899231	0.12388262897729874	0.07778910547494888	0.11974573135375977	0.025606298819184303	0.006658692378550768	0.06622016429901123	0.010599261149764061	0.0856112390756607	-0.010734698735177517	0.006971956696361303	0.04909641668200493	0.0388529896736145	0.05052372068166733	
Non/élève/brillant	0.08914731442928314	0.0759010910987854	0.05527200549840927	0.13439978659152985	-0.021879088133573532	0.01522145327180624	-0.03962939232587814	0.018079832196235657	-0.030166614800691605	0.00563237676396966	0.03454431891441345	0.05010083317756653	0.04465477913618088	0.18333661556243896	0.05205472186207771	0.09618663787841797	0.07925721257925034	0.06481768935918808	0.20192381739616394	0.15473555028438568	0.0923674926161766	-0.029091620817780495	0.008370976895093918	0.2197599858045578	0.0810714066028595	0.13509133458137512	0.16728948056697845	0.2062627226114273	0.14548932015895844	0.14293590188026428	0.19185200333595276	0.1035187765955925	0.11827610433101654	0.16074660420417786	0.0402049720287323	0.07521265000104904	0.02508711814880371	0.08528224378824234	0.1388777494430542	0.11723379045724869	0.040097352117300034	0.08094585686922073	0.17497189342975616	0.006187502760440111	0.049614500254392624	0.08466324955224991	-0.006198704242706299	0.21229365468025208	-0.0034844025503844023	-0.006015486549586058	0.10392666608095169	0.05318848416209221	0.20733025670051575	0.07593031972646713	0.08521126210689545	0.09615500271320343	-0.027795711532235146	0.06432104855775833	1.0	0.8969051241874695	0.6680638790130615	0.010829615406692028	0.011389360763132572	0.10193610936403275	0.1445695161819458	0.06133445352315903	0.03595493733882904	0.0015511129749938846	0.020680973306298256	0.14538733661174774	0.1476994752883911	0.21513646841049194	0.06475100666284561	0.04625704139471054	0.1654621809720993	0.13749368488788605	0.16311220824718475	0.1021680161356926	0.0017844295362010598	0.004108667839318514	0.19037207961082458	0.03972846269607544	0.1121269091963768	0.03434121608734131	0.10681093484163284	0.12830238044261932	0.03420038893818855	0.10190147906541824	-0.038358625024557114	0.08700636029243469	0.03648627549409866	0.1195598840713501	0.07139620184898376	0.15774685144424438	0.06766493618488312	0.2919491231441498	0.0598444864153862	0.08953139185905457	0.07440868020057678	0.12243083864450455	0.14842668175697327	0.11064964532852173	0.13626381754875183	0.11926695704460144	-0.06205089017748833	0.1777132898569107	0.34864336252212524	0.21808277070522308	0.1310807764530182	0.1160251572728157	0.15161660313606262	0.12929382920265198	0.08017578721046448	0.11180374026298523	0.048813723027706146	
Non/élève/brillante	0.18919512629508972	0.11436185240745544	0.07936075329780579	0.23687714338302612	0.05150807276368141	0.1272117644548416	0.038008492439985275	0.053466349840164185	0.0007405210053548217	0.11135629564523697	0.10902351886034012	0.07851023972034454	0.1146489754319191	0.15773749351501465	0.1262279599905014	0.1845313012599945	0.11043878644704819	0.04848240315914154	0.1853332370519638	0.12974433600902557	0.16051608324050903	0.06839565932750702	0.08452822268009186	0.1664571464061737	0.15797406435012817	0.22037196159362793	0.17476487159729004	0.16308118402957916	0.11429031193256378	0.15230342745780945	0.2532295286655426	0.08840704709291458	0.06971895694732666	0.11542632430791855	0.04649411141872406	-0.00833077821880579	0.14686165750026703	0.08617843687534332	0.16434316337108612	0.03997095674276352	-0.04102626070380211	0.008593745529651642	0.17765188217163086	-0.04378143697977066	-0.003573149908334017	0.07621995359659195	0.009366658516228199	0.1488727182149887	0.07747358083724976	0.01392208319157362	0.09614010155200958	0.09151628613471985	0.18645846843719482	0.053433068096637726	0.1613326072692871	0.11156289279460907	-0.04620034992694855	0.09018470346927643	0.8969051241874695	1.0	0.6466164588928223	0.009841406717896461	0.03345230221748352	0.11977345496416092	0.16352881491184235	0.05112483724951744	0.03895571455359459	0.017896046862006187	0.0036252213176339865	0.07873431593179703	0.15478083491325378	0.273315966129303	0.17154309153556824	0.14364679157733917	0.15222010016441345	0.1316346377134323	0.14583922922611237	0.08254209905862808	0.07473000884056091	0.08362069725990295	0.16719578206539154	0.1139494776725769	0.06822161376476288	0.07786625623703003	0.07509232312440872	0.1045747920870781	-0.05196226015686989	0.11179441213607788	-0.05270829424262047	0.08111712336540222	0.035965681076049805	0.14069236814975739	0.06053214520215988	0.11239761114120483	0.045410946011543274	0.26280319690704346	0.06184037774801254	0.055856622755527496	0.08307012915611267	0.13868947327136993	0.23753267526626587	0.1260375827550888	0.1860111504793167	0.06691469252109528	-0.024394311010837555	0.1675104945898056	0.36096706986427307	0.2227889895439148	0.10945580899715424	0.10837136954069138	0.16550768911838531	0.19306936860084534	0.027265146374702454	0.06970524042844772	0.09396679699420929	
Non/élèves/brillants	0.09317322820425034	0.02497493103146553	0.12293792515993118	0.1398780196905136	-0.02940339781343937	0.0659249871969223	-0.042834047228097916	-0.01688038371503353	-0.03301601856946945	0.02153301052749157	0.01199493370950222	0.0042021432891488075	0.007936718873679638	0.18718641996383667	0.04092858359217644	0.0934988334774971	0.034532397985458374	0.06802479922771454	0.15814025700092316	0.07865582406520844	0.09811406582593918	-0.020352553576231003	-0.005728152580559254	0.1820019781589508	0.05333620682358742	0.0956825390458107	0.13189704716205597	0.16689370572566986	0.07836174219846725	0.00021781449322588742	0.1799241155385971	0.059806354343891144	0.09075939655303955	0.1388467401266098	0.10786496102809906	0.016157058998942375	0.0610586479306221	0.17309080064296722	0.10671760886907578	0.04423193633556366	0.014120666310191154	0.023581234738230705	0.09792270511388779	-0.058103758841753006	0.04182921722531319	0.038471102714538574	0.07412982732057571	0.21841610968112946	0.022516213357448578	0.010055427439510822	0.12103090435266495	0.03462953120470047	0.21242007613182068	0.0967266708612442	0.06588566303253174	0.12259098887443542	-0.07469512522220612	0.20567283034324646	0.6680638790130615	0.6466164588928223	1.0	0.05515275523066521	0.0574842244386673	0.1177675724029541	0.1651425063610077	0.11578059196472168	0.01826399751007557	-0.018529729917645454	0.02712249755859375	0.09227368235588074	0.1430792212486267	0.18898731470108032	0.06931275874376297	0.05576087906956673	0.12937191128730774	0.0816313847899437	0.1262674331665039	0.1367988884449005	-0.02539098635315895	-0.030345013365149498	0.1434437483549118	0.022564467042684555	0.04116325080394745	0.10756513476371765	-0.004613255616277456	0.04461714252829552	-0.03935626149177551	0.017639189958572388	0.0065824119374156	-0.016513850539922714	0.100365549325943	0.032722312957048416	-0.014209162443876266	0.16267870366573334	0.10233726352453232	0.2308596968650818	-0.013764210045337677	0.04099640995264053	0.107776939868927	0.06025976687669754	0.11356072872877121	0.09472396224737167	0.12221717089414597	0.06421111524105072	0.012938413769006729	0.11650022119283676	0.48891034722328186	0.16784077882766724	0.10213220864534378	0.09276362508535385	0.18172135949134827	0.1847374439239502	0.046815887093544006	0.0573534294962883	0.09091755002737045	
Oui/éclats/brillants	0.14737635850906372	0.22711358964443207	0.1560991257429123	0.05428427830338478	0.11183275282382965	0.08532985299825668	0.16623258590698242	0.2140968143939972	0.174101322889328	0.10336828976869583	0.1281251311302185	0.11025016009807587	-0.0991729199886322	-0.0703740119934082	-0.015008036978542805	-0.004553200211375952	-0.041510675102472305	0.14993342757225037	-0.042825791984796524	-0.08856956660747528	-0.054038308560848236	-0.05334201827645302	-0.07324586808681488	0.041151486337184906	0.02609565295279026	-0.03725692257285118	0.004431818146258593	0.09924307465553284	-0.018542826175689697	0.05392249673604965	-0.005793982185423374	0.07560969889163971	0.021362580358982086	0.04591449722647667	-0.04543905705213547	-0.04589371010661125	-0.04978374019265175	0.07208794355392456	0.1556980460882187	0.1383228749036789	0.05195597931742668	0.053524427115917206	-0.05941690504550934	0.09600416570901871	0.2124251127243042	0.15412969887256622	0.093864805996418	0.07690582424402237	0.06398294866085052	0.08104685693979263	0.2412727028131485	0.23891349136829376	0.09221705049276352	0.11552847176790237	0.19700239598751068	0.1549934595823288	0.14478814601898193	0.25721389055252075	0.010829615406692028	0.009841406717896461	0.05515275523066521	1.0	0.19948206841945648	0.1576506793498993	0.040466152131557465	0.3034813702106476	0.23916353285312653	0.15319781005382538	0.24479924142360687	0.16634969413280487	0.1036703884601593	0.03269611671566963	-0.09516468644142151	-0.0735660046339035	-0.09757756441831589	-0.03597342595458031	-0.042962174862623215	-0.017426513135433197	-0.0645369365811348	-0.03947512060403824	-0.033622466027736664	-0.05461487919092178	0.028657270595431328	0.0302656888961792	-0.003136217128485441	0.08548163622617722	0.013036146759986877	0.060339830815792084	0.04527449235320091	0.09710091352462769	0.09218329191207886	0.05644216760993004	0.17058491706848145	0.09686292707920074	0.033035699278116226	0.0005750040290877223	0.034180428832769394	0.03766781836748123	0.06847871840000153	0.08177004754543304	0.02718324400484562	0.022375764325261116	0.06459318846464157	0.07255227118730545	0.06478264927864075	0.0017703577177599072	-0.05218119919300079	0.0348031260073185	-0.019806452095508575	0.04785340651869774	-0.05036191642284393	0.01716906577348709	-0.002292342483997345	0.0015187349636107683	0.07184422016143799	
Oui/dents/brillantes	0.0004764098848681897	-0.009989164769649506	0.053375013172626495	-0.07766779512166977	0.20104776322841644	-0.042599231004714966	0.08948955684900284	0.034381624311208725	0.7270547747612	0.1341675966978073	0.1539885401725769	-0.01056068018078804	-0.10030694305896759	-0.06903040409088135	0.1621807962656021	-0.021899284794926643	-0.016817545518279076	0.2525818645954132	-0.007985448464751244	0.03607408329844475	0.06592942774295807	-0.030848149210214615	-0.014000876806676388	0.10318394750356674	0.005861999001353979	0.05916421860456467	0.07055028527975082	0.09906963258981705	0.0836961641907692	0.1385621428489685	0.03946670889854431	0.18484830856323242	0.08473441004753113	0.1062355786561966	-0.04430588707327843	0.020894508808851242	-0.03156895563006401	0.03958074003458023	0.17152836918830872	0.13456784188747406	0.07367287576198578	0.07243624329566956	0.020702090114355087	0.13128642737865448	0.29693999886512756	0.18919716775417328	-0.005469824653118849	0.09037802368402481	0.4269760549068451	0.14548960328102112	0.32516419887542725	0.28792327642440796	0.17335322499275208	0.11768294125795364	0.20580750703811646	0.1233479380607605	-0.006250176578760147	0.2386777698993683	0.011389360763132572	0.03345230221748352	0.0574842244386673	0.19948206841945648	1.0	0.329704612493515	0.2374681532382965	0.20585182309150696	0.41004231572151184	0.25916141271591187	0.203607439994812	0.24318423867225647	0.3687134087085724	0.08030125498771667	0.03158588334918022	-0.04964274913072586	-0.05166149139404297	0.17372098565101624	0.013365118764340878	-0.014391503296792507	-0.008828651160001755	0.00432182289659977	-0.028967661783099174	-0.015522913075983524	0.0865853950381279	-0.004134290851652622	0.11666351556777954	0.09924785792827606	0.04865148290991783	0.03754013404250145	0.01983250118792057	0.042217496782541275	-0.02660793997347355	0.2716068923473358	0.09756322205066681	0.07351001352071762	0.03511011600494385	0.10642580687999725	0.06748438626527786	0.10970990359783173	0.08931610733270645	0.03692612051963806	0.02652551606297493	0.2123655527830124	0.11733138561248779	0.12774403393268585	0.09720660001039505	0.039295755326747894	-0.03390680253505707	0.07995008677244186	0.030294928699731827	0.024950118735432625	-0.051813263446092606	-0.03219921514391899	-0.001966760726645589	0.050915978848934174	-0.02181713469326496	
Oui/lunettes/brillantes	0.08054246008396149	0.1261386275291443	0.0823768824338913	0.1440337598323822	0.2582515478134155	0.1431422233581543	0.049721166491508484	0.16858042776584625	0.26441484689712524	0.1742512732744217	0.22238419950008392	0.18620945513248444	0.05346523970365524	0.19106045365333557	0.17357410490512848	0.06325016915798187	0.1775902658700943	0.2015300989151001	0.11099612712860107	0.22552810609340668	0.10934606194496155	0.06326596438884735	0.12373246997594833	0.04956687614321709	0.12099330872297287	0.08748702704906464	0.024799039587378502	0.03598260134458542	0.0945201963186264	0.18855378031730652	0.20117829740047455	0.19776028394699097	0.1797724962234497	0.1655445396900177	0.04889911785721779	0.05605921894311905	0.08239582180976868	0.13688398897647858	0.10527944564819336	0.08428230881690979	0.10099168866872787	0.08351721614599228	0.11408384144306183	0.27990272641181946	0.1770857572555542	0.1308182030916214	0.12129160761833191	0.13059476017951965	0.30315282940864563	0.10500583797693253	0.3129280209541321	0.2824750542640686	0.36381831765174866	0.16010962426662445	0.3108135461807251	0.20413462817668915	0.19436095654964447	0.3311350345611572	0.10193610936403275	0.11977345496416092	0.1177675724029541	0.1576506793498993	0.329704612493515	1.0	0.6229934692382812	0.25258398056030273	0.2563854455947876	0.20832249522209167	0.16931407153606415	0.22646810114383698	0.39323100447654724	0.19908633828163147	0.12862354516983032	0.07101564109325409	0.2618468999862671	0.18133750557899475	0.5587939023971558	0.10736066848039627	0.1235223338007927	0.13547246158123016	0.18981729447841644	0.11269097775220871	0.10633932054042816	0.09641251713037491	0.09452778846025467	0.1303531527519226	0.1046430841088295	0.15153999626636505	0.10821475088596344	0.21274442970752716	0.0771649181842804	0.1629316508769989	0.05025562271475792	0.05678999423980713	0.09497229009866714	0.10486497730016708	0.24304857850074768	0.21040216088294983	0.08252665400505066	0.06003937870264053	0.104861781001091	0.17725591361522675	0.09829876571893692	0.2326432168483734	0.18215660750865936	0.055233895778656006	0.025480197742581367	0.07832404226064682	0.09874269366264343	0.12594826519489288	0.021521922200918198	0.031968943774700165	0.06418346613645554	0.07516147941350937	0.03532140329480171	
