	Oui/vie/saine	Oui/personne/saine	Oui/peau/saine	Oui/nourriture/saine	Oui/chair/saine	Oui/écorces/saines	Oui/dents/saines	Oui/bouche/saine	Oui/jambe/saine	Oui/feuilles/saines	Non/colère/saine	Oui/bretelles/fines	Oui/peau/fine	Oui/couche/fine	Oui/robe/fine	Oui/lames/fines	Oui/feuilles/fines	Oui/moustaches/fines	Oui/laine/fine	Oui/tissu/fin	Oui/matelas/fin	Non/observateur/fin	Oui/marquise/belle	Oui/princesse/belle	Oui/chevaux/beaux	Oui/violon/beau	Oui/baron/beau	Oui/fleurs/belles	Oui/maison/belle	Oui/visage/beau	Oui/pantalon/beau	Oui/bateau/beau	Non/couple/beau	Oui/salle/grande	Oui/arbres/grands	Oui/escalier/grand	Oui/supermarché/grand	Oui/chapiteau/grand	Oui/écurie/grande	Oui/chapeau/grand	Oui/couteau/grand	Oui/îles/grandes	Oui/panneaux/grands	Non/journaliste/grand	Oui/lèvres/brillantes	Oui/veine/brillante	Oui/épées/brillantes	Oui/boule/brillante	Oui/constellations/brillantes	Oui/tissu/brillant	Oui/cuirasse/brillante	Oui/sphère/brillante	Oui/halo/brillant	Oui/pièces/brillantes	Non/idée/brillante	Oui/éclats/brillants	Oui/dents/brillantes	Oui/lunettes/brillantes	Oui/chaussures/brillantes	Oui/cristaux/brillants	Oui/lame/brillante	Oui/lune/brillante	Oui/métal/brillant	Oui/anneau/brillant	Oui/aiguilles/brillantes	Non/élève/brillant	Oui/moustache/fine	Oui/membrane/fine	Oui/sandales/fines	Oui/pattes/fines	Oui/lunettes/fines	Oui/bandes/fines	Oui/mouchoir/fin	Oui/collier/fin	Oui/cigarettes/fines	Oui/stylet/fin	Non/ouïe/fine	Oui/cadres/grands	Oui/lévrier/grand	Oui/nef/grande	Oui/portefeuille/grand	Oui/figurines/grandes	Oui/salon/grand	Oui/fenêtres/grandes	Oui/carnets/grands	Oui/mains/grandes	Oui/arc/grand	Non/chanteur/grand	Oui/salon/beau	Oui/garçon/beau	Oui/robe/belle	Oui/bracelet/beau	Oui/sièges/beaux	Oui/feuillages/beaux	Oui/cathédrale/belle	Oui/seins/beaux	Oui/table/belle	Oui/chapeau/beau	Non/temps/beau	Oui/père/bon	Oui/élèves/bons	Oui/mère/bonne	Oui/nageur/bon	Oui/tireur/bon	Oui/étudiants/bons	Oui/professeure/bonne	Oui/commandant/bon	Oui/jardinier/bon	Oui/comédienne/bonne	Non/douche/bonne
Oui/robe/belle	0.024983864277601242	0.054639238864183426	0.08001892268657684	0.13292917609214783	0.11339804530143738	0.11490678787231445	0.1465853452682495	0.10271809995174408	0.2081412971019745	0.19050365686416626	0.15699507296085358	-0.030186805874109268	0.025381101295351982	0.08950445055961609	0.27147820591926575	0.05513566732406616	0.21613122522830963	0.19378533959388733	0.07358502596616745	0.025884920731186867	0.05613262951374054	-0.027581842616200447	0.4232155978679657	0.40589073300361633	0.24724915623664856	0.3533737063407898	0.23248374462127686	0.3837707042694092	0.308072566986084	0.24837739765644073	0.37480422854423523	0.19510683417320251	0.15972170233726501	0.2465077042579651	0.0741024762392044	0.06642719358205795	0.038366805762052536	0.11743640899658203	0.22643543779850006	0.02267233468592167	-0.00248975888825953	0.19270864129066467	0.19298888742923737	0.09555167704820633	0.04532301053404808	-0.010758714750409126	0.2433902472257614	0.06609150022268295	0.09544791281223297	0.07838030904531479	0.1393820345401764	0.07608095556497574	0.09902000427246094	0.0712367370724678	0.006239044014364481	0.22614619135856628	0.0474306084215641	-0.016860295087099075	0.1146063581109047	0.13689525425434113	0.046932000666856766	0.015225699171423912	0.05145464092493057	0.19716501235961914	0.1647595316171646	0.04990847781300545	0.16144101321697235	0.10536640137434006	0.16885338723659515	0.027068935334682465	0.08602703362703323	0.06679647415876389	0.033255044370889664	-0.04550701007246971	0.1780531406402588	0.06012089177966118	0.0936548113822937	0.11718844622373581	0.08292891085147858	0.15453433990478516	0.0768861174583435	0.14255982637405396	0.0726008415222168	0.16981084644794464	0.09099453687667847	0.16959421336650848	0.037281185388565063	0.1035221591591835	0.1758519560098648	0.23087278008460999	1.0	0.26845666766166687	0.23676930367946625	0.4392462372779846	0.44278663396835327	0.3267113268375397	0.2727411091327667	0.19461862742900848	0.053427018225193024	0.020808113738894463	0.15084291994571686	0.02309112437069416	0.03457244858145714	0.038076870143413544	0.07670260965824127	0.21303045749664307	0.060051966458559036	0.0419258251786232	0.061545830219984055	0.2931872308254242	
Oui/bracelet/beau	-0.15351468324661255	-0.03416848182678223	0.0008978183032013476	0.017230849713087082	-0.07454604655504227	0.02399245835840702	-0.01667921245098114	0.08354277908802032	0.05544481426477432	0.05093986913561821	-0.040497615933418274	0.07096432894468307	0.06458517909049988	0.20740532875061035	0.05667441710829735	0.05259116739034653	0.08528967946767807	0.11421643942594528	0.03763478994369507	-0.02578640729188919	-0.07568871229887009	0.08801668882369995	0.3867126405239105	0.3040057122707367	0.39187392592430115	0.4710495173931122	0.34354743361473083	0.37583962082862854	0.22206589579582214	0.33338698744773865	0.5429970026016235	0.2436443567276001	0.5226889252662659	0.1448633074760437	0.07366301119327545	0.08959867060184479	0.23264533281326294	0.15486080944538116	0.09004272520542145	0.29429447650909424	0.06917235255241394	0.15319646894931793	0.24516180157661438	0.22189615666866302	-0.05349745973944664	0.09240329265594482	0.057327449321746826	0.06247450038790703	0.042317356914281845	0.0883336067199707	0.07368461787700653	0.07125361263751984	0.019623735919594765	0.09281503409147263	-0.022683238610625267	-0.038489922881126404	0.03621004521846771	0.11061104387044907	-0.05696224048733711	0.09912930428981781	0.1395149677991867	-0.045708589255809784	0.07448828220367432	0.07156168669462204	0.20738111436367035	0.032923415303230286	0.07368523627519608	0.0032783905044198036	0.18862861394882202	0.12146488577127457	0.15869764983654022	0.15240775048732758	0.16713830828666687	0.14530597627162933	0.15499766170978546	0.03137117624282837	-0.011196243576705456	0.34177449345588684	0.17654888331890106	0.1985272616147995	0.3452972173690796	0.17379789054393768	0.31570008397102356	0.28660687804222107	0.14225660264492035	0.06920452415943146	0.17492099106311798	0.14976340532302856	0.3872157037258148	0.5239778757095337	0.26845666766166687	1.0	0.455053448677063	0.24503834545612335	0.362693190574646	0.5213146209716797	0.4332730770111084	0.3671073615550995	0.18322224915027618	0.2875172197818756	0.10368886590003967	0.06540993601083755	0.23112818598747253	0.26579153537750244	0.14936748147010803	0.08445195853710175	0.11302510648965836	0.16957806050777435	0.04981810972094536	0.16410255432128906	
Oui/sièges/beaux	-0.01935676299035549	-0.003491938579827547	-0.046849574893713	0.0848374143242836	-0.07214007526636124	0.06647244095802307	-0.03119601681828499	-0.062251027673482895	0.03395404294133186	0.0631934329867363	0.06746838986873627	0.05180198326706886	-0.006071829702705145	0.08597666025161743	-0.004097084514796734	0.08411674201488495	0.09918032586574554	-0.002476431429386139	-0.011217472143471241	0.016823632642626762	-0.0490865595638752	0.2147502899169922	0.2837021052837372	0.2955188751220703	0.4623919427394867	0.4492338299751282	0.4454808533191681	0.31857720017433167	0.27307045459747314	0.4751027226448059	0.42478835582733154	0.3133392632007599	0.4666193723678589	0.11419036239385605	0.08567681908607483	0.12590359151363373	0.26380297541618347	0.11338793486356735	0.09782736748456955	0.2722814381122589	0.11619921028614044	0.15196557343006134	0.058939673006534576	0.1963491588830948	0.033213239163160324	0.038503602147102356	0.033042699098587036	-0.034423068165779114	0.02328699268400669	-0.005029300227761269	-0.2171291559934616	-0.01280433963984251	-0.11417748034000397	0.011398447677493095	-0.01303801778703928	0.0001320069277426228	-0.07441366463899612	0.1343315988779068	-0.0447322241961956	-0.06428331881761551	-0.040033817291259766	-0.17877225577831268	-0.008297034539282322	-0.060049496591091156	-0.005213951226323843	0.08574944734573364	0.0960923284292221	0.03570469468832016	0.18249385058879852	0.19603963196277618	0.16293607652187347	0.17608053982257843	0.17690657079219818	0.2499254047870636	0.05180089920759201	0.11723732203245163	-0.00946907140314579	0.23164495825767517	-0.05361879989504814	0.10323633998632431	0.22034241259098053	0.08422406762838364	0.34088557958602905	0.14417707920074463	0.076688751578331	0.0033149244263768196	0.1700715869665146	0.1388620287179947	0.4608512222766876	0.4890003800392151	0.23676930367946625	0.455053448677063	1.0	0.17547067999839783	0.15953923761844635	0.5026615262031555	0.4772886335849762	0.4179110527038574	0.33446845412254333	0.2153564840555191	0.21868187189102173	0.1485968381166458	0.2915326952934265	0.25211721658706665	0.2929378151893616	0.03311857953667641	0.244479238986969	0.26053929328918457	0.19145075976848602	0.0947241336107254	
Oui/feuillages/beaux	0.07043799012899399	0.05741281434893608	0.16441497206687927	0.12845973670482635	0.12820979952812195	0.21646176278591156	0.2591899335384369	0.1814916580915451	0.21008606255054474	0.32616356015205383	0.10231562703847885	0.023192137479782104	0.10591807216405869	0.07840573042631149	0.20204338431358337	0.05777326598763466	0.3116920590400696	0.3352774381637573	0.006856145802885294	0.17919707298278809	0.32801371812820435	-0.0002403739490546286	0.2807343900203705	0.29269009828567505	0.2048615664243698	0.3488397002220154	0.2754671573638916	0.45304062962532043	0.11566972732543945	0.2836577594280243	0.19077429175376892	0.11798413097858429	0.08309200406074524	0.13709795475006104	0.108548603951931	0.04983045905828476	0.02583417296409607	0.04431753605604172	0.0990433618426323	0.013565866276621819	0.0020274482667446136	0.15866988897323608	0.24805428087711334	-0.04851521551609039	0.08333219587802887	-0.11039026826620102	0.25668442249298096	0.07511474192142487	0.18803393840789795	0.11331086605787277	0.2768493592739105	0.02460690774023533	0.3392709195613861	0.10819117724895477	-0.002104485873132944	0.25786226987838745	0.1746179163455963	-0.07339289784431458	0.08275085687637329	0.1820926070213318	0.1880614310503006	0.11572928726673126	0.06789631396532059	0.1959003359079361	0.1443515121936798	0.030202051624655724	0.1457543522119522	0.15735583007335663	0.04271671921014786	-0.1309836059808731	0.10846162587404251	-0.07688911259174347	0.14939360320568085	0.01494841929525137	0.23821748793125153	0.0710882619023323	0.07197577506303787	0.12285515666007996	0.3019230365753174	-0.0030752632301300764	0.055748503655195236	0.02775629796087742	0.06365957856178284	0.09695830941200256	0.12660275399684906	0.1056535392999649	-0.0903811901807785	-0.050671327859163284	0.21819409728050232	0.1890973597764969	0.4392462372779846	0.24503834545612335	0.17547067999839783	1.0	0.37424883246421814	0.2661970257759094	0.22561350464820862	0.24813179671764374	0.041856322437524796	0.03980996832251549	0.17610687017440796	0.05026353895664215	-0.056017547845840454	0.04342666640877724	0.09478213638067245	0.09942635148763657	0.05675968900322914	0.09640465676784515	-0.04334186390042305	0.33148208260536194	
Oui/cathédrale/belle	-0.05766720697283745	0.027346119284629822	0.20697173476219177	0.08748809248209	0.09641192108392715	0.04404842481017113	0.13413244485855103	0.18318134546279907	0.13085825741291046	0.07580779492855072	0.031525321304798126	0.04430440813302994	0.1850506216287613	0.3667260408401489	0.18689894676208496	0.10443256795406342	0.19646762311458588	0.1861223727464676	0.014165056869387627	-0.030067743733525276	-0.011726663447916508	0.0030036757234483957	0.4550574719905853	0.4758894741535187	0.2917695939540863	0.3271726965904236	0.17370158433914185	0.46992164850234985	0.2711706757545471	0.03514358401298523	0.2546786069869995	0.19616109132766724	0.273977130651474	0.2553774416446686	0.16996967792510986	0.10892928391695023	0.1177617758512497	0.1536591798067093	0.2703976631164551	0.010906031355261803	-0.0410134457051754	0.2655715346336365	0.30302008986473083	0.10078863799571991	-0.04620276391506195	-0.014778496697545052	0.2282075434923172	0.17085501551628113	0.05037111043930054	0.06440693885087967	0.17354708909988403	0.019710391759872437	0.061157044023275375	0.11292976886034012	-0.022166145965456963	0.2282264083623886	0.10217123478651047	0.006632304284721613	-0.07494954019784927	0.1934620887041092	0.16480512917041779	0.06514117121696472	0.07316270470619202	0.2427797168493271	0.22547021508216858	0.056769959628582	0.1615152508020401	0.10317963361740112	0.15818102657794952	-0.037758879363536835	0.17242802679538727	0.11351832747459412	0.07053577899932861	-0.009486381895840168	0.30271121859550476	0.010682306252419949	0.00183979666326195	0.2916437089443207	0.1252928078174591	0.27542844414711	0.17767496407032013	0.24466703832149506	0.034168120473623276	0.25353172421455383	0.0932362750172615	0.04927785322070122	0.08124373108148575	0.1978103071451187	0.13852691650390625	0.1999051421880722	0.44278663396835327	0.362693190574646	0.15953923761844635	0.37424883246421814	1.0	0.3010699450969696	0.231379896402359	0.00637845229357481	-0.021075788885354996	0.09855975955724716	0.1527203470468521	0.03845801576972008	0.09218131005764008	0.10750535875558853	0.0140719348564744	0.22040198743343353	0.04061538726091385	0.04869414120912552	-0.00956733338534832	0.22626623511314392	
Oui/seins/beaux	-0.222597137093544	-0.034270256757736206	-0.05525287240743637	0.09443316608667374	-0.17029765248298645	0.15166255831718445	0.01938173733651638	0.07431213557720184	-0.03897160291671753	-0.09200305491685867	-0.0031923463102430105	0.11357530206441879	0.029492614790797234	0.2405785769224167	0.04599617421627045	0.06215914338827133	0.0711502954363823	0.18838103115558624	0.12794288992881775	-0.034804731607437134	-0.02775610238313675	0.21920201182365417	0.35424569249153137	0.34301283955574036	0.4660467505455017	0.5500994324684143	0.37630370259284973	0.37470534443855286	0.16361510753631592	0.36529457569122314	0.4973568916320801	0.20078709721565247	0.5085304975509644	0.10900180041790009	0.1875806301832199	0.15275025367736816	0.2281051129102707	0.14970198273658752	0.12195476144552231	0.31014761328697205	0.1605599820613861	0.20455798506736755	0.20055168867111206	0.09105963259935379	0.044791705906391144	-0.06209056079387665	0.1047215387225151	-0.03189940005540848	0.023080455139279366	-0.031950488686561584	-0.08147060126066208	0.00710945064201951	-0.04331746697425842	-0.03166256472468376	0.03714075684547424	-0.001370615093037486	-0.04283110424876213	0.022209685295820236	-0.14053979516029358	-0.07924962788820267	0.08095090091228485	-0.15791107714176178	-0.10034533590078354	0.030429769307374954	0.06201066076755524	0.030170617625117302	0.20326079428195953	0.05943901836872101	0.32221266627311707	0.10901141911745071	0.2848025858402252	0.1387845277786255	0.18868312239646912	0.156950905919075	0.13883914053440094	0.07325137406587601	-0.018858211115002632	0.23109090328216553	0.14458690583705902	0.15830744802951813	0.29495835304260254	0.10384634137153625	0.376495361328125	0.2588028013706207	0.18010932207107544	0.02503444068133831	0.1726139336824417	0.16776856780052185	0.4359985589981079	0.5131949782371521	0.3267113268375397	0.5213146209716797	0.5026615262031555	0.2661970257759094	0.3010699450969696	1.0	0.45077186822891235	0.4568496644496918	0.22622162103652954	0.3416149616241455	0.28444576263427734	0.09902757406234741	0.30546334385871887	0.26004165410995483	0.33004456758499146	0.18043528497219086	0.1808970719575882	0.2242136299610138	0.14478649199008942	0.22981905937194824	
Oui/table/belle	0.10841129720211029	0.1633346974849701	0.04717916250228882	0.3467600345611572	-0.006021467503160238	0.18147143721580505	0.19281645119190216	0.15460015833377838	0.19913673400878906	0.19481591880321503	0.024841949343681335	0.26510846614837646	0.11009886115789413	0.14329694211483002	0.18040885031223297	0.23061886429786682	0.27633705735206604	0.13975182175636292	0.14958271384239197	-0.04639659821987152	-0.04723043739795685	0.07162106037139893	0.2655904293060303	0.2746668756008148	0.39374789595603943	0.36293524503707886	0.3354789912700653	0.4065724313259125	0.26122161746025085	0.5086694955825806	0.41198983788490295	0.25474822521209717	0.4848029315471649	0.20584507286548615	-0.042868830263614655	0.04328683018684387	0.21766701340675354	-0.03824407979846001	0.08161084353923798	0.25177979469299316	0.02608496882021427	0.2171817570924759	-0.029748598113656044	0.05812542513012886	0.19245685636997223	0.09345903992652893	0.10884993523359299	0.05055394396185875	0.049624618142843246	0.027775518596172333	-0.01815992034971714	0.10547327995300293	-0.06923610717058182	0.14243341982364655	0.11833769083023071	-0.0580424889922142	0.04820529744029045	0.10209889709949493	0.017394084483385086	-0.01766279526054859	0.20428596436977386	-0.08811645954847336	0.05212997645139694	-0.023851513862609863	0.006526025012135506	0.10250522941350937	0.26242196559906006	0.14441797137260437	0.2925921380519867	0.1045377254486084	0.33328884840011597	0.23677833378314972	0.15153585374355316	0.16637246310710907	0.19539061188697815	0.021884547546505928	0.023348351940512657	0.049832962453365326	0.09313284605741501	0.1383458524942398	0.12888406217098236	0.03985969349741936	0.3900207281112671	0.1168714240193367	-0.04100731015205383	-0.04792894423007965	0.13493065536022186	0.05876654013991356	0.5942636728286743	0.45757219195365906	0.2727411091327667	0.4332730770111084	0.4772886335849762	0.22561350464820862	0.231379896402359	0.45077186822891235	1.0	0.46721118688583374	0.27751439809799194	0.3018469214439392	0.32994452118873596	0.10867642611265182	0.1273176521062851	0.20703719556331635	0.4361204206943512	0.007748184725642204	0.08747446537017822	0.18055395781993866	0.28944310545921326	0.2859170436859131	
Oui/chapeau/beau	-0.05810923874378204	0.0043163001537323	-0.0864580050110817	0.134946808218956	-0.1895517259836197	0.2129652351140976	0.07983732223510742	0.06874705106019974	-0.011262347921729088	0.0831606388092041	0.039123792201280594	0.12441706657409668	-0.03364348039031029	-0.011255401186645031	0.08735106885433197	0.12700584530830383	0.1134219840168953	0.1430901139974594	0.08217940479516983	0.026468897238373756	0.03784676641225815	0.16043873131275177	0.06945866346359253	0.09226182103157043	0.3615875840187073	0.47617441415786743	0.3226907253265381	0.17795391380786896	0.08036331832408905	0.5318122506141663	0.3991438150405884	0.17061205208301544	0.36397963762283325	0.03736487030982971	0.06436491757631302	0.06942251324653625	0.20545271039009094	0.09724446386098862	-0.016060765832662582	0.4737966060638428	0.26279422640800476	0.07857821881771088	-0.05829795077443123	0.09006140381097794	0.15824316442012787	-0.042745813727378845	0.0610002800822258	-0.09877527505159378	0.061022624373435974	-0.03518126532435417	-0.07705629616975784	-0.048481542617082596	-0.0179850235581398	0.06643425673246384	0.08589395135641098	-0.07173328101634979	-0.010967823676764965	0.18108315765857697	0.06582678854465485	-0.16806401312351227	0.06330735981464386	-0.15585683286190033	-0.16299228370189667	-0.1093205139040947	-0.05649932101368904	0.12668611109256744	0.25071200728416443	0.12908217310905457	0.2632463276386261	0.045023415237665176	0.2345379889011383	0.051798127591609955	0.19408299028873444	0.22846785187721252	0.03590083494782448	0.14086322486400604	0.07306328415870667	-0.014978266321122646	0.01598641276359558	0.021585717797279358	0.16443513333797455	-0.01716328039765358	0.3351573050022125	0.09479217231273651	0.044371917843818665	-0.07195649296045303	0.15936818718910217	0.07364598661661148	0.47658783197402954	0.4755140542984009	0.19461862742900848	0.3671073615550995	0.4179110527038574	0.24813179671764374	0.00637845229357481	0.4568496644496918	0.46721118688583374	1.0	0.23339851200580597	0.3065085709095001	0.2483324110507965	0.11224276572465897	0.1283227801322937	0.1982942372560501	0.37688517570495605	0.06181417033076286	0.19456450641155243	0.24323537945747375	0.27116942405700684	0.264222115278244	
Non/temps/beau	-0.01971854455769062	-0.06101517751812935	-0.08142738789319992	0.0730353370308876	-0.18545953929424286	0.0002078760153381154	0.019070886075496674	-0.09755143523216248	-0.058807261288166046	-0.023369252681732178	0.020780669525265694	0.0274941548705101	-0.061362575739622116	-0.05918111652135849	0.0060643902979791164	0.03268566355109215	0.02281760424375534	0.07245835661888123	0.16582773625850677	0.035229623317718506	-0.012773829512298107	0.2667691707611084	0.11838991194963455	0.08380833268165588	0.26586025953292847	0.29647260904312134	0.3933831453323364	0.09117290377616882	0.12698669731616974	0.4101544916629791	0.2791294753551483	0.2446141541004181	0.31234392523765564	-0.022212402895092964	0.11420705914497375	0.11233863234519958	0.23113097250461578	0.09645624458789825	0.0434681661427021	0.1762939691543579	0.08705707639455795	0.10446015000343323	-0.016836324706673622	0.09746786952018738	-0.0015139331808313727	-0.018640486523509026	-0.06235804036259651	-0.1424817591905594	-0.028536485508084297	-0.0883420929312706	-0.24783824384212494	-0.07711716741323471	-0.1555367261171341	-0.06959877163171768	-0.050614506006240845	-0.08648354560136795	-0.11189055442810059	0.009094970300793648	-0.09928785264492035	-0.18474289774894714	-0.10677346587181091	-0.18634095788002014	-0.19531236588954926	-0.16986700892448425	-0.16873584687709808	0.0949469730257988	0.06868207454681396	0.002683724742382765	0.13357257843017578	0.0889832079410553	0.15440240502357483	0.14441487193107605	0.23461230099201202	0.2563123106956482	-0.10456760227680206	0.16496558487415314	0.008945350535213947	0.1168549656867981	0.01881921850144863	0.033164434134960175	0.11396362632513046	-0.023103676736354828	0.29038041830062866	0.01214174460619688	0.0664176195859909	0.010508294217288494	0.09150547534227371	0.07566964626312256	0.4268079996109009	0.35177189111709595	0.053427018225193024	0.18322224915027618	0.33446845412254333	0.041856322437524796	-0.021075788885354996	0.22622162103652954	0.27751439809799194	0.23339851200580597	1.0	0.21902905404567719	0.29004669189453125	0.22849658131599426	0.30917805433273315	0.26623597741127014	0.34352150559425354	0.01298291701823473	0.21606524288654327	0.2987314462661743	0.2745765447616577	0.04053168371319771	
Oui/père/bon	-0.08646225184202194	-0.08620958775281906	-0.12583447992801666	0.14216384291648865	-0.1528259664773941	0.135956808924675	0.02427016571164131	-0.03925887495279312	-0.09330529719591141	-0.06911186873912811	0.0012640786590054631	0.18705396354198456	0.0029056179337203503	0.1123158186674118	0.09318673610687256	0.04425952956080437	0.061429791152477264	0.06892107427120209	0.056389160454273224	-0.0334235243499279	-0.09639129787683487	0.18951767683029175	0.1443862020969391	0.14706383645534515	0.2875237464904785	0.26070350408554077	0.30885234475135803	0.190335214138031	0.11134467273950577	0.2735736668109894	0.20448942482471466	-0.03176230564713478	0.3654927909374237	0.0026387355756014585	0.10932014882564545	0.11374238133430481	0.25939318537712097	0.05921250954270363	0.0966314896941185	0.2567640542984009	0.11416375637054443	0.15600517392158508	0.04640844091773033	0.10928839445114136	0.019081400707364082	-0.02474399097263813	0.07407169789075851	-0.11012555658817291	0.047308605164289474	-0.05826139077544212	-0.15067096054553986	-0.0490017905831337	-0.1581181436777115	-0.015332157723605633	0.03510371223092079	-0.056512970477342606	-0.045112334191799164	0.03890538960695267	-0.09489771723747253	-0.1273331493139267	-0.007379258517175913	-0.16143393516540527	-0.08776498585939407	-0.15576905012130737	-0.034532904624938965	-0.001031997730024159	0.1308412253856659	0.04756511375308037	0.19104298949241638	0.07365834712982178	0.22513121366500854	0.2150372564792633	0.15033851563930511	0.19601599872112274	0.0812394767999649	0.17591005563735962	0.005161548964679241	0.11202163249254227	0.011507567949593067	0.09456147253513336	0.18854855000972748	0.04856397956609726	0.2840871512889862	0.06341395527124405	-0.0021975247655063868	-0.10858389735221863	0.13606593012809753	0.1251159906387329	0.4094736874103546	0.43935349583625793	0.020808113738894463	0.2875172197818756	0.2153564840555191	0.03980996832251549	0.09855975955724716	0.3416149616241455	0.3018469214439392	0.3065085709095001	0.21902905404567719	1.0	0.4233906865119934	0.46869465708732605	0.35430365800857544	0.4099448323249817	0.3926900327205658	0.2155882865190506	0.4573298692703247	0.45621204376220703	0.3867701590061188	0.2941564619541168	
Oui/élèves/bons	-0.1433536261320114	-0.04545961320400238	-0.1470545530319214	0.16532287001609802	-0.21365830302238464	0.17738503217697144	0.07101421803236008	0.0015117739094421268	-0.003968662116676569	0.031382836401462555	-0.004079157952219248	0.08003637939691544	-0.010067895986139774	0.10093286633491516	0.08564604818820953	0.21047182381153107	0.27843254804611206	0.08721844851970673	0.1538320630788803	0.09781154990196228	0.0670032873749733	0.3688644468784332	0.22457528114318848	0.1896139681339264	0.2628212869167328	0.31921353936195374	0.2987048923969269	0.2445751428604126	-0.05426013097167015	0.29301854968070984	0.22129686176776886	0.07308392971754074	0.19288749992847443	-0.05396151915192604	0.1655276119709015	0.17538176476955414	0.1854906976222992	-0.0523725189268589	0.1326594352722168	0.10222510248422623	0.0431801937520504	0.28273701667785645	-0.012674001045525074	-0.0007668938487768173	0.12290721386671066	-0.20162230730056763	0.13711190223693848	-0.0988803431391716	-0.06318002194166183	-0.003387104021385312	-0.1915227621793747	-0.11339885741472244	-0.059789665043354034	0.01234949566423893	-0.031523097306489944	0.03644605353474617	-0.1019357219338417	-0.06485765427350998	-0.07390061765909195	-0.06473925709724426	0.03318995237350464	-0.0819413810968399	-0.12268626689910889	0.06964945793151855	-0.07108590751886368	0.225311279296875	0.27007773518562317	0.20199769735336304	0.2737606465816498	-0.04076175391674042	0.34746184945106506	0.1667594462633133	0.17265063524246216	0.08184198290109634	0.13022480905056	0.17362800240516663	0.01815127395093441	0.08023196458816528	-0.018274717032909393	0.054172102361917496	0.08651561290025711	-0.040949903428554535	0.2769325375556946	0.12427235394716263	-0.031095018610358238	-0.16553723812103271	0.04876730963587761	0.20681139826774597	0.33743512630462646	0.2673346698284149	0.15084291994571686	0.10368886590003967	0.21868187189102173	0.17610687017440796	0.1527203470468521	0.28444576263427734	0.32994452118873596	0.2483324110507965	0.29004669189453125	0.4233906865119934	1.0	0.22843986749649048	0.32795628905296326	0.3366687595844269	0.5560116171836853	0.25162380933761597	0.2985917031764984	0.3887060880661011	0.5180070400238037	0.36989322304725647	
Oui/mère/bonne	0.021148163825273514	-0.07189865410327911	-0.01613469235599041	-0.04587080329656601	-0.03309608995914459	0.056015852838754654	0.10980232805013657	0.007215945050120354	-0.13162338733673096	-0.08540932834148407	0.1461835354566574	0.10644818842411041	0.04224076867103577	0.15842309594154358	0.18954701721668243	0.03411445394158363	0.08509156107902527	0.19466963410377502	0.109274722635746	-0.0064025153405964375	0.11271823942661285	0.18217842280864716	0.0870686024427414	0.10352209955453873	0.16791032254695892	0.12301799654960632	0.1742507517337799	0.023626970127224922	0.13232816755771637	0.11562921106815338	-0.035540446639060974	0.011444350704550743	0.08792002499103546	0.09509942680597305	0.2513820230960846	0.2145833820104599	0.20787931978702545	0.23457686603069305	0.1992799937725067	0.30406275391578674	0.3007623255252838	0.2489422857761383	0.2272561937570572	0.22278480231761932	0.05011956766247749	-0.01547823566943407	0.04124028980731964	-0.1632949709892273	0.1525459587574005	-0.1042696014046669	0.024885402992367744	-0.002015897771343589	-0.0406024307012558	-0.041976429522037506	-0.06876987963914871	-0.06028665974736214	0.1044711321592331	-0.031702373176813126	0.010448889806866646	-0.13166815042495728	0.03175267577171326	-0.01035194844007492	-0.057242002338171005	-0.15488645434379578	-0.09076927602291107	-0.15932054817676544	0.06265866011381149	0.1133466511964798	0.06436087936162949	0.15824146568775177	0.19296205043792725	0.3096063435077667	0.24448370933532715	0.32228365540504456	0.013916747644543648	0.1318943351507187	0.05859127268195152	0.23435962200164795	0.06006837263703346	0.1913520097732544	0.19536322355270386	0.2300291508436203	0.22387103736400604	0.1402977555990219	0.2389550805091858	0.266339510679245	0.24491509795188904	0.02776133082807064	0.062091343104839325	0.14092493057250977	0.02309112437069416	0.06540993601083755	0.1485968381166458	0.05026353895664215	0.03845801576972008	0.09902757406234741	0.10867642611265182	0.11224276572465897	0.22849658131599426	0.46869465708732605	0.22843986749649048	1.0	0.25050467252731323	0.3729688227176666	0.21376560628414154	0.11848042905330658	0.5180425643920898	0.36095699667930603	0.2436862587928772	0.3051551282405853	
