	Oui/vie/saine	Oui/personne/saine	Oui/peau/saine	Oui/nourriture/saine	Oui/chair/saine	Oui/écorces/saines	Oui/dents/saines	Oui/bouche/saine	Oui/jambe/saine	Oui/feuilles/saines	Non/colère/saine	Oui/bretelles/fines	Oui/peau/fine	Oui/couche/fine	Oui/robe/fine	Oui/lames/fines	Oui/feuilles/fines	Oui/moustaches/fines	Oui/laine/fine	Oui/tissu/fin	Oui/matelas/fin	Non/observateur/fin	Oui/marquise/belle	Oui/princesse/belle	Oui/chevaux/beaux	Oui/violon/beau	Oui/baron/beau	Oui/fleurs/belles	Oui/maison/belle	Oui/visage/beau	Oui/pantalon/beau	Oui/bateau/beau	Non/couple/beau	Oui/salle/grande	Oui/arbres/grands	Oui/escalier/grand	Oui/supermarché/grand	Oui/chapiteau/grand	Oui/écurie/grande	Oui/chapeau/grand	Oui/couteau/grand	Oui/îles/grandes	Oui/panneaux/grands	Non/journalistes/grands	Oui/lèvres/brillantes	Oui/veine/brillante	Oui/épées/brillantes	Oui/boule/brillante	Oui/constellations/brillantes	Oui/tissu/brillant	Oui/cuirasse/brillante	Oui/sphère/brillante	Oui/halo/brillant	Oui/pièces/brillantes	Non/idée/brillante	Oui/éclats/brillants	Oui/dents/brillantes	Oui/lunettes/brillantes	Oui/chaussures/brillantes	Oui/cristaux/brillants	Oui/lame/brillante	Oui/lune/brillante	Oui/métal/brillant	Oui/anneau/brillant	Oui/aiguilles/brillantes	Non/élève/brillant	Oui/moustache/fine	Oui/membrane/fine	Oui/sandales/fines	Oui/pattes/fines	Oui/lunettes/fines	Oui/bandes/fines	Oui/mouchoir/fin	Oui/collier/fin	Oui/cigarettes/fines	Oui/stylet/fin	Non/ouïe/fine	Oui/cadres/grands	Oui/lévrier/grand	Oui/nef/grande	Oui/portefeuille/grand	Oui/figurines/grandes	Oui/salon/grand	Oui/fenêtres/grandes	Oui/carnets/grands	Oui/mains/grandes	Oui/arc/grand	Non/chanteur/grand	Oui/salon/beau	Oui/garçon/beau	Oui/robe/belle	Oui/bracelet/beau	Oui/sièges/beaux	Oui/feuillages/beaux	Oui/cathédrale/belle	Oui/seins/beaux	Oui/table/belle	Oui/chapeau/beau	Non/temps/beau	Oui/père/bon	Oui/élèves/bons	Oui/mère/bonne	Oui/nageur/bon	Oui/tireur/bon	Oui/étudiants/bons	Oui/professeure/bonne	Oui/commandant/bon	Oui/jardinier/bon	Oui/comédienne/bonne	Non/douche/bonne
Oui/éclats/brillants	0.15137504041194916	0.10688735544681549	0.14921332895755768	0.05203201249241829	0.16972021758556366	0.37258172035217285	0.3502190411090851	0.10635757446289062	0.08096247166395187	0.40626317262649536	0.01884625479578972	0.3530782163143158	0.13246963918209076	0.023026883602142334	0.06814416497945786	0.42299094796180725	0.2651776671409607	0.2402733862400055	0.13977505266666412	0.0867190733551979	0.04804595559835434	-0.07676126062870026	0.08754918724298477	0.0941571295261383	0.4097599983215332	0.09277472645044327	0.05964513123035431	0.41276815533638	0.10601065307855606	0.15354321897029877	0.09703916311264038	0.07855939120054245	0.09294793754816055	0.1347692906856537	0.337780237197876	0.08170359581708908	0.15137417614459991	0.20998261868953705	0.2046162486076355	0.14021897315979004	0.09969756007194519	0.3932570219039917	0.44862931966781616	0.48294198513031006	0.5828635692596436	0.46675434708595276	0.7369828820228577	0.5187588930130005	0.6309497952461243	0.4069848358631134	0.38192251324653625	0.32763487100601196	0.5127582550048828	0.7011910676956177	0.2794940173625946	1.0	0.6864316463470459	0.6901868581771851	0.6944963335990906	0.8607413172721863	0.34735098481178284	0.34251779317855835	0.438079297542572	0.371981680393219	0.6732568740844727	0.34632954001426697	0.009657640941441059	0.015717022120952606	0.23838961124420166	0.4198305606842041	0.14031410217285156	0.23150719702243805	0.06354951113462448	0.09106940776109695	0.3589361906051636	0.1752328872680664	0.1940605640411377	0.3905835449695587	0.07901911437511444	0.090176522731781	0.13286751508712769	0.3743966519832611	0.08036508411169052	0.39185571670532227	0.3503245711326599	0.3396948277950287	0.18388566374778748	0.13471366465091705	0.09160355478525162	0.14255209267139435	0.09529341757297516	0.19848184287548065	0.43322107195854187	0.5037216544151306	0.10234393179416656	0.513037919998169	0.06673705577850342	0.16032065451145172	-0.013903544284403324	0.003554845228791237	0.2623700499534607	-0.03112824261188507	-0.08227461576461792	0.04255301132798195	0.13278786838054657	-0.041168875992298126	-0.011683953925967216	0.04383889585733414	0.1489342451095581	-0.03757886588573456	
Oui/dents/brillantes	0.1342172622680664	0.05054109916090965	0.1617828756570816	0.012547815218567848	0.0964803621172905	0.5362120270729065	0.5079048871994019	0.13614949584007263	0.0793040469288826	0.5402166247367859	-0.02614794485270977	0.41339734196662903	0.12364283204078674	-0.05035421997308731	0.03416409716010094	0.4953075647354126	0.2874069809913635	0.3286462128162384	0.03653253987431526	-0.0224752239882946	-0.014087771065533161	-0.1283113807439804	0.044556181877851486	0.0826718807220459	0.35170385241508484	0.042114824056625366	-0.033159732818603516	0.45208409428596497	0.10162247717380524	0.15348660945892334	0.05276291444897652	0.060036301612854004	0.03222120180726051	0.059980664402246475	0.299437940120697	0.02800048515200615	0.07066847383975983	0.14534595608711243	0.16365398466587067	0.08790335059165955	0.10823380947113037	0.3877672553062439	0.3486649990081787	0.4328548312187195	0.68336421251297	0.47889500856399536	0.8456036448478699	0.44682228565216064	0.6835066676139832	0.253663033246994	0.3350549042224884	0.2699749171733856	0.3459784686565399	0.8136767745018005	0.24049396812915802	0.6864316463470459	1.0	0.8738887310028076	0.8240900635719299	0.6533403992652893	0.2619573473930359	0.29549938440322876	0.3063892424106598	0.21847416460514069	0.749153733253479	0.25205084681510925	-0.01764390617609024	-0.09096439927816391	0.2879529893398285	0.530133068561554	0.24265441298484802	0.3045410215854645	-0.031493350863456726	0.0025425883941352367	0.44228532910346985	0.11508931964635849	0.16565939784049988	0.32334136962890625	0.034654345363378525	0.05971091240644455	0.11033137887716293	0.4351448714733124	0.0070784869603812695	0.48440179228782654	0.2933075726032257	0.4349173605442047	0.14730997383594513	0.08184047788381577	0.023488622158765793	0.08561868220567703	0.07707580178976059	0.12884266674518585	0.4469434320926666	0.48129937052726746	0.06006709113717079	0.4242851138114929	0.026917288079857826	0.1342926025390625	-0.06059419736266136	-0.030638156458735466	0.18792641162872314	0.005107457749545574	-0.03419508785009384	0.04153122007846832	0.07773645222187042	0.005491296760737896	-0.03103255294263363	0.014185650274157524	0.16401377320289612	-0.050025731325149536	
Oui/lunettes/brillantes	0.09708058089017868	0.03755484148859978	0.1429031491279602	-0.007646846119314432	0.07441984862089157	0.5984969735145569	0.5296725034713745	0.12028275430202484	0.03632606193423271	0.6114190816879272	-0.04121837764978409	0.49298420548439026	0.10745284706354141	-0.02129984460771084	0.04344544559717178	0.5766651630401611	0.3706008791923523	0.3900616765022278	0.05453651398420334	-0.001239993143826723	-0.0006439569406211376	-0.1440991759300232	0.04306105524301529	0.08142291009426117	0.3860473930835724	0.0403621606528759	-0.02536352165043354	0.4940672814846039	0.08093118667602539	0.1071639209985733	0.043926022946834564	0.05684681981801987	0.02940514124929905	0.05287078022956848	0.38543879985809326	0.0345815010368824	0.10709894448518753	0.16420777142047882	0.13628201186656952	0.10553282499313354	0.1187940314412117	0.44089534878730774	0.41077953577041626	0.5079732537269592	0.7496340870857239	0.4780209958553314	0.8568900227546692	0.43939587473869324	0.7355015873908997	0.28656908869743347	0.2953166365623474	0.1970721036195755	0.3844698369503021	0.8300536870956421	0.16798362135887146	0.6901868581771851	0.8738887310028076	1.0	0.8632234930992126	0.6996198296546936	0.2388923168182373	0.25997498631477356	0.36411118507385254	0.23904740810394287	0.7250020503997803	0.2435615211725235	-0.0022123672533780336	-0.059911441057920456	0.36417901515960693	0.549900472164154	0.3123754858970642	0.39450526237487793	0.012678458355367184	0.04050356522202492	0.5288332104682922	0.1336434781551361	0.14707349240779877	0.41753724217414856	0.04588965326547623	0.06699080765247345	0.13599324226379395	0.5024586915969849	0.01740679331123829	0.5457518100738525	0.3510880768299103	0.4604716897010803	0.18286512792110443	0.11153624951839447	0.023345384746789932	0.11455860733985901	0.06606044620275497	0.1601717174053192	0.451416939496994	0.5184929966926575	0.0836157500743866	0.4466276466846466	0.05715664476156235	0.11753811687231064	-0.08816175907850266	0.010601677931845188	0.25698432326316833	0.022851750254631042	-0.028674189001321793	0.0871526449918747	0.12354245781898499	-0.006552990060299635	0.009678146801888943	0.046999942511320114	0.19733038544654846	-0.03367636352777481	
Oui/chaussures/brillantes	0.11989928781986237	0.05378582328557968	0.09721904247999191	0.012474204413592815	0.09071541577577591	0.5353587865829468	0.4462459683418274	0.1140655130147934	0.06744180619716644	0.5242039561271667	-0.05457591265439987	0.4519236087799072	0.09991934895515442	-0.05568110570311546	0.02324775978922844	0.5641500353813171	0.3348347246646881	0.3523346781730652	0.03993155434727669	-0.01445028092712164	-0.033358994871377945	-0.1587374210357666	0.05014670640230179	0.05464537441730499	0.31594038009643555	-0.007828157395124435	-0.05721922963857651	0.4143730401992798	0.0482981912791729	0.035684939473867416	0.01476394385099411	-0.002943970263004303	0.021120822057127953	0.04465295001864433	0.28106415271759033	0.034544724971055984	0.07890628278255463	0.12363014370203018	0.10691150277853012	0.08530817180871964	0.04958942532539368	0.4195654094219208	0.3574967086315155	0.4417704641819	0.793465256690979	0.5065338015556335	0.8451007604598999	0.49021488428115845	0.7824841737747192	0.3330143392086029	0.3303670585155487	0.33987554907798767	0.3883873522281647	0.9360948801040649	0.2798125743865967	0.6944963335990906	0.8240900635719299	0.8632234930992126	1.0	0.6870003342628479	0.32922762632369995	0.3734813332557678	0.37756288051605225	0.28151312470436096	0.7856596112251282	0.2672507166862488	-0.022576086223125458	-0.056153133511543274	0.33994895219802856	0.48127061128616333	0.29127681255340576	0.34948793053627014	-0.037982966750860214	-0.013330880552530289	0.5148584842681885	0.07147659361362457	0.14566905796527863	0.34610939025878906	0.012568915262818336	0.03573540970683098	0.0934317409992218	0.45565006136894226	-0.0012566001387313008	0.47663405537605286	0.32544609904289246	0.41600415110588074	0.12741619348526	0.07820972800254822	-0.03873634338378906	0.011591175571084023	0.07014395296573639	0.09891557693481445	0.34135231375694275	0.40976226329803467	0.04329761117696762	0.3819817900657654	0.04298649728298187	0.046361926943063736	-0.09070035070180893	-0.05981502681970596	0.22143493592739105	0.008063361048698425	-0.10039187222719193	0.02652730792760849	0.09010303020477295	0.023858124390244484	-0.068180151283741	-0.04226243868470192	0.10480029135942459	-0.09647688269615173	
Oui/cristaux/brillants	0.12314082682132721	0.12509474158287048	0.09179989248514175	0.0235353522002697	0.16700056195259094	0.453296035528183	0.3708295524120331	0.09555499255657196	0.06310293823480606	0.4457899034023285	-0.04491535946726799	0.3665641248226166	0.07541826367378235	-0.02392033115029335	0.010888084769248962	0.45940372347831726	0.28329557180404663	0.25622260570526123	0.11421257257461548	0.046663329005241394	0.015174398198723793	-0.12661613523960114	0.10754117369651794	0.08367037028074265	0.42573726177215576	0.08743388205766678	0.05805480107665062	0.42320454120635986	0.11859506368637085	0.1182602122426033	0.09118437767028809	0.07257112860679626	0.09110554307699203	0.11479637026786804	0.36984941363334656	0.08918691426515579	0.16504521667957306	0.2242591232061386	0.1767287254333496	0.17734703421592712	0.0986570343375206	0.4346816837787628	0.47163090109825134	0.5600810050964355	0.6272776126861572	0.47933587431907654	0.6795876622200012	0.4656447172164917	0.6619590520858765	0.3650139272212982	0.33604463934898376	0.33339783549308777	0.524871289730072	0.688566267490387	0.1884588748216629	0.8607413172721863	0.6533403992652893	0.6996198296546936	0.6870003342628479	1.0	0.29070010781288147	0.3064424991607666	0.4969802796840668	0.3721204400062561	0.6469744443893433	0.30203112959861755	-0.03197771683335304	-0.010875792242586613	0.23854126036167145	0.4568386673927307	0.20248466730117798	0.27851778268814087	0.03379938006401062	0.0535266287624836	0.40130695700645447	0.16656333208084106	0.15034399926662445	0.4530028700828552	0.08541623502969742	0.08617933839559555	0.14293357729911804	0.4204210638999939	0.0996730774641037	0.45983585715293884	0.4029533267021179	0.40289974212646484	0.1676810085773468	0.1322716623544693	0.046451568603515625	0.11695811152458191	0.08198685944080353	0.18279853463172913	0.44857800006866455	0.5095838904380798	0.10427512973546982	0.5086717009544373	0.07527352124452591	0.11632437258958817	-0.013955175876617432	-0.038656651973724365	0.30142390727996826	-0.011161301285028458	-0.07025215029716492	0.03992230072617531	0.14135493338108063	-0.07381286472082138	-0.040358416736125946	0.003963072784245014	0.16041472554206848	-0.05456998571753502	
Oui/lame/brillante	0.5331349968910217	0.5533350110054016	0.6145290732383728	0.47263553738594055	0.5764002799987793	0.08895934373140335	0.14489808678627014	0.4995928108692169	0.5344871878623962	0.05365860089659691	0.3623100817203522	0.034004610031843185	0.5473629832267761	0.3376998007297516	0.46647047996520996	0.09127727895975113	0.06532084941864014	0.05375070124864578	0.4407762289047241	0.3849405348300934	0.3257611393928528	0.2515406012535095	0.36611202359199524	0.3129882216453552	0.03248422592878342	0.23632308840751648	0.25131338834762573	-0.006414327304810286	0.3094779849052429	0.2799680531024933	0.2963942587375641	0.28980129957199097	0.23702627420425415	0.4609498381614685	-0.04494042694568634	0.3094649910926819	0.31969866156578064	0.2872520089149475	0.37641215324401855	0.3462051749229431	0.23895344138145447	0.1358911097049713	0.1576487272977829	-0.04618402197957039	0.3013545870780945	0.7080443501472473	0.2764049470424652	0.7701576352119446	0.38057219982147217	0.670952558517456	0.6563931107521057	0.6643485426902771	0.5700970888137817	0.2852762043476105	0.6537487506866455	0.34735098481178284	0.2619573473930359	0.2388923168182373	0.32922762632369995	0.29070010781288147	1.0	0.6446897387504578	0.5776551365852356	0.661232590675354	0.3793599307537079	0.45309898257255554	0.37356728315353394	0.4266805052757263	0.06870429217815399	-0.08111747354269028	0.05540592595934868	-0.10493196547031403	0.3561913073062897	0.3295500874519348	0.07486564666032791	0.2974054515361786	0.47786301374435425	0.08811996877193451	0.286769837141037	0.45597708225250244	0.2506468594074249	0.13681229948997498	0.30420970916748047	0.02496275305747986	0.09951165318489075	0.1091172993183136	0.2867642045021057	0.26816099882125854	0.26871243119239807	0.22352230548858643	0.37283721566200256	0.2876144051551819	-0.034599099308252335	0.040712159126996994	0.34866318106651306	0.058666594326496124	0.3901402950286865	0.27790069580078125	0.2300783395767212	0.13286809623241425	-0.0097602978348732	0.3081972599029541	0.05975513160228729	0.2104014903306961	-0.052259743213653564	0.3343919515609741	0.18828798830509186	0.20597171783447266	0.3007294535636902	0.37639176845550537	
Oui/lune/brillante	0.3678622245788574	0.3917520046234131	0.3932808041572571	0.4905359148979187	0.4125621020793915	0.003669337835162878	0.01836165226995945	0.41640934348106384	0.42261794209480286	-0.020356077700853348	0.3657672703266144	0.032374244183301926	0.328713595867157	0.2603451609611511	0.31859150528907776	0.026246609166264534	-0.046502918004989624	-0.03570796549320221	0.330554336309433	0.23949319124221802	0.23880822956562042	0.20361614227294922	0.2194477617740631	0.3360712230205536	0.012294280342757702	0.1829097718000412	0.09543035179376602	-0.04380831867456436	0.22502009570598602	0.20497164130210876	0.16677697002887726	0.1319872885942459	0.12405220419168472	0.38745930790901184	-0.05474771186709404	0.15385185182094574	0.25231656432151794	0.2412952035665512	0.31325826048851013	0.2202625721693039	0.15193527936935425	0.11938583850860596	0.13372834026813507	0.007162290625274181	0.19543392956256866	0.555277943611145	0.32123464345932007	0.6434776782989502	0.31627902388572693	0.5311076641082764	0.6055518388748169	0.6826609373092651	0.43593862652778625	0.3691435754299164	0.6949668526649475	0.34251779317855835	0.29549938440322876	0.25997498631477356	0.3734813332557678	0.3064424991607666	0.6446897387504578	1.0	0.47232091426849365	0.5257808566093445	0.41294893622398376	0.5843331217765808	0.25314635038375854	0.31608662009239197	-0.0073447576723992825	-0.06545250117778778	-0.05862918868660927	-0.13408291339874268	0.19102372229099274	0.18667718768119812	-0.0043312679044902325	0.2429680973291397	0.4959343671798706	0.047563232481479645	0.25607869029045105	0.3085342049598694	0.1607905626296997	0.08370023965835571	0.22217342257499695	-0.0008804484969004989	0.08583927154541016	0.05544343218207359	0.2099352926015854	0.14950093626976013	0.13560901582241058	0.16299739480018616	0.34333857893943787	0.23990340530872345	-0.04690864309668541	0.07065079361200333	0.2273281216621399	0.1166476383805275	0.25115126371383667	0.1863250583410263	0.1018626019358635	0.04219067469239235	-5.0614430620044e-06	0.2225426435470581	0.004548083525151014	0.15402723848819733	-0.038872383534908295	0.4194790720939636	0.10700403153896332	0.1422865390777588	0.26705262064933777	0.2675287425518036	
Oui/métal/brillant	0.29083454608917236	0.29220888018608093	0.3289914131164551	0.2628784775733948	0.38654017448425293	0.13226939737796783	0.1426255851984024	0.29738903045654297	0.2548952102661133	0.10848215967416763	0.1584159880876541	0.07636575400829315	0.34860867261886597	0.25667980313301086	0.24874091148376465	0.1900024116039276	0.12676678597927094	0.08441285043954849	0.3285733163356781	0.4190170168876648	0.3942527174949646	0.23055283725261688	0.34990963339805603	0.3289145529270172	0.2094697207212448	0.34898412227630615	0.3048918545246124	0.1378462016582489	0.3459616005420685	0.33956772089004517	0.37576666474342346	0.35296332836151123	0.3626921772956848	0.40550920367240906	0.17547719180583954	0.37728461623191833	0.5076469779014587	0.46932944655418396	0.33989548683166504	0.45318037271499634	0.37460246682167053	0.23866146802902222	0.2608107626438141	0.20457032322883606	0.3185964524745941	0.5740085244178772	0.35045143961906433	0.5535199642181396	0.46055060625076294	0.7833234667778015	0.46193376183509827	0.38861820101737976	0.716825008392334	0.36626026034355164	0.44036030769348145	0.438079297542572	0.3063892424106598	0.36411118507385254	0.37756288051605225	0.4969802796840668	0.5776551365852356	0.47232091426849365	1.0	0.8076709508895874	0.36616986989974976	0.529710054397583	0.23858113586902618	0.27962934970855713	0.09761246293783188	0.007315576542168856	0.12535320222377777	-0.0011009100126102567	0.39162585139274597	0.36206814646720886	0.21026603877544403	0.35873472690582275	0.30518728494644165	0.28935229778289795	0.40705379843711853	0.34996166825294495	0.41989266872406006	0.26578056812286377	0.46152472496032715	0.19047661125659943	0.22264055907726288	0.19857269525527954	0.4119095206260681	0.36932238936424255	0.33675676584243774	0.3397568166255951	0.3470894992351532	0.42098474502563477	0.10798682272434235	0.1806688904762268	0.34930384159088135	0.21317730844020844	0.3752119243144989	0.30598512291908264	0.25474584102630615	0.22856533527374268	0.1560213416814804	0.23677533864974976	0.20381641387939453	0.3356061279773712	0.06779938191175461	0.18126462399959564	0.2608300447463989	0.30946189165115356	0.25628557801246643	0.2892106771469116	
Oui/anneau/brillant	0.343258798122406	0.37700361013412476	0.3979519307613373	0.3325154781341553	0.41755855083465576	0.021384142339229584	0.07784983515739441	0.330737829208374	0.34996625781059265	0.0471491739153862	0.2584856152534485	0.037755053490400314	0.407898485660553	0.37564772367477417	0.3777860105037689	0.07177811861038208	0.08958641439676285	0.07629410177469254	0.388089120388031	0.5356821417808533	0.46858665347099304	0.37442371249198914	0.35583388805389404	0.3821733295917511	0.1428275853395462	0.4023241400718689	0.3790726959705353	0.02250175178050995	0.35844874382019043	0.40085741877555847	0.4197663962841034	0.3859935700893402	0.3615787923336029	0.4293023347854614	0.10680212825536728	0.42627647519111633	0.5292551517486572	0.477652370929718	0.3540138900279999	0.48892632126808167	0.42842936515808105	0.13987508416175842	0.19008351862430573	0.08195316791534424	0.2333126962184906	0.5441132187843323	0.23978914320468903	0.5664220452308655	0.3714805543422699	0.7974236011505127	0.5063345432281494	0.4045402407646179	0.7491071820259094	0.27193447947502136	0.5443702340126038	0.371981680393219	0.21847416460514069	0.23904740810394287	0.28151312470436096	0.3721204400062561	0.661232590675354	0.5257808566093445	0.8076709508895874	1.0	0.27826640009880066	0.5894339680671692	0.3451874256134033	0.3684319257736206	0.11438067257404327	-0.05780415236949921	0.09132995456457138	-0.05686231330037117	0.4925881326198578	0.4816862940788269	0.1364835798740387	0.44199177622795105	0.3705488443374634	0.2077079862356186	0.45233792066574097	0.3950905203819275	0.4339607357978821	0.162449911236763	0.4772194027900696	0.08557117730379105	0.12677940726280212	0.12564828991889954	0.45749202370643616	0.4137011766433716	0.4102465510368347	0.38098081946372986	0.41104236245155334	0.4491249918937683	-0.01781054399907589	0.07669080793857574	0.370901495218277	0.13992276787757874	0.3570360839366913	0.35797396302223206	0.3148432672023773	0.2756611704826355	0.054605938494205475	0.26837876439094543	0.2769162952899933	0.38767170906066895	-0.007971283048391342	0.2835634648799896	0.31498032808303833	0.380958616733551	0.2525424659252167	0.36077195405960083	
Oui/aiguilles/brillantes	0.14522986114025116	0.09759914875030518	0.12241631001234055	0.06664776057004929	0.1544179618358612	0.4320448935031891	0.39211493730545044	0.11920570582151413	0.15289156138896942	0.4418739974498749	-0.008582468144595623	0.3486802279949188	0.13858681917190552	-0.005572278518229723	0.05558781698346138	0.4877939522266388	0.2883256673812866	0.30023136734962463	0.14460685849189758	-0.012318138964474201	-0.019290795549750328	-0.1468799114227295	0.04715220257639885	0.04719560593366623	0.2467333823442459	0.0024158142041414976	-0.0777537077665329	0.39274391531944275	0.050889547914266586	0.02525581605732441	0.018389781937003136	-0.032120782881975174	0.0416705347597599	0.09666279703378677	0.23637530207633972	0.04918156936764717	0.0971590057015419	0.13195428252220154	0.1728295534849167	0.09774988889694214	0.0549287311732769	0.3782119154930115	0.3077072203159332	0.4011616110801697	0.6247936487197876	0.5555679798126221	0.8252290487289429	0.49712079763412476	0.7121047973632812	0.3168870210647583	0.38058313727378845	0.4923030734062195	0.3633856177330017	0.7796132564544678	0.3129603862762451	0.6732568740844727	0.749153733253479	0.7250020503997803	0.7856596112251282	0.6469744443893433	0.3793599307537079	0.41294893622398376	0.36616986989974976	0.27826640009880066	1.0	0.3008962869644165	-0.006506412755697966	-0.023021139204502106	0.3020489513874054	0.38396844267845154	0.20744605362415314	0.2509685754776001	-0.015158244408667088	0.015968257561326027	0.4508296251296997	0.0404374822974205	0.1607389599084854	0.2646174430847168	0.07133892178535461	0.12056563794612885	0.09966934472322464	0.43063226342201233	0.038800448179244995	0.4055098593235016	0.24612875282764435	0.38008996844291687	0.14351993799209595	0.08574681729078293	-0.040317993611097336	0.005655280314385891	0.03577771782875061	0.08970491588115692	0.29538270831108093	0.33214059472084045	0.03886966407299042	0.36516502499580383	0.034739501774311066	0.04138989374041557	-0.05923819914460182	-0.0857277512550354	0.14021199941635132	-0.0225160401314497	-0.14109714329242706	-0.03714895620942116	0.037283070385456085	-0.02050836756825447	-0.08993370831012726	-0.05353778600692749	0.10582790523767471	-0.07301967591047287	
Non/élève/brillant	0.24653947353363037	0.30119752883911133	0.3013252913951874	0.36679813265800476	0.32261791825294495	0.03850001469254494	0.041318800300359726	0.35028931498527527	0.320619136095047	0.046082306653261185	0.3304944932460785	0.018229560926556587	0.2964384853839874	0.25089964270591736	0.28918325901031494	0.02409638836979866	0.007726545445621014	0.04818383604288101	0.32603541016578674	0.32501420378685	0.29687821865081787	0.295244961977005	0.2376594990491867	0.35008949041366577	0.14134927093982697	0.3772146701812744	0.2762591242790222	0.07630667090415955	0.2771802246570587	0.35955119132995605	0.3468441069126129	0.2734990119934082	0.3140404224395752	0.4103741943836212	0.13867469131946564	0.3104146122932434	0.49309900403022766	0.4594854414463043	0.38879427313804626	0.3910042941570282	0.37637683749198914	0.17576712369918823	0.19867023825645447	0.18031615018844604	0.0943649634718895	0.4515111446380615	0.2918755114078522	0.46604597568511963	0.2054465413093567	0.5854072570800781	0.4612143039703369	0.43477749824523926	0.5850873589515686	0.2575789988040924	0.6056742668151855	0.34632954001426697	0.25205084681510925	0.2435615211725235	0.2672507166862488	0.30203112959861755	0.45309898257255554	0.5843331217765808	0.529710054397583	0.5894339680671692	0.3008962869644165	1.0	0.22264732420444489	0.2585935890674591	0.07748718559741974	-0.030276715755462646	0.008095936849713326	-0.07765862345695496	0.31585586071014404	0.332795649766922	0.029037460684776306	0.35338735580444336	0.3668099641799927	0.15187014639377594	0.489856481552124	0.35585564374923706	0.39289069175720215	0.16401654481887817	0.4148638844490051	0.12553201615810394	0.1409129500389099	0.13607531785964966	0.43867337703704834	0.4037187397480011	0.37864774465560913	0.3951205015182495	0.3549541234970093	0.4060749411582947	0.0020226025953888893	0.14658641815185547	0.31519579887390137	0.19704866409301758	0.25058043003082275	0.381660521030426	0.19702006876468658	0.34421345591545105	0.1386888474225998	0.28865453600883484	0.27452582120895386	0.37746089696884155	0.04437938332557678	0.4062318205833435	0.3661747872829437	0.4462515413761139	0.3271239697933197	0.33650487661361694	
Oui/moustache/fine	0.306002140045166	0.3532925546169281	0.3896322548389435	0.38563692569732666	0.33121737837791443	0.009310509078204632	0.05047301575541496	0.3616859018802643	0.34216782450675964	-0.028797553852200508	0.43908268213272095	0.31865936517715454	0.6032363772392273	0.7599954605102539	0.7831140160560608	0.11323144286870956	0.4238283038139343	0.49474382400512695	0.6057636737823486	0.48332032561302185	0.5410110354423523	0.4618717133998871	0.4248354434967041	0.40817689895629883	0.20002567768096924	0.4015955328941345	0.34632429480552673	0.035884443670511246	0.357178658246994	0.37148740887641907	0.4408612549304962	0.4255170226097107	0.33951205015182495	0.46793222427368164	0.13384898006916046	0.35869288444519043	0.4242936074733734	0.3968745172023773	0.4220472574234009	0.4991214871406555	0.42227962613105774	0.1892320215702057	0.23063020408153534	-0.0024037242401391268	-0.010033007711172104	0.29962044954299927	-0.018673807382583618	0.2464863657951355	0.02598527818918228	0.3071850836277008	0.4388286769390106	0.1487085372209549	0.22522619366645813	-0.05546465143561363	0.31148067116737366	0.009657640941441059	-0.01764390617609024	-0.0022123672533780336	-0.022576086223125458	-0.03197771683335304	0.37356728315353394	0.25314635038375854	0.23858113586902618	0.3451874256134033	-0.006506412755697966	0.22264732420444489	1.0	0.7629392743110657	0.4642105996608734	0.1986878365278244	0.5041118860244751	0.2799232304096222	0.6340162754058838	0.630935788154602	0.21949966251850128	0.41764482855796814	0.47884896397590637	0.20440340042114258	0.35995665192604065	0.5449526309967041	0.43918895721435547	0.23725076019763947	0.3909040689468384	0.1538415402173996	0.208583801984787	0.21833670139312744	0.4320887327194214	0.3602142632007599	0.35141807794570923	0.39598551392555237	0.4703843593597412	0.4468797743320465	0.04561823606491089	0.06252679973840714	0.510034441947937	0.13231199979782104	0.49526727199554443	0.3978165090084076	0.28359895944595337	0.34758272767066956	0.11870437860488892	0.4088534116744995	0.33972567319869995	0.39142510294914246	0.128408282995224	0.4232206642627716	0.3900375962257385	0.4060487449169159	0.27286210656166077	0.5187829732894897	
