	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Oui/balles/plomb	Oui/lamelles/plomb	Oui/balle/plomb	Oui/noyaux/plomb	Oui/cartouches/plomb	Oui/billes/plomb	Oui/boulet/plomb	Oui/bille/plomb	Oui/plaque/plomb	Oui/coupole/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Non/silence/plomb	Oui/urne/plomb	Oui/tablette/plomb	Oui/tuyau/plomb	Oui/cercueil/plomb	Oui/cage/plomb	Oui/gants/plomb	Oui/masse/plomb	Oui/lingot/plomb	Oui/morceau/plomb	Oui/armatures/plomb
Oui/urne/plomb	0.28390297293663025	0.279712051153183	0.2737099230289459	0.30487218499183655	0.25360333919525146	0.28725212812423706	0.3013966977596283	0.2672114670276642	0.15990404784679413	0.24227087199687958	0.29138219356536865	0.09858369082212448	0.3985450267791748	0.25391310453414917	0.27143627405166626	0.24434830248355865	0.2570706009864807	0.40431398153305054	0.3123686909675598	0.34822696447372437	0.3124365210533142	0.27665427327156067	0.31470710039138794	0.27461957931518555	0.2933503985404968	0.2678186893463135	0.2622215747833252	0.2661236822605133	0.23408730328083038	0.2642247974872589	1.0	0.41534337401390076	0.24713894724845886	0.37791067361831665	0.32315337657928467	0.2825275957584381	0.3002084791660309	0.3645978569984436	0.23030874133110046	0.27520596981048584	
Oui/tablette/plomb	0.34275156259536743	0.325530469417572	0.3772551417350769	0.3322688043117523	0.2903992235660553	0.3135971426963806	0.3441718518733978	0.25710082054138184	0.2637646198272705	0.34763288497924805	0.37116721272468567	0.2337474822998047	0.4278155565261841	0.21556487679481506	0.27457356452941895	0.2689546048641205	0.39311540126800537	0.5401768088340759	0.4876553416252136	0.32134121656417847	0.35573604702949524	0.35517048835754395	0.33986619114875793	0.38450056314468384	0.39283040165901184	0.3233882784843445	0.32970455288887024	0.3681686222553253	0.35298970341682434	0.3588302433490753	0.41534337401390076	1.0	0.379849374294281	0.4273418188095093	0.508215606212616	0.29939883947372437	0.39594924449920654	0.3992103338241577	0.47922196984291077	0.2828792333602905	
Oui/tuyau/plomb	0.37222227454185486	0.3909378945827484	0.37052789330482483	0.3763951361179352	0.37572014331817627	0.3542250692844391	0.39235517382621765	0.363160103559494	0.2733567953109741	0.4016875922679901	0.11669561266899109	0.0980389341711998	0.254014253616333	0.08558275550603867	0.15738274157047272	0.1502772569656372	0.3685322105884552	0.3121660351753235	0.3677513003349304	0.1105300635099411	0.39248448610305786	0.343887597322464	0.3272477090358734	0.36497172713279724	0.34971755743026733	0.3125140070915222	0.3351926803588867	0.33464622497558594	0.37214404344558716	0.32804980874061584	0.24713894724845886	0.379849374294281	1.0	0.39288944005966187	0.3581560254096985	0.20458637177944183	0.27275753021240234	0.3770597279071808	0.48186856508255005	0.08721974492073059	
Oui/cercueil/plomb	0.46066996455192566	0.42662492394447327	0.4992588758468628	0.35807305574417114	0.42519834637641907	0.3819333016872406	0.39742034673690796	0.3253549337387085	0.43224552273750305	0.40595000982284546	0.24917730689048767	0.12015420198440552	0.29099375009536743	0.1825966089963913	0.20176729559898376	0.17487123608589172	0.5145007371902466	0.2997525930404663	0.3435327112674713	0.1815885305404663	0.5383716225624084	0.5320363640785217	0.46980947256088257	0.5255808234214783	0.5251913070678711	0.44203928112983704	0.5317906141281128	0.5025539398193359	0.5274196863174438	0.5089196562767029	0.37791067361831665	0.4273418188095093	0.39288944005966187	1.0	0.4789629280567169	0.26492074131965637	0.17419752478599548	0.24636541306972504	0.46041327714920044	0.10523343086242676	
Oui/cage/plomb	0.3190647065639496	0.2616569697856903	0.35448163747787476	0.25208237767219543	0.28036803007125854	0.23908966779708862	0.2905704379081726	0.17373357713222504	0.26306217908859253	0.29882869124412537	0.25304219126701355	0.15961946547031403	0.34396544098854065	0.23485684394836426	0.23334859311580658	0.1568387746810913	0.49054428935050964	0.45331114530563354	0.43583229184150696	0.30875682830810547	0.3082725405693054	0.3328573405742645	0.28652337193489075	0.34965941309928894	0.32138973474502563	0.28760483860969543	0.30951058864593506	0.30271169543266296	0.31796061992645264	0.34705066680908203	0.32315337657928467	0.508215606212616	0.3581560254096985	0.4789629280567169	1.0	0.19963465631008148	0.2851715087890625	0.2413691282272339	0.3530826270580292	0.13599883019924164	
Oui/gants/plomb	0.218772292137146	0.18877986073493958	0.19242481887340546	0.2467629611492157	0.14013038575649261	0.2294091135263443	0.24226593971252441	0.21564912796020508	0.0985279455780983	0.24170897901058197	0.5305149555206299	0.28632909059524536	0.23636245727539062	0.49148157238960266	0.4155590832233429	0.4565618932247162	0.2248210608959198	0.16887566447257996	0.1892486810684204	0.08109971135854721	0.18111084401607513	0.19795840978622437	0.2306322306394577	0.2160504013299942	0.1766243875026703	0.27330413460731506	0.15667860209941864	0.2158946543931961	0.14311803877353668	0.17960548400878906	0.2825275957584381	0.29939883947372437	0.20458637177944183	0.26492074131965637	0.19963465631008148	1.0	0.1600719690322876	0.40251126885414124	0.26271480321884155	0.45321255922317505	
Oui/masse/plomb	0.26695871353149414	0.33113837242126465	0.3031361997127533	0.3678279519081116	0.2814476490020752	0.2425326555967331	0.36405566334724426	0.3336050808429718	0.2967221140861511	0.2656637132167816	0.2690447270870209	0.030810294672846794	0.5064248442649841	0.1980227530002594	0.10740784555673599	0.1329672485589981	0.20725367963314056	0.42725586891174316	0.4080701470375061	0.21499136090278625	0.26595786213874817	0.3084433674812317	0.2994452118873596	0.28471702337265015	0.27879172563552856	0.29860806465148926	0.26711174845695496	0.3195219337940216	0.2855289876461029	0.28774183988571167	0.3002084791660309	0.39594924449920654	0.27275753021240234	0.17419752478599548	0.2851715087890625	0.1600719690322876	1.0	0.3564802408218384	0.4448069930076599	0.16875135898590088	
Oui/lingot/plomb	0.2974177598953247	0.31946030259132385	0.29555970430374146	0.3732963502407074	0.23955273628234863	0.2904164493083954	0.3374607563018799	0.3393615782260895	0.12212227284908295	0.3316896855831146	0.4306789040565491	0.1464436799287796	0.3356858789920807	0.2827502191066742	0.2494927942752838	0.3269745707511902	0.3283129632472992	0.2484544813632965	0.30664148926734924	0.04935794696211815	0.276427686214447	0.28794366121292114	0.31890416145324707	0.2971467077732086	0.28144368529319763	0.33813241124153137	0.25400596857070923	0.30829986929893494	0.2605374753475189	0.26106497645378113	0.3645978569984436	0.3992103338241577	0.3770597279071808	0.24636541306972504	0.2413691282272339	0.40251126885414124	0.3564802408218384	1.0	0.43134820461273193	0.3728909492492676	
Oui/morceau/plomb	0.33459487557411194	0.3888563811779022	0.3672976493835449	0.36609604954719543	0.3261314332485199	0.30088600516319275	0.40038466453552246	0.3363344371318817	0.3331570327281952	0.3132706582546234	0.32886067032814026	0.16212038695812225	0.4179839789867401	0.17580750584602356	0.21872512996196747	0.2818377614021301	0.3553989827632904	0.39567407965660095	0.47031399607658386	0.12451983243227005	0.3134799301624298	0.33401113748550415	0.32713812589645386	0.3217566907405853	0.3151870667934418	0.3166733682155609	0.32210391759872437	0.3398280143737793	0.3414134085178375	0.30494359135627747	0.23030874133110046	0.47922196984291077	0.48186856508255005	0.46041327714920044	0.3530826270580292	0.26271480321884155	0.4448069930076599	0.43134820461273193	1.0	0.15570543706417084	
Oui/armatures/plomb	0.22027751803398132	0.20785002410411835	0.1658637821674347	0.2365497350692749	0.13057449460029602	0.20301349461078644	0.23122259974479675	0.2299211472272873	0.07513564825057983	0.1901811957359314	0.4621102213859558	0.24228180944919586	0.14052323997020721	0.4391486346721649	0.2998720407485962	0.3060811161994934	0.12517231702804565	0.03235344588756561	0.16111023724079132	0.0659918412566185	0.15242058038711548	0.14877820014953613	0.19327440857887268	0.10329461097717285	0.13998785614967346	0.21594640612602234	0.06767666339874268	0.16300366818904877	0.06538455933332443	0.14218440651893616	0.27520596981048584	0.2828792333602905	0.08721974492073059	0.10523343086242676	0.13599883019924164	0.45321255922317505	0.16875135898590088	0.3728909492492676	0.15570543706417084	1.0	
