	Oui/balles/plomb	Oui/lamelles/plomb	Oui/balle/plomb	Oui/noyaux/plomb	Oui/cartouches/plomb	Oui/billes/plomb	Oui/boulet/plomb	Oui/bille/plomb	Oui/plaque/plomb	Oui/coupole/plomb	Non/soleil/plomb	Oui/urne/plomb	Oui/tablette/plomb	Oui/tuyau/plomb	Oui/cercueil/plomb	Oui/cage/plomb	Oui/gants/plomb	Oui/masse/plomb	Oui/lingot/plomb	Oui/morceau/plomb	Oui/armatures/plomb	Non/silence/plomb	Oui/cheval/grand	Oui/appartement/grand	Oui/lit/grand	Oui/seau/grand	Oui/tableau/grand	Oui/table/grande	Oui/parking/grand	Oui/librairie/grande	Oui/bureau/grand	Oui/miroir/grand	Non/vent/grand	Oui/manteaux/grands	Oui/surface/grande	Oui/mur/grand	Oui/maison/grande	Oui/femme/grande	Oui/parc/grand	Oui/poignard/grand	Oui/chêne/grand	Oui/tentes/grandes	Oui/sacs/grands	Non/ami/grand	Oui/fossé/profond	Oui/galeries/profondes	Oui/gorges/profondes	Oui/puits/profond	Oui/fosse/profonde	Oui/grotte/profonde	Oui/faille/profonde	Oui/caverne/profonde	Oui/forêt/profonde	Oui/cavité/profonde	Non/dégoût/profond	Oui/lac/profond	Oui/tranchées/profondes	Oui/canyons/profonds	Oui/crique/profonde	Oui/sous-sol/profond	Oui/trous/profonds	Oui/remous/profond	Oui/sillon/profond	Oui/douve/profonde	Oui/puisard/profond	Non/sommeil/profond	Oui/lunettes/grosses	Oui/boutons/gros	Oui/chevalière/grosse	Oui/piquets/gros	Oui/objet/gros	Oui/vaisseau/gros	Oui/poche/grosse	Oui/bacs/gros	Oui/flocons/gros	Oui/cloches/grosses	Non/chagrin/gros	Oui/troupeau/éléphants	Oui/groupe/éléphants	Oui/bouse/éléphant	Oui/pattes/éléphants	Oui/défenses/éléphant	Oui/trompe/éléphant	Oui/crânes/éléphant	Oui/peau/éléphant	Oui/dents/éléphant	Oui/tête/éléphant	Non/mémoire/éléphant	Oui/équipement/lourd	Oui/plateau/lourd	Oui/cartable/lourd	Oui/manteau/lourd	Oui/ouvrage/lourd	Oui/bouclier/lourd	Oui/portail/lourd	Oui/revolver/lourd	Oui/crâne/lourd	Oui/sac/lourd	Non/bilan/lourd	Oui/doigts/longs	Oui/mèches/longues	Oui/chaussette/longue	Oui/bras/long	Oui/tables/longues	Oui/guibolles/longues	Oui/moustaches/longues	Oui/siège/long	Oui/mur/long	Oui/queue/longue	Non/lettres/longues
Oui/sous-sol/profond	0.3269951045513153	0.1862330138683319	0.4346238672733307	0.3005121350288391	0.3600977659225464	0.42575502395629883	0.38491910696029663	0.4433664083480835	0.36817479133605957	0.37820494174957275	0.356488436460495	0.40429219603538513	0.3679882287979126	0.4942221939563751	0.39356157183647156	0.33344295620918274	0.3554898798465729	0.39361920952796936	0.4562946557998657	0.3989402651786804	0.2636486291885376	0.33473727107048035	0.4492911696434021	0.5032786726951599	0.4995202422142029	0.45840612053871155	0.47988972067832947	0.3160230815410614	0.5203706622123718	0.40342530608177185	0.5023413896560669	0.4855363070964813	0.43520069122314453	0.14229241013526917	0.34931227564811707	0.4654902219772339	0.2713383138179779	0.30552324652671814	0.5012221336364746	0.4651876986026764	0.46479666233062744	0.06936109811067581	0.11113712936639786	0.4098084568977356	0.7331169843673706	0.26618000864982605	0.2269146889448166	0.8758550882339478	0.5466014742851257	0.5170262455940247	0.5622833967208862	0.5486178994178772	0.6138408184051514	0.5230091214179993	0.5285423994064331	0.665840744972229	0.26748624444007874	0.2099771350622177	0.5304430723190308	1.0	0.29146435856819153	0.6804821491241455	0.7369748950004578	0.4836239218711853	0.661859393119812	0.7624410390853882	0.09925469011068344	0.13471932709217072	0.23697052896022797	0.08284687995910645	0.39092937111854553	0.4539152979850769	0.3151801824569702	0.10464754700660706	0.11135579645633698	0.028421252965927124	0.37981048226356506	-0.02590695582330227	-0.02635117433965206	0.29558229446411133	-0.04577017202973366	0.17564179003238678	0.26073479652404785	0.3692649304866791	0.28945276141166687	0.23995906114578247	0.33390599489212036	0.3499739170074463	0.3020860254764557	0.36202555894851685	0.3571822941303253	0.37351664900779724	0.4073399603366852	0.4014280438423157	0.3505668640136719	0.38072463870048523	0.43597412109375	0.3960392475128174	0.47463104128837585	0.11412470787763596	0.12296366691589355	0.361581414937973	0.3958585560321808	0.005266258493065834	0.028107691556215286	0.044941361993551254	0.48188090324401855	0.39637109637260437	0.2561511993408203	0.09161145240068436	
Oui/trous/profonds	0.11935430765151978	0.23145809769630432	0.06590846925973892	0.15686823427677155	0.1591881960630417	0.09882062673568726	0.13308760523796082	0.020459754392504692	0.07583051174879074	0.0679866373538971	0.08845481276512146	0.02227037027478218	0.05541188269853592	0.12417351454496384	0.14800050854682922	0.053077396005392075	0.152973935008049	0.0143743259832263	0.0816042572259903	0.08580510318279266	0.21653994917869568	0.0899297297000885	0.14029182493686676	0.08390152454376221	0.14814089238643646	0.14266663789749146	0.18173515796661377	-0.010639985091984272	0.14955410361289978	0.04201199486851692	0.13093683123588562	0.12881384789943695	0.20131076872348785	0.46918559074401855	0.12042749673128128	0.16198165714740753	0.15383651852607727	0.10518108308315277	0.2448553889989853	0.12824220955371857	0.12174658477306366	0.34024402499198914	0.5374849438667297	0.05901603773236275	0.41058409214019775	0.627737820148468	0.6419903635978699	0.34957829117774963	0.2292523980140686	0.22767360508441925	0.15762560069561005	0.23723313212394714	0.23022659122943878	0.2726134955883026	0.23505458235740662	0.29628825187683105	0.4923599064350128	0.7152305841445923	0.26933425664901733	0.29146435856819153	1.0	0.37398281693458557	0.40321648120880127	0.2805216908454895	0.31085342168807983	0.28397393226623535	0.32400593161582947	0.3094375729560852	0.17468449473381042	0.5224671363830566	0.06627427041530609	0.10880613327026367	0.19787825644016266	0.43137437105178833	0.30389705300331116	0.4123276174068451	0.1563146412372589	0.37336835265159607	0.3744366466999054	0.053136106580495834	0.254441499710083	0.23638081550598145	0.06274177879095078	0.17031888663768768	0.11374340206384659	0.051847293972969055	0.0929623395204544	0.01887880451977253	0.1867901086807251	0.04510565847158432	0.13327656686306	0.2132096141576767	0.17754624783992767	0.19975467026233673	0.18935327231884003	0.09854744374752045	0.1103256493806839	0.2505399286746979	0.11567874997854233	0.4264827072620392	0.24409380555152893	0.006420969497412443	0.14434383809566498	0.41684478521347046	0.36247095465660095	0.3089866042137146	0.11364787071943283	0.15097101032733917	0.11778783798217773	0.3150802552700043	
Oui/remous/profond	0.3146490454673767	0.19809773564338684	0.3926151692867279	0.31876900792121887	0.37758728861808777	0.3737393915653229	0.35151970386505127	0.3728789985179901	0.34846821427345276	0.34181153774261475	0.3632124364376068	0.3472658097743988	0.35237839818000793	0.48045864701271057	0.3587965667247772	0.29460495710372925	0.3397763967514038	0.39843037724494934	0.37383294105529785	0.3703520596027374	0.2111775279045105	0.36724504828453064	0.3871577978134155	0.42918142676353455	0.48377904295921326	0.45423582196235657	0.47100672125816345	0.32213544845581055	0.4869639575481415	0.36124733090400696	0.4833979606628418	0.4926765263080597	0.4708766043186188	0.179764062166214	0.3503367006778717	0.4643673002719879	0.3225851058959961	0.3207818865776062	0.5294619202613831	0.44296589493751526	0.46223244071006775	0.10175865888595581	0.17327718436717987	0.39130860567092896	0.6890665888786316	0.3100360333919525	0.21200883388519287	0.6991479396820068	0.4951920509338379	0.49917149543762207	0.4911985993385315	0.4790182411670685	0.5025977492332458	0.5291824340820312	0.5679747462272644	0.5906365513801575	0.3487626910209656	0.25521907210350037	0.5670424103736877	0.6804821491241455	0.37398281693458557	1.0	0.7489458322525024	0.4085072875022888	0.641571581363678	0.7219789624214172	0.0721627026796341	0.20515049993991852	0.24930396676063538	0.15203048288822174	0.3788854479789734	0.4074905812740326	0.34735965728759766	0.15531469881534576	0.22753849625587463	0.07591570913791656	0.41752371191978455	0.046633828431367874	0.051622532308101654	0.2627144455909729	-0.039205312728881836	0.17626060545444489	0.2537096440792084	0.2795795500278473	0.28022336959838867	0.21841295063495636	0.28205153346061707	0.24226438999176025	0.2524382770061493	0.26863712072372437	0.4059130549430847	0.3076317310333252	0.3458156883716583	0.3750234544277191	0.2869383692741394	0.33798107504844666	0.3586652874946594	0.3552554249763489	0.46375176310539246	0.15983065962791443	0.1942238062620163	0.28246232867240906	0.405366450548172	0.05300341546535492	0.10191484540700912	0.07297664135694504	0.4292040765285492	0.3551163375377655	0.2654927670955658	0.10687560588121414	
Oui/sillon/profond	0.2893223464488983	0.15638171136379242	0.38284197449684143	0.24744176864624023	0.3648993968963623	0.3667725622653961	0.34300562739372253	0.37477603554725647	0.32803234457969666	0.3301354646682739	0.3512585759162903	0.33575356006622314	0.3170320987701416	0.4597119092941284	0.36219704151153564	0.26421889662742615	0.3030303418636322	0.3530641496181488	0.3936133086681366	0.3559480905532837	0.22802916169166565	0.3091590106487274	0.4396354854106903	0.4950234293937683	0.4896566569805145	0.501516580581665	0.48890799283981323	0.31892913579940796	0.5036105513572693	0.41054651141166687	0.4915212094783783	0.4960794448852539	0.49649369716644287	0.2122354656457901	0.37434566020965576	0.4940619468688965	0.27570977807044983	0.3300606608390808	0.524093508720398	0.45017209649086	0.4614793658256531	0.1307789385318756	0.19354340434074402	0.43296122550964355	0.7777385115623474	0.4018832743167877	0.3073383569717407	0.7727149128913879	0.6204091906547546	0.5344928503036499	0.5501188635826111	0.5558374524116516	0.5202363729476929	0.5962604284286499	0.5668304562568665	0.6987313628196716	0.3509005308151245	0.20750050246715546	0.549180269241333	0.7369748950004578	0.40321648120880127	0.7489458322525024	1.0	0.5191964507102966	0.7223127484321594	0.758948028087616	0.1472790539264679	0.17677712440490723	0.24200448393821716	0.12218046188354492	0.38336995244026184	0.41834133863449097	0.3668656349182129	0.11619245260953903	0.14587187767028809	0.09306924045085907	0.41090866923332214	-0.03795263171195984	-0.025199435651302338	0.2234659492969513	-0.06010865047574043	0.17237330973148346	0.22164300084114075	0.30197224020957947	0.2674117386341095	0.17294840514659882	0.2664429247379303	0.29396411776542664	0.32212698459625244	0.32501882314682007	0.30773571133613586	0.3972453773021698	0.4406677782535553	0.4116314947605133	0.33860594034194946	0.39337456226348877	0.44312483072280884	0.43919068574905396	0.4704810082912445	0.18287694454193115	0.2072022259235382	0.36824414134025574	0.4096258580684662	0.04564566910266876	0.10717008262872696	0.09509915113449097	0.5063806176185608	0.4305941164493561	0.31104138493537903	0.1825724095106125	
Oui/douve/profonde	0.19662487506866455	0.02122689224779606	0.24678587913513184	0.13785971701145172	0.24415406584739685	0.2392851859331131	0.19948774576187134	0.28536927700042725	0.22091957926750183	0.20642432570457458	0.2827717065811157	0.2726789116859436	0.21608586609363556	0.24556156992912292	0.20162321627140045	0.20996558666229248	0.1923140436410904	0.22303453087806702	0.3052726686000824	0.19804510474205017	0.14061708748340607	0.18529729545116425	0.25374409556388855	0.3108372688293457	0.2881675958633423	0.26224514842033386	0.2929847240447998	0.41702285408973694	0.26735472679138184	0.4700235426425934	0.3076939582824707	0.287287175655365	0.23334826529026031	0.10493334382772446	0.4025730490684509	0.2853476405143738	0.17082561552524567	0.4680469334125519	0.30229878425598145	0.2288476675748825	0.25371795892715454	0.09682385623455048	0.09333384782075882	0.22572797536849976	0.49198997020721436	0.3624715507030487	0.3782297670841217	0.5354101657867432	0.69890296459198	0.7825754284858704	0.7648152709007263	0.7809594869613647	0.7044180035591125	0.6985741257667542	0.43543222546577454	0.5627785921096802	0.2909453213214874	0.1714225709438324	0.7032809257507324	0.4836239218711853	0.2805216908454895	0.4085072875022888	0.5191964507102966	1.0	0.5182343125343323	0.5081837177276611	0.15313346683979034	0.05295654386281967	0.3026037812232971	-0.036591604351997375	0.1521187424659729	0.2258407324552536	0.3255862891674042	-0.050488173961639404	-0.006444226019084454	0.10772406309843063	0.18407708406448364	-0.06510800868272781	-0.09152171015739441	0.22573065757751465	0.050720613449811935	0.12865757942199707	0.24341490864753723	0.259904146194458	0.22816872596740723	0.17686057090759277	0.24731388688087463	0.33154138922691345	0.2470584362745285	0.3297869563102722	0.16350960731506348	0.3904454708099365	0.326922744512558	0.31895238161087036	0.27107346057891846	0.3094579577445984	0.32260453701019287	0.3846745193004608	0.36587750911712646	0.044093530625104904	0.11694663017988205	0.36822643876075745	0.15732887387275696	0.001502478145994246	-0.015172846615314484	0.014757370576262474	0.30899670720100403	0.2312469482421875	0.25280308723449707	0.0842951089143753	
Oui/puisard/profond	0.2829277515411377	0.14180515706539154	0.3626094162464142	0.2470114380121231	0.3456883132457733	0.3387455642223358	0.31666645407676697	0.3842316269874573	0.321393221616745	0.31829166412353516	0.3212554454803467	0.33498841524124146	0.3266095817089081	0.4435739815235138	0.3473932445049286	0.2999637722969055	0.31293147802352905	0.34652119874954224	0.3707665205001831	0.3614068925380707	0.20073668658733368	0.310494065284729	0.5142082571983337	0.6222717761993408	0.6014549136161804	0.6134839057922363	0.5786002278327942	0.393472284078598	0.6115966439247131	0.49435025453567505	0.6266516447067261	0.6215870380401611	0.5299460291862488	0.3194689154624939	0.42116308212280273	0.6046281456947327	0.29877370595932007	0.33807963132858276	0.6153691411018372	0.5658895373344421	0.563676118850708	0.16634736955165863	0.26147329807281494	0.4897131025791168	0.6712102293968201	0.44788897037506104	0.24601416289806366	0.7154248356819153	0.5274839997291565	0.5330403447151184	0.5312898755073547	0.5189474821090698	0.48405155539512634	0.6683036684989929	0.7003514170646667	0.6269194483757019	0.3445608615875244	0.26448240876197815	0.4986303746700287	0.661859393119812	0.31085342168807983	0.641571581363678	0.7223127484321594	0.5182343125343323	1.0	0.6845007538795471	0.22304534912109375	0.20976676046848297	0.3196535110473633	0.15293142199516296	0.4086960256099701	0.5006580352783203	0.47135549783706665	0.1511516124010086	0.1869833618402481	0.14589133858680725	0.48541009426116943	-0.10216992348432541	-0.08189902454614639	0.18553240597248077	-0.07959234714508057	0.1074545830488205	0.21563084423542023	0.253900408744812	0.2249402552843094	0.15687035024166107	0.22714541852474213	0.27695125341415405	0.4111369848251343	0.4496578872203827	0.3992387354373932	0.5541694760322571	0.573436975479126	0.5521048307418823	0.5319359302520752	0.5203315615653992	0.40955838561058044	0.606997549533844	0.44733506441116333	0.2201041579246521	0.2631174325942993	0.42654240131378174	0.4804993271827698	0.11928009241819382	0.14967778325080872	0.17691586911678314	0.5815352201461792	0.5108695030212402	0.37193137407302856	0.19088950753211975	
Non/sommeil/profond	0.32085928320884705	0.17613668739795685	0.4554706811904907	0.28866851329803467	0.3851226270198822	0.4132448434829712	0.39758044481277466	0.43836039304733276	0.3800649642944336	0.3845364451408386	0.4634726643562317	0.3903830945491791	0.3740701675415039	0.5126736164093018	0.41314324736595154	0.34608542919158936	0.37316855788230896	0.40953654050827026	0.4338134229183197	0.4167667627334595	0.2224886417388916	0.40049540996551514	0.46772632002830505	0.5155312418937683	0.5321434736251831	0.5066447854042053	0.47890517115592957	0.3582642376422882	0.5225592851638794	0.4003220796585083	0.5262650847434998	0.5039186477661133	0.4702354669570923	0.1528865098953247	0.3465005159378052	0.48295125365257263	0.28315258026123047	0.37553369998931885	0.5375871658325195	0.5181370973587036	0.4905748665332794	0.06838549673557281	0.1372838318347931	0.4332951605319977	0.7571086287498474	0.28383713960647583	0.20504805445671082	0.7523476481437683	0.5439814925193787	0.5609458088874817	0.5843600034713745	0.48327183723449707	0.5159174799919128	0.5371230840682983	0.663642168045044	0.6558765769004822	0.2457103729248047	0.12542085349559784	0.45160287618637085	0.7624410390853882	0.28397393226623535	0.7219789624214172	0.758948028087616	0.5081837177276611	0.6845007538795471	1.0	0.13026440143585205	0.1792665719985962	0.26053404808044434	0.09390304982662201	0.416546493768692	0.4675745368003845	0.39509737491607666	0.11094770580530167	0.16653387248516083	0.058256976306438446	0.47891753911972046	-0.07449351251125336	-0.07426592707633972	0.20400382578372955	-0.10016430169343948	0.10574715584516525	0.23242950439453125	0.288030207157135	0.2744233012199402	0.16777347028255463	0.26485908031463623	0.3002009093761444	0.36024168133735657	0.3982136845588684	0.36243754625320435	0.46402105689048767	0.4862787127494812	0.470799058675766	0.39590975642204285	0.44246572256088257	0.507129967212677	0.5044589042663574	0.5686607956886292	0.13071461021900177	0.18022286891937256	0.38275960087776184	0.43685996532440186	0.0019391827518120408	0.04816615208983421	0.11060325801372528	0.5048028230667114	0.444125771522522	0.2915686368942261	0.15758858621120453	
Oui/lunettes/grosses	0.08367279171943665	0.23693013191223145	0.06668566167354584	0.10893683135509491	0.11127719283103943	0.07681962102651596	0.12448973208665848	0.047308702021837234	0.0846489816904068	0.07281085103750229	0.04369942098855972	0.04262406751513481	0.08437508344650269	0.09996054321527481	0.15497218072414398	0.08746084570884705	0.11447511613368988	0.03504473343491554	0.050054699182510376	0.08604362607002258	0.15853963792324066	0.09113159775733948	0.4032251536846161	0.26705965399742126	0.36043378710746765	0.3010876774787903	0.36753031611442566	0.2535369396209717	0.2515859305858612	0.2556301951408386	0.36318036913871765	0.33716821670532227	0.3366972506046295	0.5555843710899353	0.2957490086555481	0.35316556692123413	0.31204113364219666	0.3058956563472748	0.3391055166721344	0.32914993166923523	0.2859971523284912	0.5689850449562073	0.5106819868087769	0.2637602984905243	0.1404431015253067	0.413093239068985	0.37170982360839844	0.09976591914892197	0.11636203527450562	0.10336736589670181	0.07704630494117737	0.10718400031328201	0.0890306606888771	0.17634138464927673	0.15962624549865723	0.18623286485671997	0.3669457733631134	0.3045918047428131	0.0683911144733429	0.09925469011068344	0.32400593161582947	0.0721627026796341	0.1472790539264679	0.15313346683979034	0.22304534912109375	0.13026440143585205	1.0	0.5664529800415039	0.46133434772491455	0.6050277948379517	0.31628328561782837	0.3936440944671631	0.5064743161201477	0.5624085664749146	0.48950451612472534	0.6915957927703857	0.37693455815315247	0.2035112977027893	0.23597972095012665	-0.0015480283182114363	0.1084887832403183	0.128236785531044	0.01948920264840126	0.08098331838846207	0.01225784607231617	0.02186528779566288	0.03276034817099571	0.03205419331789017	0.36722055077552795	0.2593991160392761	0.27833208441734314	0.3916016221046448	0.3688490092754364	0.3744279444217682	0.3569965064525604	0.271340936422348	0.2160903662443161	0.40369319915771484	0.12499716877937317	0.48089274764060974	0.5288205146789551	0.34341180324554443	0.38806575536727905	0.5545300841331482	0.6243999600410461	0.5955278873443604	0.35301896929740906	0.3610747754573822	0.43033838272094727	0.4940450191497803	
Oui/boutons/gros	0.18497173488140106	0.29337623715400696	0.2033156007528305	0.2751622200012207	0.17950861155986786	0.1861659586429596	0.2555585205554962	0.17410914599895477	0.24826882779598236	0.25296226143836975	0.0955028384923935	0.17375397682189941	0.23403608798980713	0.23230011761188507	0.25698545575141907	0.2235684096813202	0.2647228240966797	0.2080986052751541	0.11320029944181442	0.22393745183944702	0.19262444972991943	0.1833678036928177	0.45875826478004456	0.29286447167396545	0.4026363492012024	0.3869048058986664	0.45307284593582153	0.2303207963705063	0.300235390663147	0.22553549706935883	0.42114001512527466	0.4691453278064728	0.4707583487033844	0.5573580265045166	0.25963443517684937	0.43159422278404236	0.3129267990589142	0.2161683887243271	0.41571518778800964	0.41897615790367126	0.37745019793510437	0.3527766764163971	0.5381123423576355	0.28321120142936707	0.18571250140666962	0.22510123252868652	0.15896789729595184	0.1668846160173416	0.006414785981178284	0.14218460023403168	0.08365356177091599	0.07927277684211731	0.1180889829993248	0.11319425702095032	0.18493512272834778	0.19786183536052704	0.22498786449432373	0.26121586561203003	0.14404058456420898	0.13471932709217072	0.3094375729560852	0.20515049993991852	0.17677712440490723	0.05295654386281967	0.20976676046848297	0.1792665719985962	0.5664529800415039	1.0	0.56611567735672	0.6299780607223511	0.48631513118743896	0.5322851538658142	0.544931173324585	0.602234959602356	0.7178701758384705	0.4692331850528717	0.5392986536026001	0.11547760665416718	0.15151867270469666	0.07415478676557541	-0.005010887980461121	0.09703462570905685	0.12087582796812057	0.08855119347572327	0.1088467538356781	0.05591994896531105	0.1038183942437172	0.048222873359918594	0.28429514169692993	0.22261708974838257	0.3289356827735901	0.3004816472530365	0.31163108348846436	0.33040452003479004	0.3339957892894745	0.31809088587760925	0.20081405341625214	0.33369407057762146	0.06637326627969742	0.5202108025550842	0.5270018577575684	0.33188188076019287	0.5229238271713257	0.3699086606502533	0.539478063583374	0.4849804639816284	0.41204649209976196	0.4555438458919525	0.5055351257324219	0.42249417304992676	
Oui/chevalière/grosse	0.23929448425769806	0.22107510268688202	0.2693873345851898	0.27105510234832764	0.21305891871452332	0.2685200572013855	0.31147709488868713	0.2811422348022461	0.28370633721351624	0.2964129149913788	0.1848660558462143	0.2756670415401459	0.2950332462787628	0.2886961102485657	0.300258994102478	0.3112269937992096	0.2529958486557007	0.2783530056476593	0.25699901580810547	0.32831841707229614	0.20706360042095184	0.22008241713047028	0.44662025570869446	0.3500048816204071	0.4798180162906647	0.4218612611293793	0.47267451882362366	0.4517192840576172	0.3158020079135895	0.5072457194328308	0.4285152554512024	0.5240575671195984	0.4723462164402008	0.32204705476760864	0.4356136918067932	0.45486539602279663	0.3216477334499359	0.3253251016139984	0.45105141401290894	0.45892032980918884	0.43799257278442383	0.16574499011039734	0.2893450856208801	0.28320935368537903	0.266232967376709	0.1513735055923462	0.0392746664583683	0.32252007722854614	0.2591589093208313	0.3635600209236145	0.3515750765800476	0.3440321683883667	0.3912019729614258	0.3645801842212677	0.3103986084461212	0.2578609883785248	0.15073485672473907	0.10101334005594254	0.3408162295818329	0.23697052896022797	0.17468449473381042	0.24930396676063538	0.24200448393821716	0.3026037812232971	0.3196535110473633	0.26053404808044434	0.46133434772491455	0.56611567735672	1.0	0.5399064421653748	0.6411336064338684	0.6494466662406921	0.8105331659317017	0.48866280913352966	0.5550386309623718	0.4817317724227905	0.66328364610672	-0.031768713146448135	-0.04587213322520256	0.1860826164484024	-0.1185578927397728	0.1085725724697113	0.2784818112850189	0.18729080259799957	0.22234264016151428	0.1562468409538269	0.2071685791015625	0.20487235486507416	0.4189131259918213	0.43165045976638794	0.42160436511039734	0.4370650053024292	0.443765252828598	0.5104454159736633	0.4763869345188141	0.5192500352859497	0.3704843819141388	0.5159363150596619	0.23845107853412628	0.2830377221107483	0.4180558919906616	0.49632126092910767	0.5064549446105957	0.1898818463087082	0.3184138238430023	0.32706865668296814	0.41203275322914124	0.45669978857040405	0.5730466246604919	0.25212129950523376	
Oui/piquets/gros	0.1367834210395813	0.35368186235427856	0.10681090503931046	0.217100590467453	0.1425551325082779	0.11784429848194122	0.14284519851207733	0.06905553489923477	0.14484067261219025	0.1421089470386505	0.07486675679683685	0.0514397919178009	0.12752984464168549	0.18030500411987305	0.21920211613178253	0.13692378997802734	0.18639248609542847	0.08509165048599243	0.06390716880559921	0.14567802846431732	0.2780545949935913	0.14456744492053986	0.35380908846855164	0.23604577779769897	0.33991727232933044	0.3510502576828003	0.3852793872356415	0.1108461320400238	0.3012734055519104	0.13507793843746185	0.3310878872871399	0.31028926372528076	0.40798911452293396	0.638052225112915	0.20803360641002655	0.35658973455429077	0.32403403520584106	0.18561431765556335	0.4497389495372772	0.3949933350086212	0.3005925416946411	0.48018085956573486	0.7105165123939514	0.18098126351833344	0.17852741479873657	0.4378920793533325	0.38331955671310425	0.10616505891084671	-0.010920641012489796	0.026395872235298157	-0.08161479234695435	-0.06639643013477325	0.02600177936255932	0.029243312776088715	0.11108194291591644	0.09285220503807068	0.3376992344856262	0.5230329036712646	0.017995690926909447	0.08284687995910645	0.5224671363830566	0.15203048288822174	0.12218046188354492	-0.036591604351997375	0.15293142199516296	0.09390304982662201	0.6050277948379517	0.6299780607223511	0.5399064421653748	1.0	0.4046894609928131	0.44680285453796387	0.5297578573226929	0.8485244512557983	0.6458068490028381	0.6840358376502991	0.47306936979293823	0.3557656705379486	0.3974931836128235	0.0215842854231596	0.1671474426984787	0.18999971449375153	0.04323287680745125	0.09269091486930847	0.09182988107204437	0.014259235933423042	0.08038818091154099	-0.03243396431207657	0.3082423806190491	0.16018468141555786	0.3120073080062866	0.31179192662239075	0.31590741872787476	0.3607255518436432	0.3315759599208832	0.22419308125972748	0.16662563383579254	0.3610614538192749	0.06367019563913345	0.6204013228416443	0.4843631386756897	0.1593903750181198	0.4582597315311432	0.6184309124946594	0.6097652912139893	0.5961713790893555	0.25446173548698425	0.39100417494773865	0.37898746132850647	0.46907201409339905	
Oui/objet/gros	0.26006025075912476	0.2183365523815155	0.350077748298645	0.2914925217628479	0.250387579202652	0.35598695278167725	0.3530311584472656	0.3346472382545471	0.34194302558898926	0.3492095172405243	0.26190274953842163	0.3469720482826233	0.31110191345214844	0.3922397792339325	0.3434131145477295	0.3536559045314789	0.30133992433547974	0.35962018370628357	0.31893718242645264	0.37840041518211365	0.17352530360221863	0.3047424554824829	0.5003772974014282	0.5336526036262512	0.6531708240509033	0.5671070218086243	0.5634103417396545	0.452688068151474	0.4780680239200592	0.4760637581348419	0.5723743438720703	0.6323891282081604	0.5582491159439087	0.2896321713924408	0.43456870317459106	0.5770147442817688	0.3356597125530243	0.3298640847206116	0.5661120414733887	0.5968963503837585	0.6015285849571228	0.04248041659593582	0.22936062514781952	0.4894850552082062	0.3520447611808777	0.010493039153516293	-0.10970231145620346	0.4361025393009186	0.2255467176437378	0.26534026861190796	0.32898661494255066	0.2658599019050598	0.31661027669906616	0.2590726315975189	0.41688358783721924	0.3355301320552826	-0.0037033911794424057	0.027455106377601624	0.26270395517349243	0.39092937111854553	0.06627427041530609	0.3788854479789734	0.38336995244026184	0.1521187424659729	0.4086960256099701	0.416546493768692	0.31628328561782837	0.48631513118743896	0.6411336064338684	0.4046894609928131	1.0	0.8068035244941711	0.6382677555084229	0.4058842957019806	0.49421426653862	0.30242857336997986	0.786935031414032	-0.08936990797519684	-0.11042211949825287	0.22288979589939117	-0.16423436999320984	0.06034295633435249	0.27312320470809937	0.2295151799917221	0.23950321972370148	0.17600464820861816	0.251629501581192	0.30481597781181335	0.4770640730857849	0.44222113490104675	0.4689078629016876	0.4010976552963257	0.5581525564193726	0.5434510707855225	0.4425428509712219	0.5645141005516052	0.5155114531517029	0.48208537697792053	0.3860858380794525	0.15648074448108673	0.2713356614112854	0.4188593029975891	0.5280236601829529	0.022193564102053642	0.14236962795257568	0.13353566825389862	0.50788414478302	0.501246988773346	0.4352562129497528	0.14521197974681854	
